930 1808
42 57 50221
42 116 9973
42 298 36513
42 825 42945
43 543 82242
43 566 90905
43 628 63372
43 924 42090
44 252 49400
44 391 48425
44 749 813
45 173 12396
45 335 50116
45 517 9111
45 704 36897
46 83 11566
46 326 45434
46 419 88116
46 445 76454
46 484 4267
46 872 48051
47 481 12688
47 592 66556
47 903 38307
48 249 65725
48 606 26121
48 632 42282
48 705 16308
49 131 37857
49 230 72322
49 798 40877
49 814 39482
50 704 70093
51 165 8726
51 619 4997
51 856 52443
52 439 25073
52 585 8244
52 902 75066
53 110 37225
53 129 12465
53 344 10194
53 435 38603
53 736 16409
53 744 15168
53 831 27309
54 214 14949
54 405 57273
54 568 15079
54 779 85095
55 505 92163
55 560 23450
55 742 71888
55 906 36321
56 258 85246
58 188 18898
58 282 31861
58 483 48141
58 594 98895
58 719 33585
58 754 50465
59 194 13407
59 353 13524
59 518 37689
59 634 84133
59 789 56886
60 71 42386
60 338 58577
60 642 10733
60 746 30574
61 268 37735
61 789 11815
62 391 27920
62 428 14770
62 541 99621
63 187 68465
63 486 35454
64 670 79569
65 122 17490
65 251 47525
65 293 65358
66 166 84479
66 268 8257
66 675 7843
66 676 36994
66 697 72539
67 613 86254
67 847 99051
68 632 10678
68 814 39474
68 844 4361
69 434 14987
69 597 81906
69 709 81335
70 237 84636
70 480 50814
70 530 97056
70 592 55965
70 596 97935
70 738 78715
70 766 49735
70 929 18994
71 212 98193
71 491 59266
72 81 57588
72 217 11435
72 510 60080
72 757 857
73 741 35894
74 570 14910
74 815 17332
74 863 72805
75 167 23299
75 847 65243
76 82 10753
76 245 65810
76 280 17929
76 536 19857
76 674 96377
76 692 655
77 356 39495
77 771 76350
78 437 33267
78 761 51482
79 80 34622
79 142 18461
79 214 34045
79 235 81846
79 256 2179
79 301 34590
79 534 28549
79 613 62724
79 763 19110
80 127 32876
80 668 45956
80 696 27778
80 805 44
80 901 82125
80 918 34430
81 179 58357
81 450 38783
81 898 93473
82 592 96539
82 873 24206
83 240 84791
83 404 68008
83 658 38076
83 672 69533
83 829 3162
84 372 4480
84 508 94392
85 238 83753
85 423 17737
85 518 5980
86 94 3046
86 102 83743
86 104 85537
86 155 55717
86 279 25529
86 733 93116
86 853 79180
87 187 39256
87 364 26849
87 435 53289
87 481 19128
88 608 9027
88 752 29013
88 856 4408
89 116 3884
89 417 9308
89 522 96241
89 546 72049
89 683 52341
90 316 34437
90 423 69959
91 483 70776
91 869 88839
91 915 37366
92 114 59401
92 367 31792
92 545 36943
93 181 74298
93 430 13222
94 396 12110
94 404 67695
94 518 77333
95 154 77047
95 535 39711
96 295 8976
96 320 23780
96 341 58500
96 665 72169
96 919 2230
97 206 45916
97 852 13486
98 168 92265
98 280 58569
98 377 99371
99 118 5276
99 306 61366
99 466 96241
99 718 58498
99 795 44025
99 815 91240
99 862 1676
99 886 89887
99 898 81956
100 208 28182
100 840 56290
101 615 32047
102 445 90444
103 244 9025
103 288 49657
103 340 74532
103 632 27989
103 841 49578
104 148 94502
104 305 26860
104 927 13473
105 482 93874
105 488 80383
106 113 1986
106 136 85005
106 643 53530
107 268 70933
107 809 85279
107 893 29097
108 554 33747
109 276 32693
109 324 31921
109 415 63429
109 463 93991
110 278 68793
110 350 48635
110 500 53543
110 633 81488
111 157 47678
111 238 88486
111 669 79770
112 654 43276
112 755 11597
112 903 22841
113 303 50562
113 313 84941
113 387 91554
113 422 21171
113 448 46464
113 641 956
114 253 66360
114 368 96334
114 376 40315
114 656 45812
114 863 16242
115 776 11120
115 811 41273
116 185 32948
116 201 5822
116 400 21973
117 298 77342
117 324 76230
117 813 26181
118 159 31077
118 488 32680
118 764 7543
119 293 4339
119 660 35110
120 352 5105
120 751 49356
120 753 74697
120 921 53021
121 263 23938
121 571 14571
121 579 85592
122 220 69714
122 289 3581
123 182 84239
123 526 23506
123 711 85832
124 415 41029
124 656 78294
124 899 64220
125 228 45400
125 824 62449
125 913 90193
126 268 61899
126 305 72921
126 652 78408
127 172 21156
127 661 80959
127 731 34997
127 750 28764
127 799 90862
127 813 83110
128 532 32363
128 628 18376
128 829 87583
128 861 79221
129 210 38922
129 228 15311
129 302 25928
129 427 37398
129 434 7156
129 576 24660
129 726 69938
129 775 83877
129 900 28897
129 926 45294
130 254 14214
130 468 72816
130 666 69399
132 535 20200
132 674 58807
132 919 83299
133 288 30549
133 762 6732
134 212 4332
134 284 75256
134 606 63817
134 683 59247
135 451 45367
135 505 83822
136 523 30731
136 629 85753
137 234 76596
138 301 35506
138 494 56958
138 791 35151
139 179 52043
139 280 55962
140 186 2830
140 300 453
140 392 13802
140 515 46752
141 272 11965
141 370 56745
143 280 49223
143 470 45903
143 635 25224
143 764 9161
143 799 24027
144 691 58021
144 794 44132
144 853 78952
145 677 75317
145 695 52514
145 700 13985
146 472 11773
146 608 195
146 859 81710
147 363 88831
147 582 58550
147 600 89128
148 295 62091
148 328 46392
148 519 91624
148 787 52991
149 208 85616
149 844 26105
150 299 78697
150 384 54371
150 740 43271
150 762 20540
151 184 9541
151 387 21814
151 733 38554
152 227 44129
152 397 22049
152 665 27112
153 321 93314
153 330 18366
153 412 60268
153 449 19276
153 471 30677
153 669 93173
153 671 96302
153 778 13415
154 165 51953
154 404 34840
154 446 13310
154 483 1230
154 785 60915
155 232 77717
155 340 67881
155 907 47932
156 271 50867
156 477 55633
157 397 17974
157 824 71917
158 861 75741
159 551 69760
159 810 19995
159 895 24416
159 911 54496
159 929 93546
160 311 14953
160 618 22512
161 276 72596
161 280 74110
161 507 43534
161 641 44507
162 296 93404
162 374 25673
162 522 64082
162 669 45326
162 920 67627
163 185 12207
163 296 69458
163 584 24865
163 589 99300
163 923 27638
164 171 87333
164 573 98057
165 641 3417
165 650 46088
166 283 3857
166 805 76453
167 479 43064
167 768 48793
167 854 73835
168 306 3026
168 330 40753
168 373 11220
168 401 60474
168 646 99398
169 452 6936
169 553 40519
170 224 61490
170 398 8813
170 600 636
170 686 52155
171 427 71701
171 781 5017
171 910 40261
174 389 71340
174 516 21188
174 599 23473
174 599 81022
174 647 69748
174 679 79799
174 839 72811
175 185 89174
175 451 36377
175 816 20380
175 900 10152
176 495 82264
176 587 50595
176 742 63476
176 835 63050
177 500 46252
177 810 38513
178 584 82502
178 873 50508
179 269 58241
179 468 55626
179 635 54881
180 765 52444
181 383 72977
181 539 17905
181 570 37680
181 594 67585
181 796 47821
182 679 58086
182 706 69596
183 543 84727
183 805 12527
185 695 69978
186 372 70500
186 669 17066
186 780 99533
186 911 16136
187 509 40200
187 768 74431
188 563 64757
188 914 39890
189 229 86339
189 506 68237
190 207 88392
190 775 53806
190 850 5937
191 367 93245
191 657 43668
191 775 81550
192 840 32176
193 243 32232
193 355 75705
193 498 95946
194 234 37925
194 362 68190
194 419 69052
194 470 49281
194 775 15683
195 461 75848
195 698 72375
195 750 81702
196 222 42378
197 208 97527
197 271 75244
198 436 52726
199 490 47934
199 652 92603
200 310 3531
201 393 82573
201 474 77254
202 618 55501
202 652 84167
202 679 22703
202 856 5020
203 217 40586
203 258 34630
204 519 30508
204 785 43688
204 845 51984
205 863 46817
206 261 18001
206 540 27999
206 594 29811
207 694 46909
207 831 66184
208 675 38566
208 832 30341
209 262 69315
209 392 42799
209 569 62719
210 246 49049
210 339 19672
210 399 1024
210 439 36945
210 632 57911
210 803 55893
210 862 38209
211 225 40623
211 447 12048
211 645 8448
211 655 42901
211 772 89336
212 223 27611
212 500 49419
212 671 23353
212 918 94775
212 925 51954
213 299 50871
213 346 95388
213 838 19785
213 883 63554
214 293 81704
214 358 77232
215 551 8969
215 553 34187
215 687 75318
216 604 14806
217 470 61554
218 308 21405
218 837 62768
218 848 18271
219 229 94608
219 707 44087
219 784 41613
219 799 61160
220 495 14320
220 788 98975
221 224 27386
221 247 55578
222 226 33044
222 701 16914
222 736 56717
222 888 77934
223 307 94368
223 640 13094
223 650 48911
223 737 67698
223 814 74378
223 863 6653
223 917 32185
224 380 50953
224 396 43385
224 405 97442
224 711 67007
224 765 71533
224 874 17039
224 888 88520
224 894 18481
225 415 98244
225 709 79071
225 794 1228
225 869 61412
225 879 84751
226 239 96378
226 724 17396
227 731 52915
228 359 29079
228 399 65085
228 461 42331
228 505 45710
228 528 69860
229 252 55828
229 447 41533
229 540 46954
229 626 97485
229 796 80813
229 916 7925
230 314 60739
230 773 61230
231 265 87054
231 675 24457
232 548 36971
232 675 83159
232 732 58890
233 435 72570
233 495 33271
234 236 90716
234 427 20216
234 460 28010
234 508 17320
234 563 24634
234 726 18138
234 737 52567
235 504 37001
235 809 41008
235 889 59848
235 914 95707
236 527 54858
236 685 36092
236 744 8600
237 296 60904
237 340 28307
237 589 31610
237 921 40961
238 385 11179
238 511 15289
240 572 36085
240 686 23903
241 470 300
241 572 17480
242 243 46228
242 339 32584
242 433 28555
242 484 64920
242 518 52974
242 721 11771
243 400 55045
243 436 21654
243 521 26463
243 585 86356
243 609 64973
243 741 5846
243 848 42156
244 318 6307
244 421 30211
244 464 91957
244 635 47211
244 763 43643
245 378 27897
245 798 83507
247 419 57427
247 723 11351
247 775 34451
248 378 21664
248 420 54782
248 667 34330
248 841 33065
249 462 84735
249 580 10042
250 379 57586
250 416 85161
251 256 45272
251 387 70347
251 681 73186
252 354 84556
252 517 98403
252 523 61698
252 584 77219
252 668 65574
253 673 41628
254 401 10234
254 410 2723
254 777 30013
255 295 98601
255 377 853
255 581 24851
255 758 89375
255 794 93476
256 564 20751
256 732 81383
257 285 18115
257 498 69083
257 599 42952
257 665 41964
257 871 31033
258 325 35433
258 870 18026
259 295 95970
259 575 19388
259 929 61976
260 407 91963
260 459 31764
261 784 68293
262 408 25836
263 503 64107
263 526 29932
263 719 60087
264 394 21812
264 578 42348
264 830 28774
264 917 34346
265 426 83301
266 275 45973
267 279 71221
267 467 56712
267 549 87489
267 863 20007
267 897 8981
268 338 74923
268 374 44019
268 822 26115
268 909 28928
269 370 51594
269 539 69554
269 584 16291
269 767 74388
269 901 95373
270 372 94781
270 881 45442
271 409 4987
271 632 93783
271 803 72723
271 836 18579
271 893 81700
272 438 47115
272 621 37643
272 722 71878
273 519 73537
273 618 54280
274 814 93215
275 316 98555
275 767 64150
276 343 17405
276 697 60341
277 473 70586
278 299 22057
278 348 21673
278 830 43412
278 865 62372
279 376 21249
279 651 5862
279 852 72668
279 862 96622
279 891 54659
280 625 45825
281 437 75243
283 664 9966
283 830 25409
283 841 21522
284 425 85709
284 588 66738
284 786 77924
284 792 67711
285 340 15843
285 467 42902
285 729 15289
286 582 18648
287 530 15768
287 669 70322
287 838 69533
288 750 49632
289 543 83594
289 586 99067
290 336 73572
290 393 82926
290 623 7819
290 786 44392
291 345 31967
292 387 86907
292 546 15358
292 645 96419
294 501 4190
294 539 93617
294 564 89162
295 508 7460
295 720 85038
296 474 37703
296 564 71994
296 590 12467
296 854 84155
297 397 1086
297 713 21181
299 739 49161
300 353 17385
301 327 30709
301 413 16882
301 850 47876
302 410 36912
303 399 21014
303 534 33897
303 555 14157
303 805 58256
303 886 71313
304 513 12663
304 790 67454
305 552 68104
305 637 900
306 341 77382
306 416 14218
307 346 71524
307 387 99665
307 480 81106
307 584 62048
307 677 97022
307 724 98427
307 742 71930
307 770 30796
307 779 37067
308 486 88323
308 686 44673
308 781 67090
309 364 89089
309 415 1521
309 462 37052
309 809 66079
309 832 18617
310 359 38028
310 791 70694
311 348 17236
311 913 35952
312 397 63738
312 602 79703
312 909 70292
313 446 26804
314 322 4758
314 574 11124
315 411 51095
315 461 32573
315 628 7003
315 926 336
316 319 97337
316 535 17045
316 606 62002
316 673 50330
316 683 13345
316 865 509
316 909 45234
317 654 11295
317 721 79694
317 722 47182
318 786 31908
319 827 41583
321 539 52072
321 808 43707
322 662 19159
322 708 54797
322 826 13856
323 356 19720
323 367 85725
323 591 45555
323 742 78200
323 847 87271
324 573 63787
324 687 44403
324 742 17707
324 819 42502
324 837 59002
324 910 43899
325 604 86573
325 760 56042
326 895 60674
328 545 49927
328 741 92037
328 926 96018
329 800 16725
329 894 82826
330 526 92982
330 774 36013
330 927 91983
331 332 41359
331 661 4740
331 747 67083
331 769 70581
332 439 56557
332 534 90881
333 850 26894
333 910 22876
334 418 82185
334 512 31702
334 641 58590
334 693 27872
335 513 4574
335 792 83360
335 821 98331
335 852 57736
335 868 48695
336 595 30117
337 451 55729
337 801 34313
338 389 56925
338 554 32584
338 798 23063
339 387 71054
339 619 58444
340 409 66719
340 804 28486
341 403 59681
341 691 90063
342 651 68731
342 662 18768
342 771 84221
343 492 20819
343 652 39416
343 843 30475
344 529 33911
344 735 88724
345 397 62420
345 900 12971
346 398 33033
346 453 99556
346 686 69672
347 573 63272
347 591 33281
347 638 99774
348 393 9282
348 653 38489
350 401 7003
350 890 97551
350 923 94283
351 463 65052
351 758 59849
352 461 21920
352 469 96476
352 629 78672
352 835 74738
352 868 31517
353 372 91141
353 417 77328
353 488 41176
353 895 79014
354 686 95703
354 852 24972
355 660 81191
355 755 68290
355 908 22735
356 467 31934
356 562 8713
356 692 74070
357 446 61077
357 492 92215
357 598 82887
357 656 99025
357 774 36410
357 883 30138
358 678 42500
358 703 23505
358 731 31095
359 524 13303
359 871 65745
359 895 49348
360 427 93898
360 497 72853
361 627 62435
361 656 88223
361 920 54727
362 388 31056
362 459 57450
362 700 45466
363 403 49507
363 890 98178
364 624 32787
365 450 76
365 647 53004
365 915 98974
366 458 7814
366 616 22993
368 585 34596
368 690 77465
369 456 57743
369 865 27868
370 375 39457
370 532 7559
370 567 59786
370 580 92895
370 682 57227
370 762 86084
371 685 74728
371 811 75391
372 551 98442
372 578 98991
372 760 19313
372 849 30316
373 453 64595
373 523 79003
373 655 6133
374 637 31061
374 827 13592
375 670 7485
376 597 50644
377 430 46334
377 540 20610
377 574 39094
377 584 73725
377 714 4841
377 730 76229
377 746 24817
377 862 3278
377 870 4736
378 473 53677
378 550 57599
378 758 16400
378 804 54192
379 561 96270
379 702 43103
379 845 27584
381 617 80709
381 927 39401
382 383 31864
382 664 72593
383 712 89144
383 798 48427
383 803 91088
384 480 5154
384 603 51972
384 610 20786
384 630 92936
384 882 81116
385 407 64077
385 654 27746
385 747 52501
385 918 11580
386 705 42667
387 595 46184
387 666 95549
388 547 27647
388 779 58475
389 418 37782
389 475 88256
389 499 40654
389 560 31144
390 427 62346
390 573 81340
391 624 15363
391 643 45785
391 785 31631
391 799 38315
393 635 99999
393 704 65423
394 718 51691
395 925 35785
396 759 36365
397 408 14153
397 594 23672
397 759 44992
398 602 25051
398 789 99164
398 815 31759
399 930 98692
400 706 56598
400 908 70608
401 901 19164
402 467 36803
402 526 5487
402 548 74331
403 854 1811
404 770 81724
405 465 18344
405 539 87627
406 558 20359
406 757 39872
406 846 72266
407 435 93694
408 614 17425
408 817 26819
408 869 36363
408 892 76490
408 903 84562
409 415 9439
409 559 61860
409 700 11639
410 476 74249
410 536 67067
410 547 66685
410 610 19951
411 532 79978
411 634 92344
412 464 53747
412 507 33315
412 849 43916
413 663 17870
414 851 498
414 856 94031
415 480 33597
415 782 25505
416 428 64290
416 696 52558
416 714 59288
417 546 38628
417 774 49107
417 781 91139
417 795 7914
418 622 90739
419 698 98056
420 612 48916
420 871 55102
421 555 30850
421 715 36102
421 745 88966
423 559 46654
423 672 45553
423 750 32994
424 582 9793
425 690 35392
425 742 66178
426 642 42498
426 713 97726
427 445 12572
427 484 28843
427 662 95517
428 656 66208
428 750 83959
429 711 96217
429 736 17613
430 577 97378
431 472 8761
431 733 26169
432 442 87634
432 456 65057
432 624 17627
432 700 61785
432 854 21761
433 742 14130
433 904 69003
433 913 46717
435 500 58858
436 522 4385
437 551 67825
438 518 69503
438 799 47223
439 512 40293
439 571 95996
439 600 93778
439 786 27931
440 791 42654
441 712 77135
442 746 25672
442 906 89190
444 759 30413
445 467 44022
445 541 45415
445 597 98226
445 636 85864
445 776 38595
445 855 41015
445 880 97750
446 876 94153
446 883 97318
447 482 60451
447 741 51580
447 777 16102
448 519 48850
448 601 72386
448 916 22776
449 724 26040
450 564 66620
450 739 47976
451 923 77159
453 641 50796
453 645 24207
454 617 74145
454 711 39205
455 657 33866
455 684 65996
455 705 72319
456 527 66221
456 648 56657
456 895 39053
457 589 6294
457 717 14692
458 596 86824
459 607 82
459 683 41409
460 468 92038
460 576 90230
461 744 58283
461 778 91329
461 857 1646
462 526 33835
462 601 6929
462 701 45756
462 756 16425
465 650 3111
467 642 7893
467 711 85710
467 890 45759
468 811 73639
468 900 67376
469 720 36895
470 480 50235
470 505 78469
470 714 15639
470 803 31396
471 498 28418
471 504 53087
471 579 59528
472 740 78588
472 751 35931
473 666 91153
474 763 42384
475 562 38406
477 538 4424
477 711 48121
478 793 50216
478 889 43227
479 615 20927
479 744 82696
480 840 92434
481 512 27393
481 676 48434
482 797 19567
482 846 13179
485 712 91742
485 820 48773
485 840 16865
486 739 31295
486 858 49382
487 894 53583
488 768 17429
489 525 88952
490 534 82653
490 641 822
491 574 62084
491 805 94658
491 845 84775
492 504 27064
492 794 44155
493 553 94896
493 765 45073
494 534 86890
494 688 48839
495 553 61826
495 671 5146
496 574 91502
496 643 69438
497 510 36367
497 601 44322
497 681 46448
498 502 25862
498 572 28364
498 594 80887
500 501 70567
500 631 11654
500 847 26066
501 533 56701
501 610 52405
501 666 38321
501 783 67870
502 532 57580
503 926 76672
503 926 3559
504 510 10419
504 832 32828
504 866 611
506 691 54063
508 516 56112
508 707 71039
508 838 57878
509 720 25603
510 831 53815
511 625 77985
511 631 79923
512 700 16385
512 768 55635
513 522 31540
513 649 96327
513 715 75322
514 578 82259
514 759 8670
514 828 43899
514 919 44299
515 733 2930
517 669 54147
517 877 5073
518 802 78539
519 666 34206
519 683 20892
519 692 25220
519 738 99417
520 633 80063
520 722 42476
520 889 39236
522 631 34664
522 664 39687
522 883 365
522 887 3909
523 815 51463
524 582 88912
524 825 52005
525 638 86339
525 894 99456
526 881 58473
527 537 95297
527 702 70394
527 754 7499
527 764 98896
528 566 49089
528 630 94585
528 766 13770
528 831 13220
530 874 82166
531 540 23387
531 618 25392
532 634 72122
532 673 47551
537 700 64513
538 613 62392
540 639 10626
540 663 25568
540 730 40834
540 750 9758
542 802 55084
542 890 5350
542 893 13340
542 904 32067
544 711 17369
544 742 14552
545 685 41970
545 717 24943
547 557 5041
547 810 6217
548 690 36126
549 569 94772
550 922 4968
551 791 13470
551 912 71089
552 609 88943
553 732 98765
553 843 54056
555 685 95915
555 787 42957
555 794 19690
555 834 58699
556 921 71802
557 742 17023
559 659 20282
559 837 86650
559 905 98711
559 917 79588
560 671 73226
561 579 21646
562 588 63615
562 773 76828
564 855 44183
564 905 95656
565 819 22879
565 848 41031
565 921 58194
566 569 17023
566 744 40770
566 807 67089
568 629 15399
568 869 57690
569 584 96192
569 609 1983
569 773 34336
570 621 77302
570 668 34052
571 638 48243
571 914 2307
572 622 33996
572 633 18375
572 662 43711
573 636 40803
573 887 98892
573 916 2848
574 588 73384
574 711 69095
574 728 34428
576 718 86597
576 756 15961
576 917 20794
577 624 61456
577 891 35271
578 676 59226
578 762 81883
579 787 98109
579 912 1814
580 818 86058
581 710 13351
582 762 70806
582 902 32541
583 791 65802
584 594 76711
584 635 13745
584 692 24427
584 700 61149
584 711 95295
584 787 61222
584 861 14757
584 874 12742
584 923 4335
585 733 87690
585 905 41076
587 634 91738
587 768 82183
587 786 71819
587 801 9237
589 722 50871
590 764 3694
591 791 45543
591 807 935
591 837 36417
592 608 27353
592 711 38503
593 845 38453
594 747 99420
594 911 13680
595 745 18637
595 799 74173
596 762 72149
596 918 40773
597 612 37945
598 800 99362
598 902 20834
600 653 90586
600 663 51444
600 834 31207
601 778 83331
602 630 33028
602 860 12044
602 903 33851
603 608 30918
603 759 81122
604 731 88789
604 813 35553
605 614 23947
605 618 75148
606 779 8491
607 844 7412
607 930 30336
608 840 12931
610 748 39262
610 813 92942
611 649 99084
611 745 60683
611 762 38579
615 629 86766
616 661 44221
616 685 17482
617 875 19180
617 901 38176
619 708 56194
620 679 83207
620 877 22836
623 649 24963
623 675 1719
625 688 70684
625 849 99132
626 911 41091
628 685 21187
628 738 37501
628 856 68626
630 701 4763
631 773 19522
636 928 15379
637 813 93125
638 779 35307
639 701 72365
639 703 59383
639 925 30096
640 641 87229
640 757 13167
640 918 20889
642 726 23358
642 896 34198
643 821 60519
644 842 11691
645 761 63361
645 790 40970
645 877 77720
646 780 37756
647 859 22859
647 889 73748
647 930 40498
648 657 21126
649 883 43664
649 888 19120
650 910 36214
651 685 70690
651 736 46715
653 692 28574
653 866 55142
654 658 17769
655 911 57595
656 666 10195
656 879 97064
657 789 61507
658 796 24695
659 788 58987
661 697 31270
663 900 79743
664 694 73729
666 753 64913
667 849 48027
669 862 93990
670 823 50531
670 891 59429
671 727 55985
671 920 43129
672 861 49343
674 850 47994
674 894 60728
675 695 3397
676 788 33993
678 681 11571
678 711 63050
678 844 8085
680 696 95684
680 760 21393
680 831 67201
680 906 43791
681 718 45388
681 924 78745
682 687 956
684 735 59736
685 873 72833
687 688 79904
687 705 6088
687 751 1114
687 822 32309
687 868 99671
688 824 5711
689 911 14832
689 912 84641
692 789 5388
694 757 45781
695 897 29258
697 892 78859
698 789 59603
699 726 68083
699 881 65576
701 712 96024
701 718 77234
701 741 88599
702 904 53454
703 801 33897
703 873 5745
703 923 95837
705 853 26605
708 765 90306
709 822 12806
711 860 78232
711 918 16776
713 862 47003
714 801 49721
714 925 42517
715 842 87185
715 871 11834
716 794 36043
716 797 16805
717 814 22081
717 902 28908
718 896 23176
720 783 8968
720 918 8143
721 800 61407
724 728 69445
725 847 69914
725 864 30926
726 803 19043
727 750 28785
727 848 83482
728 915 63037
730 773 23635
730 888 5126
731 842 13524
734 766 2114
734 919 97470
735 877 41162
739 758 85578
739 847 45212
740 895 54093
743 821 31169
743 840 58713
744 787 88646
744 888 9734
746 858 26772
748 826 64421
748 878 73453
751 787 74131
758 825 14987
761 907 40039
764 776 15359
766 827 10632
768 898 8014
769 904 54862
773 850 6898
774 862 42263
775 790 98583
776 811 85825
781 804 29038
784 884 47799
784 893 70601
786 899 56861
786 928 16011
790 862 14950
792 860 21836
792 866 28433
794 871 33126
794 909 76872
797 883 14202
798 864 18067
798 874 25363
799 829 21839
801 929 3320
804 845 65381
805 807 83021
805 904 43097
807 821 50168
807 916 28788
810 839 3843
811 828 69608
812 825 25043
812 890 77588
813 926 75670
818 867 79796
823 835 29810
824 883 12982
826 845 57980
831 922 86987
834 840 86214
839 885 57887
842 863 3329
842 889 9433
843 876 97817
845 889 30879
851 892 25720
855 926 65877
865 866 3273
865 885 33055
866 887 4078
871 896 58573
874 899 37813
880 910 11800
887 923 80562
904 906 37155
910 922 63728
441 952
5 8 10 11 12 22 23 25 26 27 28 30 31 32 33 37 38 39 40 43 44 45 46 48 49 51 53 54 55 56 57 58 59 63 64 65 70 71 74 76 77 78 79 81 87 89 90 91 92 93 94 95 96 99 100 102 104 105 106 107 108 111 112 113 114 118 119 122 128 129 130 131 135 136 137 141 142 143 144 145 146 147 148 149 150 151 152 154 158 159 160 162 163 164 165 166 168 169 172 173 174 175 176 177 180 181 185 186 188 193 194 195 196 205 210 216 220 221 222 224 225 229 235 237 239 242 247 251 252 253 259 260 261 262 263 267 268 273 276 277 283 286 287 288 289 291 292 293 294 295 298 299 303 307 308 309 312 313 314 315 316 317 321 323 324 325 326 327 330 338 339 340 341 346 348 360 361 363 364 365 366 367 368 371 372 377 380 381 386 390 391 393 394 395 396 398 400 402 403 404 405 406 407 408 409 412 413 414 416 417 418 419 420 421 426 431 432 433 434 435 436 437 438 441 442 443 447 448 449 451 452 454 455 456 458 462 463 465 468 469 478 479 480 481 483 484 489 495 499 511 514 520 523 524 527 528 529 530 531 533 542 545 546 547 549 557 559 560 561 562 566 568 571 573 574 578 580 584 589 591 595 599 603 606 607 608 616 621 630 637 638 639 640 641 642 643 646 647 648 652 656 657 658 660 661 664 665 669 676 681 683 684 685 687 688 691 695 696 697 698 705 707 711 714 716 717 719 720 723 724 727 728 732 734 735 736 743 744 745 746 747 748 749 750 753 754 755 756 757 758 759 764 765 766 769 770 772 774 775 776 777 778 779 780 781 782 783 784 785 787 793 796 801 803 804 805 806 809 811 812 818 819 822 827 830 834 840 842 843 845 848 852 853 857 858 859 860 862 863 864 865 866 867 868 869 870 871 877 880 881 884 890 891 892 893 894 895 896 897 898 899 902 903 904 905 906 907 908 909 910 911 916 917 918 919 920 921 922 925 926 930 
2 217
821 706
507 892
841 750
126 163
654 253
19 296
402 435
152 708
648 548
189 30
147 122
18 529
7 197
433 323
553 246
351 443
763 857
216 674
676 154
648 400
406 667
507 807
913 471
396 630
88 396
471 46
518 301
575 336
497 819
658 120
876 820
374 708
746 402
263 304
555 723
703 772
271 279
460 253
561 855
694 648
320 234
694 649
534 150
55 843
780 524
774 725
414 29
314 229
430 577
532 54
369 116
637 639
207 166
703 767
90 278
485 222
323 60
870 857
21 924
581 612
330 424
218 743
452 531
783 694
919 197
559 169
312 266
619 330
431 203
167 333
480 463
554 803
334 305
541 166
111 191
777 440
426 64
252 689
594 846
452 395
112 81
563 424
346 252
565 588
454 543
920 746
817 355
618 220
660 40
385 770
42 43
91 467
106 154
225 512
69 677
718 181
569 350
416 914
413 50
571 679
593 373
494 479
727 923
511 268
32 707
849 73
750 751
351 667
904 575
60 43
133 777
223 701
9 638
496 421
499 137
169 161
