99942 164904
161 15606 85
161 21832 12
161 82327 93
162 92948 49
163 12057 95
163 19114 7
163 22649 30
163 79922 39
164 30292 5
164 83217 86
164 85500 61
165 2875 87
165 62975 11
167 18411 52
167 51089 52
167 62557 12
167 72742 67
167 83631 96
167 88066 90
169 19636 18
170 8157 90
170 23892 20
170 61134 19
172 12786 18
173 44372 100
174 16025 6
174 38464 35
174 71671 54
174 75458 55
175 55347 60
175 60555 19
175 72582 78
176 5195 64
176 8363 40
176 29487 79
177 29481 26
177 29651 60
178 41795 9
179 5794 45
179 10107 73
179 13968 75
179 19476 46
180 95494 79
182 72032 29
184 250 26
184 24485 34
184 27232 9
185 85981 35
185 90672 47
186 61748 67
187 49367 15
191 29823 47
191 36061 14
191 54324 75
191 83316 40
193 98536 61
194 41559 83
194 75661 87
195 49626 39
195 50381 83
196 36337 29
196 80956 23
198 10847 46
198 26410 18
200 28927 20
200 35226 75
200 51446 84
200 93016 55
201 22853 77
201 40146 92
201 45751 64
201 69127 16
201 96830 100
202 30620 22
204 52635 74
205 48616 37
206 57887 9
206 66743 78
207 76828 60
208 41522 85
208 42236 78
208 69117 32
209 98414 80
210 3160 40
210 79854 92
210 91269 52
212 4951 48
212 27665 41
212 77676 37
212 89389 11
213 4680 82
213 19276 19
213 30810 78
213 60251 7
214 27205 56
217 59756 29
218 9204 52
218 29300 22
218 40804 40
219 39297 49
220 39891 7
220 43836 70
220 50816 61
221 45282 2
221 73349 3
222 38608 55
223 57972 27
223 80923 96
224 18588 84
224 26579 22
225 40012 14
226 56759 88
227 37610 42
227 67921 24
227 98893 11
229 42603 92
230 43441 74
230 59467 34
230 83759 37
231 17462 69
231 73307 78
233 36124 6
234 27603 32
234 49123 58
235 56693 57
238 15684 66
238 20463 86
238 53806 78
239 24785 64
239 46986 91
240 94023 100
241 97546 7
242 53404 79
243 49767 61
243 85798 58
243 88644 92
244 21245 93
244 47719 12
244 59619 26
244 71114 69
244 80790 51
245 85734 46
246 70180 26
248 22498 99
248 69854 76
248 94084 41
249 18529 69
249 27922 99
250 26828 2
251 9602 52
251 55025 23
251 92216 49
254 51755 45
254 58266 42
254 74278 26
255 29993 52
255 74658 94
255 84850 11
255 90992 84
256 90729 37
257 23765 15
258 35205 81
259 48795 1
259 68330 81
260 65506 47
262 211 98
263 46477 10
264 5533 63
264 9006 98
265 93364 66
266 54650 62
267 44488 26
267 75457 17
267 98171 48
268 15996 53
268 33873 16
269 36158 61
269 63377 71
269 99910 34
272 9968 40
272 24170 65
272 73662 62
275 39532 33
276 17106 98
276 94706 32
279 41981 77
279 51569 5
279 63660 12
279 74821 94
280 36485 3
280 39451 41
280 82772 95
281 62028 65
282 30415 68
282 54506 44
282 61039 31
282 65259 83
283 64476 42
284 44486 80
285 31323 5
287 92627 96
287 97044 55
288 19251 59
288 27325 5
288 38111 14
289 10092 81
289 79545 77
289 94546 47
290 9380 63
290 35305 75
290 39030 58
290 81854 17
292 76402 52
293 93841 77
295 38666 43
295 40776 63
295 60621 39
297 3039 63
297 21528 62
297 82738 42
297 84672 43
297 90447 3
298 35394 53
299 9410 1
299 41924 60
299 98187 75
300 94044 81
301 27455 99
302 16274 77
302 29851 58
302 51570 22
302 91331 92
303 64564 11
304 64118 78
305 41800 27
305 71389 6
306 20404 80
307 45505 97
308 17649 32
308 32880 46
309 79104 17
310 48018 23
311 90571 93
311 95653 43
312 56594 95
312 58326 95
313 63685 14
314 10752 59
314 15506 42
315 1694 22
315 80944 18
317 88220 92
318 7451 27
319 5492 7
320 80035 14
321 14850 66
322 94061 14
323 16501 28
323 51843 50
323 80015 6
324 4725 10
324 68903 33
325 7138 1
325 30055 29
325 68457 30
325 76250 68
326 13941 97
327 7979 99
327 37819 88
327 89799 88
328 81910 32
328 88999 14
329 24632 15
329 49762 31
330 50436 88
330 90135 69
331 15376 47
331 41169 39
331 79362 72
331 96965 14
332 77328 30
333 72906 89
333 77579 75
334 3109 82
334 57210 36
335 52528 37
335 54785 1
335 57678 6
337 71128 17
339 55112 44
340 4360 43
340 79071 43
340 86944 9
340 88896 57
341 57402 27
341 76616 92
342 71555 85
343 10596 65
343 55086 54
344 33859 27
344 84067 34
346 93176 53
347 47521 27
348 97720 62
349 95946 45
350 18269 98
351 20318 41
351 21108 37
351 61176 63
352 29425 25
352 81262 86
352 95276 44
353 23867 1
353 69594 95
356 7767 19
356 36881 24
356 75612 20
357 192 94
357 99933 72
358 17546 30
359 16617 42
359 34280 25
359 80285 35
360 27382 12
361 11054 82
361 64038 36
362 31528 43
362 94439 19
363 84313 92
364 1225 62
365 69266 53
366 16574 38
367 11871 86
367 69013 18
368 20920 99
368 57912 83
368 68094 39
368 92725 82
369 18529 62
370 16563 80
370 70585 2
371 15565 78
371 71904 8
371 84307 74
372 4600 80
372 70599 32
372 84188 48
374 81 83
375 21307 31
375 29131 90
376 18885 18
377 35673 24
377 70347 13
378 36858 22
379 32296 33
379 40923 55
379 73641 36
380 27615 13
380 46843 22
380 52077 4
380 94279 38
382 46383 29
382 64494 3
382 78135 51
383 37165 63
385 39129 53
385 64841 7
386 73764 34
387 42270 79
388 8866 26
389 25380 75
390 85793 2
391 25338 43
391 62862 57
392 46936 49
393 10989 55
393 55981 25
394 34334 57
394 49315 46
395 29720 70
395 65212 54
396 80440 73
396 83844 77
397 38041 59
397 86123 26
397 95535 16
398 2645 71
398 57453 53
399 6309 77
399 22700 65
400 30593 43
401 30343 87
402 47976 7
403 21171 28
404 94415 86
405 13622 74
405 47504 17
406 19343 29
406 64154 74
407 56639 16
407 59412 69
407 76763 73
408 69147 1
409 83677 89
410 48948 79
410 70528 60
411 12012 20
411 73177 95
413 6167 70
413 7161 51
413 16477 66
413 19794 6
413 30651 18
414 37310 84
414 62579 91
415 5929 86
415 34033 28
416 27032 55
416 66743 8
417 26975 10
418 45392 51
419 55306 55
419 93733 2
421 64869 83
422 42746 48
422 67989 59
422 79034 96
423 19224 23
424 50960 24
424 77191 93
426 10626 79
426 54545 58
427 89460 87
428 12683 5
428 46578 92
429 21 40
429 33887 5
429 70731 100
429 88011 28
430 99769 53
431 63614 73
431 64647 36
431 68531 76
432 89165 85
433 1264 33
433 67293 56
433 70991 58
433 78426 1
434 74805 1
435 3105 32
435 49919 66
435 52622 89
436 15353 54
436 33740 81
436 62229 46
437 7411 87
438 17494 10
438 27484 14
438 31601 65
440 11127 92
441 71607 59
442 5727 56
442 17131 86
442 60555 70
442 64596 82
443 67889 60
444 33121 54
444 45004 40
444 47042 15
444 75635 56
444 94623 54
445 87122 26
446 95260 74
447 8445 56
447 30712 5
447 78002 98
447 98002 34
448 15959 95
448 51252 16
449 55799 18
450 12164 92
451 30691 20
452 3384 55
453 79256 54
454 6915 33
454 54527 62
455 41338 85
455 48982 60
456 9913 29
456 39643 2
456 96990 45
457 25983 11
457 37409 21
457 53686 31
457 93763 97
458 1961 34
459 52452 70
459 91073 78
459 99493 29
460 14657 43
460 25185 79
460 53724 56
460 55986 80
461 13152 7
461 87561 62
462 32176 71
463 36741 8
464 18100 29
466 68974 44
467 89890 3
468 42252 49
469 42832 24
471 29410 33
473 1205 89
473 33068 11
473 67632 64
473 83643 89
474 59116 39
474 79455 19
476 43340 37
476 59300 33
476 71473 35
476 92249 2
477 47665 63
477 63566 95
478 26263 71
479 5683 5
479 76757 64
481 48932 46
481 70955 63
481 92676 17
483 30485 27
486 20646 79
486 90360 22
487 39957 98
487 94786 56
487 99015 45
488 24881 55
488 31528 69
488 43820 73
489 86307 50
490 50529 76
490 82342 43
491 20728 15
491 20990 11
492 31718 2
492 73805 29
493 72544 26
494 83083 41
494 83645 99
494 84017 31
495 176 97
495 80187 43
495 99005 91
496 211 33
497 36518 35
498 741 52
498 9246 79
498 24263 28
499 197 20
499 27560 53
499 43632 46
500 38024 94
500 74293 53
500 81695 56
503 29980 54
503 64888 91
503 69102 92
503 80956 19
504 9527 26
504 88352 78
505 41345 99
505 72340 100
506 89352 38
507 16200 20
508 21190 76
508 61833 29
508 87066 34
509 31684 73
510 22278 41
510 88661 34
510 90601 52
511 12029 9
511 42113 75
511 82816 37
512 16095 55
512 53369 64
512 89399 80
512 90101 67
513 8258 64
513 24579 74
513 55993 72
514 24713 37
514 71509 20
515 15218 96
515 46794 15
515 64140 17
515 99042 36
516 37297 73
516 61820 81
517 87290 53
518 1251 92
518 2241 34
518 82390 6
519 12605 92
519 70035 3
520 43926 96
521 1655 98
521 62380 17
521 68554 64
522 55489 59
523 43131 92
523 49744 34
523 67056 71
523 77708 86
524 53333 22
525 76220 21
526 53967 94
527 48998 13
528 72575 65
531 91176 43
532 5122 9
532 8944 6
532 87944 37
532 88213 79
533 11357 75
533 62327 24
533 81376 34
533 93407 13
534 81042 36
534 89225 68
535 22658 27
535 43410 21
538 9580 15
539 63330 57
539 84738 65
540 54182 57
540 62479 33
541 45076 45
542 9581 26
542 73573 7
544 52517 15
544 55091 3
544 96350 78
545 69038 62
546 4759 11
547 66354 25
549 75106 72
551 72083 13
551 72813 52
551 96708 92
552 12589 48
552 80111 86
553 24297 47
553 75217 98
553 84732 66
554 22104 95
554 31515 76
554 96863 16
554 99305 58
555 55009 24
557 3051 86
558 9093 67
558 89154 47
560 30136 77
561 40138 23
562 39662 59
562 64751 27
562 77878 93
564 11683 20
565 46093 62
565 57449 75
565 76557 32
565 83117 70
566 58392 99
567 16640 19
568 42832 89
568 43324 25
569 22938 8
569 72360 53
570 23456 91
571 43930 65
571 48502 65
572 70180 89
574 9777 27
574 23076 89
574 24998 78
574 54392 68
575 13820 24
575 13950 48
575 67410 6
575 68620 84
576 31129 47
576 83420 92
578 73862 27
578 92516 25
579 91146 3
579 98863 96
580 28517 33
580 49431 72
580 61785 71
581 57778 30
582 11102 23
583 75112 20
584 18280 84
584 81899 76
585 32815 90
585 76547 69
585 86061 12
586 5597 23
586 30055 100
588 78852 20
588 93008 80
589 2017 45
589 19074 20
590 47217 96
590 65636 83
590 70631 58
591 9359 73
593 23880 98
593 36541 84
595 71651 28
595 84406 85
596 14710 22
596 16521 60
596 20097 38
596 60066 85
596 68871 58
598 9098 46
598 53787 23
598 82010 69
598 94573 39
599 16948 94
599 57066 27
601 84386 91
601 85070 25
602 69306 65
602 86155 50
603 27565 87
606 67477 40
607 91049 76
608 86482 91
609 33259 67
611 21465 33
611 49547 71
612 9747 95
612 27111 12
612 99720 65
613 14908 12
613 21497 97
613 38053 46
614 35775 76
615 3212 60
615 19658 67
615 76805 54
616 8143 6
617 12150 4
617 90926 82
618 40307 6
618 60426 99
618 75335 58
619 88363 27
619 90207 50
620 67792 33
623 29366 17
624 48320 47
624 60529 21
625 14930 61
626 37409 88
627 7061 58
627 24216 92
628 79902 42
629 10253 55
630 62385 75
631 40655 7
634 94706 46
635 53568 84
636 65218 38
637 57858 7
638 74894 97
640 36377 65
641 90511 34
642 24904 59
643 23364 47
643 63978 17
643 91816 46
644 25314 20
645 35926 90
646 84149 94
647 15591 58
647 69379 66
648 8328 55
648 81852 57
649 60596 64
649 74512 28
649 91922 4
650 23706 72
650 88010 26
651 51782 23
652 30760 69
653 28326 77
653 48061 37
653 79853 53
654 93931 3
655 34973 55
655 70497 40
657 30144 94
657 35720 77
657 49943 11
657 52804 94
657 65781 72
657 77121 7
658 7143 64
658 15242 54
658 16869 5
658 49068 3
658 70757 72
658 85291 96
659 12237 32
659 29275 52
659 73944 95
660 20819 31
661 42879 99
661 66763 39
661 97915 58
662 35499 53
662 76348 33
663 13152 78
664 14409 10
664 72207 68
665 6968 11
665 28271 15
665 37809 32
666 59075 19
667 38471 17
667 58355 29
667 86420 63
668 24666 100
668 33257 19
668 37357 88
668 85465 87
668 93643 82
669 36084 64
669 96877 16
670 73593 92
670 75548 27
672 55653 97
673 29522 26
674 2437 37
674 19438 2
674 37884 88
675 13371 43
675 29138 98
677 951 63
678 11101 95
678 81883 97
679 21802 53
679 23638 10
680 9014 17
680 45985 12
680 68350 55
681 21718 78
681 37945 74
681 83478 67
681 90143 92
683 1500 35
683 16089 9
685 766 74
685 55289 83
685 65405 72
685 94584 74
686 31346 79
686 31744 84
686 80304 100
689 66386 13
689 84777 38
689 94765 48
690 18655 33
690 29502 44
690 43888 60
690 61298 12
690 61778 36
690 77691 38
691 4709 99
692 98785 58
693 70070 29
695 93841 11
696 78884 83
697 1528 89
697 99313 40
698 796 41
699 8425 18
699 72478 54
699 88627 35
700 84961 9
701 41734 39
701 68797 95
702 78757 41
703 35447 71
703 92624 64
705 64460 4
706 5548 20
707 86808 100
708 47047 86
709 42334 45
709 95443 3
711 31976 14
711 36212 99
711 44336 31
712 14180 19
712 75636 13
713 10348 8
714 9051 85
715 79414 89
716 96920 52
716 97280 78
717 5759 61
717 9949 29
718 27978 33
718 53223 16
719 51232 100
720 29890 22
721 30712 16
721 51399 26
721 58999 47
722 30438 98
724 33376 34
724 47351 28
725 5423 99
727 61176 99
727 69840 57
727 88705 14
728 13678 34
730 6041 11
730 60623 60
731 43922 32
731 65443 7
732 89497 78
732 93112 74
733 47663 10
733 64817 89
733 82928 89
734 76110 96
735 3861 46
735 64814 30
736 18190 59
736 40584 89
736 85537 75
736 99765 5
737 15307 10
738 2064 51
738 60636 93
738 74861 62
740 39289 90
740 62770 55
741 52451 12
742 26990 45
743 27756 68
743 43655 44
743 91092 84
745 561 87
745 37276 44
746 55024 98
746 76607 73
747 50730 52
748 28403 76
748 61331 10
749 8103 92
749 9417 74
749 29512 98
749 75609 69
750 87490 40
751 36234 7
751 91743 69
754 86606 13
755 19168 5
756 50163 9
758 94103 32
759 41227 14
759 42103 56
759 58888 64
759 87516 52
760 42005 62
760 65142 15
761 24673 85
761 31365 6
762 41599 31
762 76620 26
763 65566 7
763 95979 82
764 62770 39
765 84675 28
766 32842 94
766 53885 4
766 72599 60
766 88124 93
767 78102 16
768 59083 32
768 66251 85
769 23682 13
769 32114 81
769 79804 7
771 15079 10
771 32523 19
772 56644 41
772 88031 12
774 82701 80
775 47684 25
776 64849 67
776 98353 60
777 16552 55
777 19992 46
777 29859 57
778 8598 17
778 28541 5
778 46053 93
778 68972 20
778 86290 31
778 94717 26
780 18854 47
781 1056 44
781 27499 8
783 1120 3
784 294 59
784 38571 18
784 69852 47
786 39574 71
787 94269 86
788 73397 6
788 96114 59
789 5400 62
789 93098 99
790 4240 5
790 18304 22
791 83722 29
792 18104 90
792 78505 18
793 62815 75
793 66541 61
793 75071 97
794 83821 2
796 43952 12
797 68830 6
798 24749 83
798 96960 87
799 24381 58
800 80269 61
800 86550 88
801 23227 26
802 50211 35
803 6905 68
804 73579 46
804 81266 93
804 94179 16
805 96734 55
806 28905 85
808 6013 69
808 26924 46
808 97492 3
809 42030 41
809 71988 82
811 48409 29
811 75224 11
813 25397 71
813 52071 50
813 84762 52
816 9811 56
817 28139 29
817 64973 82
818 45891 80
818 67043 34
819 6831 90
819 32176 49
820 10253 94
820 20499 3
820 69726 64
820 97022 24
821 74742 24
822 44052 74
822 46371 72
823 37129 50
826 25311 86
826 63223 80
826 94054 9
827 81024 41
828 85537 18
829 63041 86
829 85495 17
830 50702 87
831 641 34
831 48901 48
834 70236 70
835 6514 76
835 89315 6
835 98744 44
836 12911 45
837 41585 23
837 44550 1
839 26743 89
839 27402 28
839 93801 65
839 97826 69
841 34999 40
841 39623 95
842 12738 88
842 25097 99
842 71435 74
843 36300 96
843 49637 68
843 83064 29
844 60829 10
845 12423 67
846 42062 2
846 42324 57
846 89460 3
847 85582 44
848 46991 5
849 96976 45
850 17119 97
850 19953 46
850 71355 43
851 16218 52
854 68556 20
854 82487 2
854 82939 28
855 5111 61
856 23569 40
856 32190 50
856 63942 58
857 45123 86
857 56213 83
857 96378 54
858 42337 99
858 70667 92
858 95542 2
860 1527 14
862 13583 49
862 91762 17
863 6970 55
863 89622 75
864 62815 49
865 10920 90
866 55203 48
868 7819 8
868 70328 3
871 55505 56
871 95045 71
872 26518 42
872 62083 5
873 64573 53
873 75333 16
873 82609 64
874 88055 6
875 7634 54
875 96284 2
876 59375 22
877 86188 89
878 6462 3
879 27494 78
879 46772 87
880 11710 1
881 2866 19
881 27176 83
881 29878 44
882 20411 39
882 21224 71
885 20000 89
887 27498 33
888 68598 79
888 79744 46
888 94523 12
889 21719 57
889 74430 63
889 86710 75
889 87127 56
890 99038 69
892 7658 25
892 11664 8
892 40962 48
892 49465 78
892 51292 74
893 42171 71
893 79903 90
893 91286 59
894 21335 88
894 22742 24
896 81778 57
897 11280 51
897 79889 85
898 26512 29
898 83566 65
898 86828 91
899 46 85
899 29647 87
900 3507 36
900 34265 33
902 47047 10
902 96759 90
904 72935 43
904 86487 82
905 84211 52
906 59526 18
906 77071 90
907 29082 2
907 57518 17
907 97633 22
908 8378 38
908 25741 26
909 672 73
909 39149 49
909 43865 21
909 94791 80
910 77738 100
910 80387 19
911 32074 73
911 52808 3
912 20329 54
912 75259 60
913 50647 63
916 19795 61
916 54543 77
916 75190 39
917 18594 91
917 54065 57
917 74740 10
917 99468 43
918 25640 93
918 81765 30
919 65999 45
920 55793 77
921 63106 50
922 25846 22
922 47498 15
923 20771 3
924 1993 47
924 52943 49
925 32422 68
925 52463 53
926 33251 91
926 34776 17
927 52550 6
928 7 32
928 28400 76
928 42604 51
928 62826 24
929 11091 83
929 18280 59
930 84947 93
934 98698 72
935 27150 74
936 10450 86
937 63817 66
938 3253 56
938 52191 64
938 93660 97
938 99338 58
939 28793 72
939 52735 79
940 76710 23
940 87935 65
943 24785 6
943 52041 80
944 106 88
944 9639 39
944 34660 38
944 93226 71
945 4771 11
945 99129 82
948 1734 59
948 41490 53
948 72971 93
949 46514 98
949 57117 2
949 90917 3
951 23067 96
951 91095 100
952 28230 36
952 70675 17
952 86170 84
952 89692 85
953 9828 90
953 49463 36
954 44947 83
956 70431 63
957 69713 19
958 2792 64
959 47510 30
959 76797 25
960 11913 69
961 52397 3
961 77460 54
963 54957 77
964 30971 70
964 83009 67
966 43728 31
967 59775 10
968 42477 29
968 86913 90
969 27838 57
970 61608 72
970 91168 98
971 48044 14
972 15869 29
973 58657 3
974 59770 21
974 82896 20
974 90457 62
976 42668 31
976 89439 16
977 1564 3
977 95730 91
978 67993 46
980 4919 98
980 44550 80
980 89722 25
981 55999 18
982 89580 33
983 7944 14
983 17305 53
984 74478 42
985 49051 62
985 85409 66
986 99256 96
987 45554 28
988 25288 75
988 32885 46
988 71567 58
989 5460 47
989 21576 63
989 46654 98
989 72537 87
991 19284 25
992 22107 38
992 26795 3
993 42077 61
993 70961 15
994 80984 37
995 92706 78
996 70027 90
996 92351 75
997 64554 65
1000 6788 25
1001 26106 3
1001 40728 45
1002 88404 93
1004 98902 43
1005 17354 48
1005 29098 77
1005 87785 33
1005 91763 43
1009 70549 100
1011 17602 7
1011 64285 83
1012 51936 9
1012 76156 17
1013 26480 75
1013 53760 78
1013 99647 19
1014 51587 90
1015 19228 34
1015 37518 10
1015 71525 23
1016 54925 20
1017 27066 74
1017 58681 4
1019 48763 52
1019 49763 12
1020 20322 6
1021 35701 92
1021 68925 88
1022 29206 17
1024 84149 98
1025 71025 27
1026 46437 14
1026 49366 59
1028 89581 17
1029 32580 44
1030 36576 11
1030 67040 87
1030 75997 28
1031 9158 63
1031 79488 80
1032 58727 60
1033 13813 32
1033 22221 86
1034 2217 46
1034 33014 72
1034 42760 61
1038 5453 99
1038 30631 79
1041 34053 63
1041 63693 38
1041 66917 18
1042 30028 50
1042 55611 93
1044 36581 62
1045 9088 90
1046 12638 65
1047 88151 54
1048 53084 18
1049 9302 47
1049 64127 24
1049 84087 37
1050 7536 34
1050 54698 1
1051 30682 20
1051 31208 72
1051 44058 94
1051 61794 95
1051 88370 30
1052 23423 27
1053 12783 91
1054 68166 68
1054 78456 25
1055 21202 19
1055 78981 100
1056 33968 14
1057 43809 63
1057 51270 35
1057 70900 76
1057 73920 25
1060 7306 22
1060 12719 55
1060 68036 99
1061 24017 65
1061 90144 47
1062 15362 17
1062 26984 56
1063 54234 22
1063 66183 43
1065 3945 70
1065 7978 15
1066 3952 75
1066 29286 78
1066 49019 31
1067 19755 3
1067 55625 90
1069 22528 55
1069 84680 5
1070 74165 65
1071 7744 34
1071 12551 89
1072 54545 11
1074 43767 74
1074 96179 55
1075 82706 96
1076 46776 26
1077 60155 32
1078 19498 30
1078 83746 79
1078 88030 54
1078 92298 37
1079 43980 99
1079 59063 72
1079 78296 3
1080 96482 77
1081 19804 22
1082 1160 47
1082 22434 1
1082 52186 3
1082 97649 23
1084 55298 77
1086 48621 23
1086 85949 75
1087 71688 21
1087 85949 30
1088 10719 91
1089 10765 21
1091 30881 36
1092 23198 83
1092 74712 30
1092 75142 85
1093 58285 99
1094 56690 11
1095 99622 34
1096 20625 94
1096 44511 95
1097 10801 62
1097 34889 62
1097 87313 95
1099 68830 74
1100 82796 48
1101 722 2
1101 58137 45
1102 81149 36
1103 73653 40
1103 93065 41
1105 35397 6
1105 38582 71
1105 58336 44
1105 80188 85
1106 57271 90
1107 20888 12
1108 69191 37
1109 17864 12
1109 25853 73
1110 21778 12
1110 26546 23
1113 17424 55
1113 37335 51
1113 46648 38
1113 67260 94
1113 90878 87
1114 36085 89
1114 51068 55
1117 23303 7
1119 85668 38
1120 92004 5
1121 1027 66
1121 44028 56
1121 85743 79
1121 86034 78
1121 96971 52
1122 29948 47
1122 47691 26
1123 5140 95
1123 77518 70
1124 72682 57
1124 89904 69
1126 42047 2
1126 90853 86
1126 92454 51
1127 34476 16
1129 8916 7
1129 69726 71
1130 4130 5
1130 25866 69
1130 58319 35
1131 4692 84
1131 96342 77
1132 48746 19
1132 72872 78
1132 84722 86
1133 22413 66
1133 59053 80
1134 67855 33
1135 32687 56
1135 83042 50
1136 99690 74
1138 7245 56
1138 31325 63
1138 34067 57
1138 80592 19
1138 83754 93
1139 86186 85
1140 33522 70
1140 67120 1
1140 75714 40
1140 84178 36
1140 96624 89
1141 78685 76
1142 4909 54
1142 10053 4
1142 11462 76
1142 12790 18
1142 15682 35
1142 16987 3
1142 70823 91
1143 11341 54
1143 25864 40
1143 45712 70
1144 35387 16
1144 86828 38
1145 31110 43
1145 53684 70
1145 79051 49
1146 11179 97
1147 64593 50
1147 95211 24
1148 35660 57
1149 36107 66
1149 54835 55
1149 67463 25
1151 68330 75
1151 87615 78
1152 24487 49
1152 80387 26
1153 66741 48
1153 93201 11
1155 69383 87
1156 41082 39
1158 36209 50
1158 49402 78
1158 91380 49
1159 5629 61
1160 49209 72
1161 11392 28
1161 33561 95
1161 70602 87
1161 74087 40
1161 84737 86
1162 3902 62
1162 32652 67
1162 36493 30
1162 79006 47
1163 62034 77
1163 74119 52
1164 65210 72
1164 79172 85
1164 82279 70
1166 48552 58
1166 82484 36
1167 28334 53
1167 75423 29
1169 91146 48
1170 6568 28
1170 83649 32
1170 86665 89
1170 99441 11
1171 227 73
1171 29916 97
1171 38267 10
1171 54440 40
1171 92826 2
1172 44836 66
1172 77766 9
1173 48542 44
1175 1359 67
1175 81615 61
1176 9875 18
1176 14875 85
1176 41057 13
1176 78844 70
1177 10955 54
1177 55511 53
1177 63273 5
1178 57106 62
1179 26452 96
1180 68076 14
1181 40938 8
1182 8742 34
1182 57740 31
1182 92251 83
1183 68200 81
1185 12256 47
1185 34399 80
1186 63996 60
1186 68297 84
1186 95294 74
1187 57937 30
1189 74629 77
1190 11589 18
1191 19831 43
1191 23507 60
1191 23934 35
1191 55162 100
1192 7491 62
1192 85122 24
1194 17171 7
1194 57212 15
1195 39385 7
1196 35179 9
1197 84922 80
1199 21562 79
1202 26575 74
1202 39652 83
1203 68233 22
1204 7016 43
1204 7466 78
1204 72244 65
1205 73026 14
1206 42193 88
1207 30067 18
1208 58796 80
1209 14231 2
1209 70396 1
1210 11248 29
1210 41284 36
1210 58804 49
1211 43690 30
1211 63521 27
1211 64956 56
1213 78554 97
1214 4134 92
1214 65164 81
1214 75086 82
1215 79138 92
1215 84147 71
1216 53667 23
1218 7547 52
1218 19812 44
1218 76623 80
1219 5119 72
1219 21221 4
1219 26772 95
1219 32909 60
1219 90807 45
1221 38686 8
1222 43267 2
1225 17821 75
1225 28603 75
1225 77935 40
1226 66254 60
1227 19347 78
1230 35847 35
1231 55979 16
1232 52257 93
1233 23264 36
1233 52478 49
1233 53054 40
1234 9471 85
1234 58953 33
