99950 162918
305 19952 95
305 39915 19
305 97844 51
306 53924 69
307 20156 75
307 28289 80
307 75462 51
310 49468 96
311 44452 10
311 79469 91
311 80680 93
311 97671 69
312 16307 33
314 23797 73
315 21335 50
315 92679 80
315 93900 13
315 97063 40
316 28575 56
316 41702 1
316 58435 33
317 99203 41
318 22003 22
318 37053 46
318 68811 20
319 92371 16
320 34554 38
320 47294 83
320 72065 8
321 64653 11
323 69658 52
323 75002 79
323 91254 61
324 85668 32
324 95457 90
325 31088 68
325 52257 3
326 85515 92
326 87276 21
327 32631 1
328 21065 81
328 79020 67
330 28089 27
330 56394 71
330 62205 35
330 87780 54
330 97864 88
331 27241 87
331 64689 79
331 80819 1
331 82608 24
332 6493 68
332 79900 63
333 64215 9
334 47193 14
335 5808 52
335 30439 1
335 40281 88
335 54689 14
335 86353 93
337 8658 12
337 11987 78
337 59579 12
337 93870 55
338 4552 18
340 62755 60
341 30903 95
341 61256 32
341 85745 78
342 94737 62
343 12939 59
343 23464 24
344 18914 45
344 23611 14
344 78985 83
345 6119 21
345 92879 57
346 20408 11
346 20502 95
347 12848 26
347 28910 68
348 63537 21
348 74203 31
348 92884 32
349 48029 68
349 54548 98
349 97481 33
350 88983 49
351 13278 81
351 98306 48
352 76740 49
352 82419 39
353 45951 73
353 58734 40
354 16235 25
354 27495 47
356 5701 21
356 27989 36
356 37365 91
358 79952 55
359 25918 83
359 80381 83
361 22253 80
361 75858 62
362 22304 94
362 50541 32
363 9012 87
364 63850 24
365 93730 72
366 29283 56
366 78265 28
366 98495 100
367 50125 93
368 6114 37
368 39733 30
368 50464 40
368 93001 39
369 24051 89
372 12925 7
372 20984 75
373 94412 95
374 36879 3
375 57941 14
376 6087 39
376 16887 60
376 51416 86
377 18677 22
377 62609 53
377 65000 77
377 79581 53
378 38945 86
378 48186 33
380 3289 83
380 55382 12
381 17327 55
381 51064 86
381 73864 25
383 21505 1
383 25723 62
384 51818 78
384 75429 66
384 80002 28
384 97864 1
385 83506 63
385 84479 93
386 69207 15
387 4405 23
387 14389 9
387 29309 28
387 84367 11
388 31532 15
388 36002 67
389 70846 47
390 86189 62
392 16103 38
393 16501 71
393 68943 60
394 5289 78
394 53124 95
395 2726 38
396 30288 72
397 31031 86
397 98376 38
398 6218 92
398 23168 25
398 49088 88
398 50325 48
399 51405 48
400 58456 26
401 5333 41
401 56162 92
402 81650 34
403 76431 57
404 20589 77
405 629 47
406 64236 21
408 84738 13
409 80102 49
409 88112 70
410 99376 90
413 3387 69
414 4760 39
414 20442 21
414 48530 28
415 40799 61
415 49135 93
416 4905 99
418 20421 78
419 37643 24
419 99519 31
420 95760 17
421 77068 100
421 98078 34
422 58721 53
423 16427 44
423 18773 24
424 24330 61
424 46055 88
424 49943 11
424 56031 32
425 53688 22
425 72095 68
427 4931 94
427 97957 50
429 37749 60
429 42088 62
429 50699 20
430 19659 23
431 19789 84
431 26313 72
431 32784 62
431 88553 94
432 1222 3
432 29839 10
432 40002 77
433 11830 90
433 53816 40
434 31404 43
434 62588 56
434 66301 97
436 35555 98
436 65988 80
436 78569 17
440 47211 90
441 679 23
441 4664 65
441 79456 100
442 56434 90
442 63706 65
442 64859 31
443 24254 65
444 78329 72
445 24714 58
445 84893 70
445 97642 93
448 14264 3
448 14531 77
448 14624 49
448 33260 59
450 17031 3
450 26911 69
450 81953 90
451 25272 67
452 33142 6
453 6582 70
453 28815 54
453 76571 88
454 25843 82
454 97871 79
455 81150 33
456 60100 23
458 17934 94
458 28750 4
459 43096 5
460 27543 79
460 43174 70
461 45200 45
462 13833 47
463 8681 57
463 63977 12
463 64923 46
463 92285 23
464 1529 24
465 96257 40
466 11450 29
468 65340 98
468 84984 72
469 8365 34
469 25168 45
469 42812 66
469 87153 73
471 88352 64
472 12004 97
473 8804 15
474 63019 60
475 25519 24
475 27975 83
475 54021 67
475 80413 39
475 83773 41
476 908 10
476 33630 3
476 51674 57
477 59075 29
478 400 45
478 21593 60
478 27981 9
480 302 76
480 13744 48
480 26756 98
480 28614 28
480 37609 25
481 24847 59
481 41751 83
481 95185 35
482 33595 6
482 34329 21
482 53319 82
482 86522 7
483 87875 17
484 2135 23
484 87092 30
485 60595 63
487 30585 19
487 97183 44
488 27627 44
489 79932 14
489 80200 56
490 43461 24
490 51307 79
491 29126 31
491 45790 63
492 28168 35
492 78657 82
493 18193 84
493 48304 35
493 56812 58
494 56277 10
495 22290 42
495 37430 37
495 94755 92
496 49747 17
497 73295 30
498 52620 45
498 81490 12
499 76403 39
499 85016 44
500 25632 82
502 24309 86
503 24725 68
504 39406 53
506 6695 32
510 67017 9
510 69867 82
511 37335 27
511 59244 61
512 51496 36
512 58017 25
513 9560 94
513 26861 39
513 34255 87
513 44071 25
515 77859 51
515 83580 79
517 5284 59
518 66795 58
519 4285 34
519 36449 17
520 7400 63
520 21109 56
521 29479 37
521 93335 47
522 13731 58
522 44045 44
523 10328 12
523 28853 89
523 43211 80
523 79511 26
524 86688 81
526 4723 20
526 18004 32
526 52546 6
527 62025 88
529 58098 99
529 92714 36
530 13478 27
531 56703 65
533 44940 1
535 29326 84
535 93500 77
536 49943 39
537 5702 68
537 55426 17
538 32946 49
538 54593 32
538 69492 19
538 92017 15
538 97557 14
539 3993 60
539 33096 24
539 61560 37
539 93237 49
541 93897 72
542 61468 34
542 94612 69
543 16408 30
543 68392 54
543 95681 73
544 1332 98
544 37446 95
545 69860 60
546 8801 78
546 44963 28
546 66913 86
548 69728 48
549 1420 16
550 47305 22
550 85081 9
551 49273 23
552 47431 74
553 89488 29
553 92707 90
554 73398 29
554 77070 61
555 21486 18
555 45037 94
555 57322 85
556 77459 15
556 80002 72
557 10133 23
557 84205 25
558 25096 65
558 27761 62
559 60727 42
560 46129 61
560 50053 14
561 29949 69
561 56575 41
561 72356 87
561 79476 68
562 40098 95
562 47304 85
563 43079 75
563 44534 95
564 8397 62
564 27506 44
564 82139 36
565 38475 64
566 28427 65
566 43664 51
566 68730 12
567 70057 98
569 24780 92
570 69245 21
571 34884 58
571 57227 38
572 69279 52
574 20641 49
574 73617 8
574 95512 47
574 99781 40
575 12131 38
575 74055 22
577 84706 83
577 99901 57
578 24084 88
579 33887 73
579 61376 2
579 77502 83
580 50151 76
580 69775 92
580 85738 82
581 84825 24
583 25377 14
584 47409 29
584 99353 7
586 25358 2
587 76221 6
587 98549 100
588 32922 8
588 92473 42
590 29247 60
592 49164 27
593 50405 91
593 51131 7
593 69411 38
593 81445 43
594 36146 77
594 50021 64
594 64231 46
596 92394 42
597 9376 94
598 65620 99
599 19632 18
599 85050 82
600 32204 37
601 68993 91
601 72256 51
602 62105 49
603 99940 68
604 11625 60
604 42887 55
606 75492 54
608 28916 26
610 54118 46
610 70622 90
611 18148 53
612 15677 84
612 46620 19
612 64265 3
612 69195 47
612 96375 91
613 16251 30
613 86478 15
614 31357 71
614 60088 4
615 1864 72
615 57566 9
616 46546 52
617 43166 20
617 59818 33
617 76691 14
618 3016 31
619 24444 72
619 50119 74
619 86863 79
620 82386 94
621 33010 70
622 14124 75
622 48533 57
623 50585 59
624 39704 65
624 41486 3
624 55249 23
624 78773 43
626 32370 98
626 75903 3
626 93002 23
627 2429 7
627 9255 82
627 45184 27
628 45487 96
628 73811 50
629 71632 59
630 91537 22
631 81229 84
632 18907 68
632 49792 81
632 68550 8
633 88033 60
634 18943 19
634 32519 29
634 41962 69
634 44414 49
635 25866 35
635 35759 1
635 50537 5
635 91708 71
636 30748 22
637 6454 52
638 19146 2
638 24452 27
638 79720 82
640 14853 50
641 75111 6
641 79718 75
642 14262 55
642 88086 89
644 59738 35
645 10035 68
645 19820 100
645 31979 85
645 89842 58
646 36132 6
646 80007 36
646 88824 84
647 521 96
647 47248 63
647 64753 1
647 74584 94
648 41547 29
648 68527 51
648 76017 61
649 42808 14
649 89082 18
651 5294 90
651 60956 11
651 68367 72
652 30291 46
652 44445 94
653 98337 26
654 19380 59
654 36460 34
654 72943 65
655 19948 27
655 32062 92
655 47489 10
655 60856 39
655 69721 91
657 76510 25
658 97626 95
660 58342 21
660 90430 41
662 6410 10
662 29022 91
662 89321 47
663 29837 9
663 49924 65
664 24230 28
664 36346 42
664 38589 2
664 41622 55
664 97695 95
666 50768 57
666 97877 40
667 38520 21
667 40033 76
667 40549 4
667 53510 79
668 84170 31
668 90534 50
668 95566 98
668 96360 70
669 79493 25
670 28011 43
670 85471 51
671 15467 8
671 52271 68
672 12953 9
672 23385 99
672 24750 57
672 25391 83
673 59662 79
673 75903 41
676 1418 29
676 4713 63
676 72730 19
677 33649 55
678 28213 6
678 47854 77
680 3873 35
680 97434 82
681 10392 24
681 54300 100
681 59998 42
681 84660 45
684 86290 59
685 12915 84
685 76318 17
686 41086 50
687 51958 15
688 90379 58
688 91538 27
689 50781 18
689 56453 49
691 55042 92
692 39475 75
693 23549 60
693 25631 86
693 34034 10
693 36313 90
694 42802 79
694 87571 80
695 2559 27
696 55731 99
696 67577 46
696 79800 63
696 91166 80
696 91760 12
697 1111 80
697 8405 60
697 34166 25
697 82916 73
698 89608 14
699 30036 14
700 73824 64
701 62071 71
703 7247 60
703 38549 62
703 49427 33
703 94681 98
704 74604 90
704 78916 38
704 94609 74
705 31691 71
706 77283 58
708 5862 45
709 22519 98
709 75527 18
710 8280 2
711 23186 50
711 31664 30
711 85130 89
711 93649 60
712 16729 28
712 34547 41
712 73534 40
712 93549 32
713 12796 68
713 19441 43
713 38149 28
713 93853 40
715 35200 30
716 6621 17
718 13823 82
718 60461 14
719 27615 56
720 87827 90
721 80366 9
722 11800 57
722 26491 35
723 16302 93
723 83484 100
723 94545 77
724 22041 87
724 58324 15
724 96768 39
725 24252 98
725 39899 36
725 97135 33
726 50354 84
727 4268 56
727 27568 17
728 44916 36
728 55151 86
728 91455 89
729 22935 29
729 40764 90
729 50721 75
729 61343 26
730 48339 48
731 6659 56
731 9670 79
731 31404 77
731 60628 79
733 28129 6
733 86542 5
734 55213 25
735 9857 27
735 43937 64
736 39821 12
736 89142 71
738 3388 11
738 29668 34
738 31022 84
738 68071 65
739 43945 30
739 58379 74
739 59310 70
739 70748 65
739 79579 61
741 28023 46
741 54350 26
742 76546 40
743 55505 6
744 22341 33
744 55721 68
744 56501 4
745 2835 8
745 84421 11
746 29895 73
748 18391 42
748 73936 60
748 98814 62
749 71451 37
751 9164 99
751 41012 20
751 74647 15
752 29545 10
753 25682 8
753 36308 63
753 66328 88
754 5408 1
754 83764 19
754 90027 42
756 9575 41
756 65618 13
757 13050 13
758 24413 99
758 77345 68
760 36437 6
760 47174 4
760 63670 75
761 61664 73
762 47088 17
762 70321 3
763 35322 67
763 51286 26
763 97208 80
766 30714 71
766 78573 13
767 13946 69
767 39920 85
768 39858 9
768 40667 2
769 56225 70
769 80469 81
770 8679 77
770 53501 86
771 86107 19
772 11386 28
772 75079 45
772 77460 77
772 91206 66
773 46118 46
774 434 50
774 54173 14
775 60300 71
776 37467 10
776 61050 59
777 15226 8
777 56621 27
779 25159 37
779 54733 92
780 55746 93
781 15472 4
781 20724 52
781 89139 13
782 74289 29
782 96671 5
783 5757 45
783 88907 33
785 1591 6
785 21642 74
785 21649 34
786 9774 84
787 51389 58
787 67311 49
787 86054 23
787 94853 22
788 26689 6
789 13691 31
789 29912 59
789 46475 95
789 47981 67
790 34882 95
791 24243 48
792 31147 46
792 58232 58
792 65040 12
796 42585 84
797 13601 40
798 400 19
798 74018 62
798 83981 18
800 23994 75
801 73566 20
801 92878 39
803 13903 53
803 31203 66
803 66698 34
804 28094 67
805 85468 65
805 98716 29
807 99135 31
808 3211 12
808 4604 24
808 15169 75
810 52415 29
810 72526 65
812 66101 54
812 78773 42
813 26692 21
813 49470 26
813 73214 83
813 95387 76
814 43596 33
815 49458 54
816 65201 39
817 97917 75
818 90662 9
819 57071 7
821 1073 69
822 57361 91
822 82596 30
822 86122 99
823 77386 50
824 65856 54
825 38081 91
825 62365 85
826 29227 74
826 36463 99
826 50110 29
827 19699 27
827 74044 22
827 83832 79
827 95288 4
829 54258 60
829 59766 17
830 36814 99
830 53411 89
832 7870 2
833 15497 75
834 23236 23
835 73974 31
835 98946 31
836 46106 11
837 11584 90
837 88613 41
837 88749 91
840 35200 41
840 97092 12
841 74227 92
842 61062 12
843 3361 87
845 35378 8
845 97254 84
846 14125 12
846 14157 77
846 64041 44
847 8792 26
847 11098 5
847 56208 44
847 81559 26
848 47094 37
852 84468 69
853 27516 11
854 40270 61
854 99693 1
855 74012 100
856 34589 57
856 83375 68
859 20414 22
860 12745 67
860 71164 58
860 91552 93
860 97881 46
861 11329 36
861 27192 99
861 52679 49
861 62318 52
861 70168 66
863 94021 100
863 99461 40
864 40363 44
864 64435 21
865 47975 45
866 17615 3
866 45873 12
866 88898 63
866 96555 13
869 24192 98
869 74698 27
869 76580 60
870 22509 89
871 3045 21
871 14082 20
871 51318 52
871 61032 1
871 67027 57
872 31616 55
872 51673 50
872 72095 61
872 73898 8
873 41617 31
874 63328 32
874 73622 2
875 60478 17
876 66112 60
877 435 59
877 12288 51
877 31202 41
877 83396 61
878 12831 43
880 3830 72
880 98989 41
881 54681 54
881 70182 9
882 22868 62
883 47460 99
883 87681 79
884 29343 20
884 88642 89
884 91724 2
886 22555 70
888 36680 51
889 24964 99
889 85146 17
891 56729 46
891 65165 20
891 66965 74
891 81326 40
892 20219 43
893 14543 76
893 81873 86
893 87574 1
894 11030 26
894 27892 51
895 493 62
896 85860 40
897 37293 75
897 97361 28
898 4654 90
898 15765 27
898 44956 68
898 99439 52
899 60792 97
899 85216 21
901 85314 4
903 35992 25
903 73215 94
904 8205 88
904 90734 38
905 51675 80
905 56283 90
905 97239 35
906 446 100
906 5823 16
906 19767 3
907 75598 55
908 79079 93
909 21043 61
909 30085 80
911 1017 21
911 73788 41
912 76728 51
913 23044 95
913 66913 84
913 88015 99
914 23176 35
914 67372 99
914 86539 16
915 66298 6
917 13322 11
917 36009 22
918 7008 71
918 43005 23
918 88462 80
919 47901 70
919 86314 55
921 49649 87
922 33275 2
922 54104 12
922 70197 18
922 72005 36
924 28569 11
924 34804 32
924 37905 1
924 60511 87
924 61607 25
924 77022 2
925 90610 25
927 2040 18
927 81760 31
928 21327 5
929 9789 58
929 28295 51
929 43128 67
930 5483 85
930 53207 43
930 89977 7
931 71003 84
932 67888 23
933 27 52
933 9257 91
933 60588 96
935 6286 71
936 8851 30
938 18170 53
938 52269 60
938 75880 62
939 3380 52
939 11716 12
941 87726 41
942 34658 31
942 79610 53
943 85359 6
944 1853 16
944 8920 31
944 38073 3
944 42153 84
947 32784 81
947 51940 46
948 15930 78
949 26905 95
949 84178 41
950 47355 54
950 50488 12
951 54266 3
951 69007 38
951 76796 45
952 14371 55
953 38217 40
953 66742 2
954 29905 92
955 73995 15
956 854 43
956 1054 30
956 88921 68
957 8678 50
959 46545 15
959 78956 95
959 88706 2
960 37856 100
960 50377 80
960 94698 2
962 16152 56
962 49056 99
962 54973 51
962 83821 35
963 4202 16
967 45238 73
968 95878 18
969 63684 57
969 81345 8
970 93628 29
971 13 70
971 9116 100
971 34742 2
971 39018 74
971 58561 68
972 25352 76
973 82817 28
976 10137 47
977 16160 37
980 57873 6
981 36771 80
981 73400 92
981 78994 17
982 2896 42
982 12806 50
983 5618 6
983 7648 50
983 58110 72
984 5700 7
985 10227 31
985 15930 74
985 16484 65
985 46040 29
987 38575 5
987 66656 30
987 78128 48
988 51700 55
988 77283 79
988 83507 100
989 5242 35
989 32770 96
990 7565 7
990 88874 62
990 98044 71
991 23859 46
992 25012 6
992 32738 87
993 83174 99
993 91054 39
995 32798 87
995 51064 33
995 69441 100
996 8981 52
996 65887 6
996 90641 66
997 64528 33
998 41271 97
998 73679 29
998 90504 57
1000 15910 67
1000 78294 6
1001 1501 64
1001 7922 39
1002 38116 35
1002 63721 88
1003 32354 16
1004 78024 61
1007 83130 62
1008 32499 96
1009 15319 1
1009 59720 56
1010 26284 9
1011 51681 10
1011 62791 12
1012 55911 63
1013 82957 50
1014 95869 4
1015 11580 80
1015 49561 7
1016 59689 42
1017 98787 7
1018 74618 96
1020 19537 25
1021 36310 66
1022 80361 19
1023 5268 72
1023 20414 62
1023 68915 59
1025 19497 87
1026 74702 93
1027 8502 43
1027 37622 29
1028 35231 66
1028 97170 8
1030 15606 41
1030 26637 9
1030 71532 4
1030 90403 22
1031 18492 40
1031 31750 57
1032 55663 86
1033 730 59
1033 89946 83
1035 722 27
1035 7496 77
1035 16504 35
1036 29572 8
1038 32334 21
1038 81609 79
1040 16209 72
1040 28534 45
1040 66331 84
1042 6672 40
1042 6950 74
1042 51996 69
1042 54905 87
1043 10857 31
1046 52195 53
1047 43619 52
1047 71655 98
1049 10991 41
1049 34500 65
1050 10567 83
1050 52438 24
1050 71420 81
1050 71822 54
1052 3670 91
1052 90231 12
1054 16164 34
1055 38478 31
1055 44515 1
1055 53671 9
1056 79997 69
1057 25297 29
1057 72838 63
1057 78284 4
1057 96090 90
1059 9983 58
1060 87576 56
1061 15707 75
1061 20972 76
1062 70109 4
1063 25713 51
1063 63905 6
1064 19726 81
1064 90779 82
1065 94721 55
1066 31719 11
1066 50543 28
1066 58446 87
1069 70779 56
1069 71782 88
1072 66416 94
1073 60805 87
1074 23928 75
1076 4230 82
1076 20447 5
1076 63357 54
1077 62817 90
1079 250 44
1079 18015 57
1079 50122 41
1080 81700 10
1081 3034 70
1081 97933 45
1082 14589 19
1085 98622 27
1086 23306 89
1086 98937 22
1087 50537 23
1087 53337 23
1088 37592 13
1088 39752 62
1089 76716 10
1089 93726 9
1091 13931 30
1092 16654 38
1092 93605 64
1092 95198 91
1093 47632 49
1094 16101 92
1096 92267 4
1098 29726 17
1099 43771 69
1100 3912 57
1100 29559 80
1100 45566 27
1100 47625 45
1102 48322 66
1103 20185 10
1104 35051 38
1106 66902 63
1106 76981 96
1107 72421 20
1109 86824 18
1111 79429 13
1114 941 7
1114 6528 74
1114 56868 16
1115 84400 76
1115 98019 48
1116 29361 17
1117 19457 17
1118 89363 53
1119 20205 88
1120 31157 42
1120 89880 38
1121 7661 71
1121 16212 8
1122 62679 80
1123 10974 69
1123 12811 28
1123 31782 92
1124 7673 1
1124 18623 23
1124 50096 95
1126 50165 61
1127 38466 6
1127 51966 44
1128 1176 36
1129 60888 21
1130 2923 98
1130 10403 31
1130 66460 17
1131 44374 29
1131 97299 91
1132 13062 97
1132 19084 70
1132 92969 58
1132 93649 31
1132 98511 11
1133 7353 95
1134 32952 25
1135 11885 3
1135 73062 53
1135 75830 82
1136 10150 67
1139 36016 56
1139 76197 83
1140 8634 50
1142 64790 46
1143 26818 71
1143 81324 16
1144 59960 84
1145 73212 77
1148 28206 94
1148 45617 97
1148 61015 95
1148 64870 21
1148 83281 18
1149 45475 89
1149 46100 73
1149 77200 61
1149 94683 68
1150 35785 20
1151 31643 38
1152 51353 76
1153 29261 74
1153 30766 11
1153 46689 99
1153 52672 31
1154 39662 94
1154 54248 5
1155 77755 22
1155 98783 69
1157 6603 92
1157 52091 72
1157 54333 30
1157 76483 90
1157 92411 58
1158 12264 25
1158 43659 72
1159 47211 20
1159 51281 64
1160 22702 22
1161 43254 94
1161 57998 43
1162 40321 42
1164 18233 24
1164 19483 70
1166 11880 18
1166 76642 47
1167 4975 43
1167 17453 54
1167 79903 53
1167 90446 59
1168 44182 36
1168 80416 92
1169 2587 46
1169 38872 83
1169 66924 19
1169 73379 30
1171 7358 32
1171 32166 90
1171 79300 79
1171 80980 88
1173 34646 83
1173 42130 77
1173 72827 46
1173 93641 97
1175 71143 48
1176 23360 62
1176 90847 9
1178 5006 22
1178 61203 19
1180 24004 68
1180 79599 56
1181 37539 74
1181 86894 33
1182 4377 39
1182 24615 60
1182 28151 44
1182 65199 23
1183 26081 66
1183 77074 17
1184 34313 25
1185 10266 94
1185 23181 14
1185 42288 22
1185 85760 82
1186 41997 6
1186 68008 15
1186 75140 53
1187 55706 67
1188 52064 91
1188 90503 68
1189 41494 84
1189 51250 66
1190 6939 19
1190 34347 2
1190 54847 54
1190 81194 20
1191 56174 5
1192 39492 93
1192 86217 31
1194 926 24
1194 35516 51
1194 83585 84
1197 17756 76
1197 70070 56
1198 54763 22
1199 99037 42
1200 21959 66
1200 34111 25
1201 98627 92
1202 6326 93
1202 79579 31
1205 78228 61
1208 95378 71
1208 97150 42
1209 29925 64
1209 58947 91
1209 67113 42
1209 88835 71
1210 57344 52
1211 1292 19
1211 57346 86
1211 65082 79
1211 92574 21
1212 91593 39
1213 15068 92
