99910 153861
323 93679 10
323 95857 46
324 5808 4
324 32735 89
325 34386 99
326 44851 16
327 13756 50
328 16449 58
328 46571 13
331 12552 56
331 17215 68
331 18940 46
332 38010 45
333 40915 11
335 29775 82
338 7472 44
338 14035 39
339 38398 70
340 7824 51
340 55556 74
340 79121 82
341 96775 87
342 77309 43
342 97688 76
343 83084 73
344 16455 33
345 38813 54
346 30965 64
346 58614 76
346 68074 45
347 2472 63
347 18638 84
347 35454 65
347 43426 88
347 95162 63
348 15574 66
349 50023 99
349 80053 90
350 86936 53
351 60425 92
352 22336 50
352 57675 48
353 50973 69
353 65546 55
353 66252 31
354 24676 25
355 19634 38
355 28410 70
355 57760 84
356 35067 11
356 80988 79
358 3996 64
358 57632 79
358 61978 49
360 42910 22
360 51577 31
360 80470 50
364 33349 52
367 312 14
367 21388 80
367 47530 17
367 72283 63
367 90636 80
368 5644 79
369 29800 71
370 26569 58
371 47053 9
374 36053 81
374 36228 62
375 28098 5
375 44978 65
376 6700 41
376 49568 78
376 53229 52
378 12673 38
378 23085 80
378 44087 47
379 27015 17
380 45894 32
381 17649 16
381 83910 4
382 201 73
382 35248 58
382 63825 44
383 37586 42
383 53234 48
386 13363 75
386 61472 1
386 77074 16
387 40776 47
387 74601 81
387 89184 47
388 27308 13
389 59878 51
391 32480 55
391 96621 89
393 47811 34
393 69195 77
393 85602 32
394 68481 14
394 70675 38
394 78580 77
394 82655 5
394 83690 28
395 73073 57
396 26386 71
398 84844 42
398 91543 17
399 65046 85
399 67308 80
399 81992 30
399 83798 26
399 87805 93
400 19977 47
400 48805 25
400 67773 48
400 87521 20
401 25657 4
401 52479 91
401 67664 47
401 72445 53
401 81582 84
401 96754 47
402 89367 11
402 98052 6
403 1336 69
403 77632 9
404 12762 3
405 6558 68
405 69018 9
406 1541 12
406 19180 55
406 47623 8
406 90457 32
407 68841 29
407 90516 58
408 60565 87
408 96634 32
409 64774 76
409 68986 80
410 58246 62
412 11240 70
412 28798 97
412 48481 95
412 84791 74
412 87863 21
413 41847 98
413 75892 86
413 85700 56
414 15620 59
414 65233 3
415 74564 29
416 41789 74
417 74357 82
418 26670 67
419 57399 5
419 69520 30
419 84339 66
421 67306 8
422 71492 13
422 95115 25
423 46019 34
423 76403 80
424 98654 11
426 43566 71
426 49924 83
428 65550 70
429 19289 7
430 3126 82
431 8826 63
432 4344 31
432 37132 96
432 76533 100
432 79934 86
434 33519 3
434 41304 8
435 83106 91
435 90735 79
436 12867 31
436 58280 27
436 85475 90
437 74752 53
438 78760 37
439 13740 84
440 37766 63
440 64506 67
440 80829 19
441 8101 61
441 85660 19
442 93265 29
442 95988 98
443 24608 86
443 66032 93
444 1709 77
444 85358 26
446 52746 51
447 22282 19
448 57357 67
449 31888 80
449 45067 9
449 98397 65
450 87646 6
450 94307 16
451 35497 92
451 40708 18
451 67980 90
452 55058 12
452 78396 16
453 23928 64
453 36401 41
453 50559 48
454 48169 37
454 52929 61
457 33957 10
457 37806 48
458 19016 43
458 40513 84
458 60272 52
458 62140 20
458 90990 100
459 59095 46
461 21336 28
461 30514 16
461 61382 24
462 3088 62
462 48229 80
463 19832 84
464 3426 24
465 60969 83
466 53232 70
466 59951 29
466 79265 59
467 29332 18
467 31151 60
467 67547 48
468 80300 85
470 19419 65
470 44907 16
471 75808 49
472 59872 17
472 61029 96
472 97314 91
473 17450 73
473 25972 31
473 42679 29
473 50484 66
473 74282 40
473 76875 10
474 65256 98
475 22131 71
475 83642 24
476 92017 38
476 96411 10
477 81702 24
477 84904 26
478 8320 22
480 1951 87
480 7568 65
480 46847 24
480 96147 78
481 35775 6
481 86377 11
482 14719 8
483 32147 41
483 78467 6
483 79716 31
483 80714 14
484 27593 29
484 44479 59
485 10216 11
485 69462 89
486 30591 1
486 43883 18
487 56081 34
487 76073 97
487 85936 80
488 41824 93
488 78330 29
488 95766 25
489 17909 76
490 87897 6
490 93840 82
492 31631 12
492 40548 55
492 55494 42
493 59798 5
493 74835 68
493 89138 5
494 31722 16
494 48945 66
495 20102 48
495 65964 29
495 97400 72
496 84276 71
496 91541 80
497 55995 100
497 59652 58
498 80254 14
499 6535 99
499 67908 15
499 77198 43
501 65311 81
503 6043 1
503 37572 27
503 46452 79
503 79533 79
505 52619 86
505 70969 67
507 40196 55
508 15503 3
508 31326 30
509 47212 86
509 48377 11
510 40412 21
511 33209 67
511 68114 71
512 2772 72
512 18547 91
512 29358 25
513 18918 11
514 97419 14
516 17661 35
516 60561 75
516 84349 60
517 39147 93
517 46528 19
519 7121 90
519 59057 53
519 98947 69
520 59906 92
520 62212 83
521 2476 87
521 73927 99
522 89171 94
525 40856 28
525 85123 43
527 34367 9
527 97471 52
528 85349 32
529 30178 19
529 40050 11
530 37773 100
530 60736 10
531 85519 10
531 88890 36
532 27937 11
533 17782 62
534 42260 84
534 47582 61
535 12077 100
535 99494 49
536 4967 69
536 64873 64
538 13855 29
539 67331 12
540 17694 38
541 24648 36
542 93695 81
543 15318 85
543 50787 46
543 98345 24
544 25956 61
544 70875 79
545 50729 17
545 78535 42
545 96509 55
546 40544 15
546 68650 78
546 87420 28
547 18617 32
548 9662 34
548 11241 49
548 52972 31
548 68747 62
549 81883 2
550 66671 65
550 79378 96
551 34917 33
552 34196 63
552 42490 62
553 31692 61
554 36043 8
554 59880 83
554 94392 27
555 77544 59
555 78940 54
557 24378 30
558 1976 2
558 76984 79
559 24513 80
559 80766 100
559 85947 60
560 72673 17
561 85823 33
562 83328 58
565 86005 31
566 40187 7
566 57642 5
566 93902 90
567 35953 43
568 27883 43
568 79130 79
568 82901 76
570 67742 60
571 19276 95
571 26021 18
571 92659 68
572 24616 26
572 28571 76
573 71023 91
573 93497 37
575 42119 45
575 54384 28
577 15136 43
578 57378 34
578 77154 37
580 79629 57
580 81658 35
581 26652 21
581 41813 66
581 63754 56
581 80511 20
582 48047 33
582 63677 46
583 44772 52
584 64766 43
584 79760 15
585 1308 81
585 34719 69
585 43141 96
586 10709 42
586 75881 95
586 77308 66
587 59420 80
588 57609 59
588 88313 83
588 95451 84
589 3084 87
589 22328 5
590 83332 25
591 85193 41
591 93208 2
592 46801 39
592 71270 96
592 80730 5
592 92835 18
593 2691 64
593 40611 18
593 70845 93
593 85639 42
594 8439 38
595 90448 96
597 9291 48
597 19611 1
599 9474 59
599 34097 7
600 32225 16
600 51257 53
601 96724 41
603 12902 75
603 26176 76
603 59766 54
603 80441 52
604 22746 98
604 23040 82
604 68230 19
605 18370 33
605 39646 8
607 63459 100
608 29012 17
608 47235 86
608 59850 63
608 68225 17
609 8823 95
609 94426 95
610 71671 3
611 20737 60
611 74233 54
611 85508 2
611 92176 13
613 40287 28
613 81006 25
613 96530 90
614 21814 6
614 26090 83
614 68028 27
615 64408 81
615 75155 67
616 3441 43
616 26907 91
616 82885 70
617 8345 33
617 12926 87
617 51536 83
617 67002 67
619 29998 55
619 79474 83
622 64572 86
623 65944 54
624 9612 87
626 38301 61
626 41385 95
626 50341 58
626 58504 40
626 63189 23
627 88625 84
627 94290 33
629 36676 4
630 40400 74
631 40318 1
631 50885 69
632 12619 36
632 25065 32
633 34392 15
634 25164 21
634 91934 74
635 73007 83
636 2953 72
636 57674 79
637 81213 47
638 28722 75
638 37119 30
638 61331 75
638 67596 38
639 15877 22
639 64277 20
639 79377 86
640 1501 10
641 12970 4
641 20632 41
641 68409 4
641 94023 86
642 33312 30
643 76342 89
643 93123 81
643 95891 56
644 14056 49
644 93832 39
645 12059 37
645 12289 25
645 17158 35
645 39970 27
645 42689 51
646 22586 23
646 30424 74
648 92588 79
650 15252 88
651 18293 59
651 58913 77
651 87430 76
652 61757 57
652 90561 53
653 32194 56
653 40856 64
654 23414 55
655 4122 51
655 43883 89
655 61987 93
656 81918 81
657 50826 79
657 65301 7
657 83256 72
658 73749 46
659 16009 93
660 42611 12
661 8815 61
662 63173 62
662 97283 43
663 3981 39
663 4827 18
663 39544 69
663 40837 33
663 49878 13
663 55359 41
663 90856 13
663 94415 44
664 68540 51
666 70742 33
666 73091 57
667 33662 71
667 82038 55
668 82078 18
668 95851 70
669 40280 87
670 59567 15
670 71668 42
671 23788 37
671 78102 47
672 81112 48
675 43816 79
677 32105 94
678 41455 74
679 3846 100
679 31154 5
680 31597 38
680 40548 63
681 60537 5
681 90490 97
683 15690 87
683 23821 52
683 59732 6
684 39791 21
685 38987 75
685 84921 84
686 18241 6
686 25909 63
687 81778 40
687 98171 28
689 46482 19
691 50067 22
691 80025 56
693 78766 52
694 11031 42
694 21466 82
696 34305 56
696 55550 70
696 84504 82
697 57366 37
698 51740 11
698 61201 46
699 25303 42
699 72471 61
701 66930 93
701 78371 60
702 56040 29
702 62080 86
702 82312 57
703 52374 94
703 66120 98
705 47150 12
705 78796 11
706 77475 100
710 29561 40
710 50273 20
710 90761 38
711 28534 21
712 50636 82
713 3140 28
713 73272 36
715 30233 5
715 31534 56
715 92111 26
716 73994 92
717 5782 80
717 14988 70
717 26376 22
717 36957 59
717 59084 57
717 67774 75
717 68407 43
718 1578 10
718 40536 73
718 90709 5
719 23998 72
719 39620 62
719 40050 8
719 60319 64
719 75741 12
720 58132 55
720 90636 81
722 68979 81
722 91914 78
723 51655 47
723 84132 75
724 30296 33
724 36802 78
724 67771 65
724 70601 28
725 17463 69
725 37147 100
726 47335 10
727 72781 32
727 98410 90
728 54991 42
729 67566 28
729 77021 31
730 39608 71
731 56585 56
732 6181 94
733 30768 3
733 49492 73
733 90953 26
736 53496 96
737 8651 1
737 49285 69
737 85453 56
737 87597 81
738 3986 61
738 78592 54
739 5413 94
741 13937 88
741 42397 51
742 85413 95
742 85415 18
743 47147 31
744 29714 93
746 15805 24
747 89259 29
749 94398 34
750 78753 66
752 94090 91
754 75169 41
755 65666 44
755 72165 37
755 92762 16
756 32818 72
756 90222 60
757 17376 64
758 2032 51
758 77193 23
759 47960 78
759 72526 4
759 98925 72
760 61716 9
760 90473 68
761 4088 19
761 62390 45
761 87503 15
761 99557 46
763 17798 30
763 65477 92
763 97376 22
764 87342 62
764 88662 26
764 88820 95
765 73763 24
766 5332 11
766 7438 15
768 11612 54
768 36262 7
768 49019 45
768 79120 10
768 86902 90
770 33035 66
771 22759 69
771 66405 35
771 85567 55
772 73505 31
775 9915 81
776 14202 43
776 85413 40
777 114 23
777 10092 10
777 46434 22
780 35607 63
780 55869 72
781 18492 68
781 26709 51
781 42851 72
781 54317 15
781 60229 16
781 65785 54
781 68727 33
782 5365 39
783 18730 82
783 82324 6
784 97776 38
786 15730 61
786 21822 100
786 25498 63
787 32821 48
787 73848 19
789 36170 51
789 54718 80
790 98707 89
791 20829 20
791 60311 81
791 67549 86
794 77907 7
795 37803 72
796 60641 15
796 92189 65
797 48168 63
799 58108 36
801 29170 74
802 32764 30
802 62168 61
803 16249 56
804 59082 5
805 67908 9
806 48249 27
806 48845 57
807 70212 86
807 72562 13
808 23972 82
808 43297 8
808 57064 68
808 58119 10
810 19560 91
812 14276 42
812 99889 21
813 13233 80
814 12733 78
814 43968 54
814 52104 83
814 70736 86
815 3561 10
815 55527 96
815 64174 34
816 28336 78
816 67496 50
817 4936 21
817 23470 29
818 11683 27
818 83321 62
819 8399 85
819 27877 39
819 83359 79
821 65213 28
821 78627 85
822 27681 50
822 66440 47
822 97886 30
824 3084 83
825 86545 35
826 32372 15
826 40377 20
826 62395 31
827 13686 8
827 36754 93
827 62248 90
829 39579 37
829 96272 93
830 39928 62
830 45188 62
830 66993 76
830 90008 63
831 52511 46
831 72058 4
831 73702 8
831 74199 74
834 68323 91
834 75910 78
835 36919 3
835 59439 91
835 60272 91
835 69176 100
837 84054 19
838 52627 40
839 53629 57
842 53876 19
843 82259 65
844 18099 56
844 55665 67
844 78340 63
844 80234 64
845 83647 16
846 12333 25
847 64559 78
847 74747 86
848 95295 94
849 32879 18
849 51737 89
850 22568 17
850 64906 31
850 88120 81
851 40323 26
851 89111 87
854 987 65
854 69547 100
854 86828 86
854 99409 25
855 22013 100
855 40677 25
856 5175 14
856 88496 92
857 7692 51
858 95863 47
859 59732 99
859 59984 12
859 64997 18
861 94539 20
862 72907 62
862 90758 26
863 67836 22
864 16706 75
864 52449 83
865 32251 99
865 39152 12
865 59359 40
866 1253 94
866 34253 73
866 49285 11
866 53669 32
866 80344 9
867 12826 7
867 99239 58
868 20098 7
869 79709 87
870 51644 92
871 3615 96
872 14115 4
872 19441 46
872 48322 35
872 60984 19
873 11768 43
873 97130 94
875 33609 98
875 61452 74
875 73201 16
876 99904 50
878 13937 93
878 84081 90
879 15196 31
879 71534 3
880 61838 68
880 89892 81
880 95440 39
881 80801 50
882 79527 64
882 84895 13
883 15694 15
883 19479 66
884 39932 12
885 18562 96
887 29761 64
888 64019 13
888 87919 84
890 32293 62
891 14696 4
891 17381 30
891 92955 30
893 76837 91
894 18882 17
894 53650 24
897 25828 66
898 12661 2
898 32137 100
898 76698 5
898 94935 13
898 96665 77
899 34692 47
900 91853 58
901 34122 59
902 27976 97
903 12293 92
903 35461 38
903 50309 76
903 98557 8
904 25684 84
906 1353 15
906 52780 63
906 61305 87
906 85916 35
907 25556 45
907 38336 82
908 13930 23
908 18136 50
908 31490 68
908 58160 46
909 23444 59
909 71447 90
909 76253 72
911 58713 35
912 33306 42
912 74808 87
913 1354 40
913 8891 74
913 41278 38
915 19890 64
915 97656 54
918 87751 66
919 28615 83
919 59951 55
920 12229 97
920 97561 48
921 89576 63
922 47339 28
923 41875 43
923 65071 6
923 90103 44
924 59171 46
924 95972 65
925 12984 81
925 22670 100
925 44278 14
926 53401 22
928 690 89
928 60460 73
929 24814 73
929 39492 50
930 19307 45
930 24070 15
931 82259 8
932 37402 9
933 28479 42
933 49285 87
933 71576 31
934 14754 68
935 38724 25
935 58937 56
936 91856 79
937 12980 76
937 15746 9
937 84535 39
938 24713 1
939 43586 31
939 64859 53
940 26243 27
941 14370 92
941 54102 57
941 90422 66
942 2587 96
942 44085 53
942 45703 84
943 22116 68
943 28847 89
945 49513 44
945 76361 65
946 28154 64
946 37994 76
946 61059 11
947 37977 53
947 95584 47
948 19460 73
949 14488 36
949 79251 9
950 34102 74
951 50719 77
951 90548 1
952 85532 64
953 2857 17
953 41939 9
953 57791 25
954 21607 96
954 95824 20
957 4870 81
957 18617 99
957 61035 85
959 27508 55
959 35186 98
959 53934 79
960 14522 78
960 57122 95
961 18201 3
961 68633 70
961 76959 4
961 96884 60
962 73680 65
963 64456 90
963 77392 61
963 84751 25
964 9091 38
964 40327 36
965 66065 9
966 8814 7
966 28980 54
966 55460 44
967 41392 74
967 81542 84
968 37227 46
968 66788 40
968 87457 81
969 45131 81
969 96777 31
970 28592 51
970 89851 42
971 80923 60
972 69090 17
973 1061 49
973 40416 69
974 14818 23
974 19479 56
974 21098 89
974 54839 29
975 24515 39
975 62195 42
976 27833 64
977 31715 58
977 33019 63
977 49372 65
979 4417 46
979 40759 61
979 47273 52
979 56543 51
979 62349 84
979 73794 57
980 79079 32
980 83251 4
981 5479 11
983 16326 64
983 32269 79
983 78215 83
984 22470 89
984 28730 45
984 59583 42
984 86191 40
985 10832 2
986 55779 48
987 88704 87
988 42818 67
989 8984 20
989 14957 41
989 40775 57
989 61212 81
989 71595 7
990 29996 33
990 42793 66
990 78846 53
990 94721 16
991 88703 32
991 96953 48
992 21426 16
993 17082 15
993 22485 46
993 65301 45
993 87626 11
994 14988 89
994 85289 16
995 6284 46
995 34786 44
995 87461 63
995 92415 17
996 34643 11
996 42017 10
997 581 11
997 26995 36
997 31229 59
999 51645 88
1001 46515 72
1001 48128 94
1002 5762 66
1002 9440 62
1002 32189 8
1002 35216 21
1003 3518 31
1003 14221 52
1003 76559 89
1004 95504 34
1005 5267 28
1005 16503 49
1005 78310 3
1006 51169 59
1006 66586 48
1007 8353 55
1007 28669 57
1007 76402 9
1008 76029 24
1009 38312 9
1009 41402 71
1010 65497 37
1011 73925 42
1011 77496 20
1012 31350 66
1012 56675 96
1012 57825 56
1013 2109 91
1013 11270 86
1013 78565 82
1014 7386 93
1014 35089 88
1016 56793 40
1017 29686 2
1018 73805 65
1019 1315 52
1019 28303 13
1019 78169 88
1020 43068 39
1020 74349 26
1020 79849 14
1021 54752 45
1022 66184 56
1022 68657 6
1023 5405 68
1023 15119 47
1023 62316 87
1023 79578 42
1024 13858 99
1024 19263 62
1024 41648 31
1025 71514 48
1025 85646 80
1026 11461 20
1026 78897 84
1027 53442 13
1028 31430 22
1028 63877 6
1028 85824 78
1029 32394 93
1030 10232 44
1030 70312 44
1031 23642 47
1031 45330 32
1031 82952 68
1033 10803 55
1033 51705 64
1033 63979 81
1033 98866 60
1034 5052 75
1034 54710 16
1034 58582 25
1034 72396 20
1035 35894 54
1035 60685 91
1035 90535 69
1036 7353 5
1037 17103 37
1037 19143 98
1039 9455 83
1039 74572 35
1040 7367 94
1042 15204 51
1043 87876 70
1043 98363 44
1044 49019 99
1044 58350 15
1046 86181 39
1047 30322 73
1048 41727 10
1048 61432 64
1048 98936 91
1049 53509 20
1050 12646 42
1050 35046 5
1050 69644 12
1051 99117 98
1052 58746 75
1053 46720 73
1053 82320 93
1056 23470 63
1057 56142 86
1058 95958 14
1059 72425 36
1060 51203 59
1060 61331 10
1060 65218 40
1061 50591 17
1061 78040 10
1063 33104 70
1066 7166 25
1067 38743 56
1068 36147 77
1068 80207 95
1069 32870 95
1070 9810 66
1070 38563 67
1071 73897 11
1073 44390 29
1073 80771 43
1075 45928 58
1075 54812 40
1075 57049 18
1076 73013 65
1078 89954 98
1079 61006 73
1079 82672 48
1080 87336 83
1081 30562 7
1082 8614 43
1082 68591 90
1085 30753 98
1085 41919 4
1085 47919 75
1087 67520 91
1087 73400 75
1088 90317 53
1090 8044 67
1090 34859 84
1090 67177 4
1090 85195 69
1091 2207 49
1091 42089 62
1091 51003 53
1092 39174 50
1092 75060 20
1093 8024 94
1093 37161 49
1093 51847 64
1093 78884 70
1095 79977 83
1097 9685 39
1097 11165 62
1097 39653 8
1097 93264 17
1098 13200 84
1098 48565 58
1099 15413 97
1099 40450 63
1099 79226 83
1100 2613 83
1102 39665 17
1103 6109 19
1103 20949 45
1103 47188 76
1103 72963 93
1104 22581 51
1105 89177 95
1106 37053 47
1106 78792 23
1107 24593 51
1107 42376 54
1107 54458 31
1107 97527 70
1108 6329 72
1108 54498 5
1109 59131 95
1110 27831 79
1110 92577 69
1113 11339 29
1113 17954 48
1113 95262 23
1114 9517 78
1114 78196 1
1114 80137 7
1115 39855 90
1115 49488 71
1115 51269 63
1116 65889 6
1117 37602 1
1117 56162 56
1117 67941 4
1117 78186 69
1118 4152 75
1118 24606 22
1119 60644 65
1120 3842 55
1120 25058 58
1120 98728 91
1121 15684 77
1122 33345 59
1123 72346 94
1123 83559 50
1123 87874 34
1124 13482 14
1125 32350 48
1126 14488 5
1126 75729 76
1126 91310 30
1127 13023 21
1127 25115 63
1127 82752 87
1127 85148 13
1128 83007 45
1130 8456 12
1130 70048 88
1132 5523 23
1132 90009 86
1132 94205 42
1133 76031 13
1134 22357 34
1134 44519 23
1134 51212 49
1134 81018 97
1135 31469 6
1136 81033 80
1139 21765 69
1139 57996 21
1140 12120 26
1140 86184 33
1141 38127 44
1142 39492 73
1142 75638 12
1143 14844 95
1143 51028 9
1145 12842 34
1147 33573 32
1147 53226 86
1148 4447 45
1151 21749 23
1151 49738 26
1154 7578 24
1154 42777 3
1154 56958 54
1155 50983 61
1157 7675 60
1157 65329 40
1158 4519 11
1158 43855 53
1159 56526 21
1159 72202 52
1161 53052 23
1162 2085 55
1163 78601 27
1164 49248 91
1164 53937 51
1164 58938 37
1166 65051 32
1168 358 92
1169 31872 20
1169 49539 87
1169 50134 60
1169 79540 6
1170 46421 64
1170 82567 91
1170 82763 61
1171 60437 21
1172 51264 40
1172 74000 47
1173 10577 60
1174 92115 39
1176 26042 10
1176 44097 6
1176 50246 18
1176 84372 39
1177 75996 100
1178 56034 10
1179 2329 33
1179 9308 65
1180 1427 75
1180 3621 91
1180 33670 66
1180 71294 95
1180 98394 62
1181 44187 95
1182 48874 43
1183 19487 23
1183 20271 41
1183 93927 5
1184 10616 60
1184 47370 97
1185 80297 76
1185 92449 94
1187 64176 27
1187 91269 8
1187 92717 39
1188 11718 56
1188 64975 82
1189 19211 42
1189 62195 59
1189 98585 77
1190 51344 77
1190 86457 82
1190 92226 43
1190 99391 80
1191 27026 62
1191 36590 48
1192 59658 55
1192 99215 51
1193 7101 97
1194 9421 39
1194 45387 15
1194 93905 95
