99954 164924
287 76704 30
288 25886 97
288 49823 38
288 55405 14
289 86930 21
290 97630 92
291 51590 34
291 65368 58
292 97350 15
293 4464 91
293 55298 47
293 85305 79
295 4901 39
295 18406 76
296 47715 28
296 77314 61
297 97600 94
298 5086 31
298 10757 69
298 47282 89
298 48212 24
298 61296 65
298 91746 93
300 59786 28
301 42093 48
302 23625 93
302 38282 72
302 82717 8
303 87724 22
304 46614 14
304 50433 76
305 15881 57
306 80451 19
307 11236 46
307 90675 77
307 91510 41
308 84801 96
308 87375 26
309 32391 28
310 15328 68
310 74098 16
312 12190 25
312 70868 88
313 56726 11
313 70911 43
313 72434 63
315 28336 83
317 25404 37
318 48946 78
320 20229 86
320 23601 67
320 41721 52
322 50330 55
322 79194 56
323 40481 13
324 3261 84
324 34973 40
324 45017 56
324 56663 77
324 79808 12
325 19626 30
327 7577 72
327 10723 85
328 21666 96
329 58900 3
330 41417 25
331 51589 17
331 51741 19
331 83111 72
331 93766 99
333 97477 93
334 93084 63
335 21997 74
335 94847 74
337 1830 77
338 40408 67
340 18418 4
340 38678 30
340 55795 46
340 70634 89
340 99089 72
342 4078 23
345 45317 80
345 73685 94
345 83481 8
346 60680 56
348 66139 93
348 72354 60
349 453 75
349 38210 54
351 13018 5
351 16035 98
351 77708 23
352 3694 63
352 12283 14
352 13865 63
353 66667 92
355 16387 43
355 36094 72
356 28040 5
356 54462 100
357 66122 59
357 84869 49
358 57654 34
358 93172 68
359 484 2
359 23061 3
359 84835 15
360 74830 54
360 87649 35
361 69541 27
362 29848 84
364 4401 93
364 43884 10
364 77430 24
366 66695 39
366 74571 70
368 68618 43
369 15871 27
369 18828 78
369 81055 14
370 18947 67
370 46492 69
371 83074 12
372 75851 38
372 92029 73
373 22353 70
373 63077 86
374 59750 56
375 23617 62
375 48184 18
375 61081 71
375 67825 6
375 72740 100
376 6962 19
376 8437 100
376 16978 93
376 84120 91
377 3082 7
377 40620 99
377 87098 23
378 13022 41
378 13590 8
380 53846 71
380 70316 56
380 72278 27
381 74861 9
382 24451 63
382 41478 78
382 51579 85
385 29504 90
387 17188 66
388 50637 51
388 87741 26
390 14990 32
391 20769 22
391 23932 77
391 24676 8
391 96976 90
392 20013 25
392 94627 73
394 50021 89
396 28322 76
396 89508 46
397 71218 48
398 30870 36
398 65159 72
399 4798 38
399 14840 78
399 30929 92
399 50386 17
400 12376 74
400 57282 11
401 73794 94
403 33749 68
403 67640 89
404 1348 71
404 4625 44
404 53510 42
407 43347 77
407 44731 97
408 60528 22
408 66002 3
408 98038 100
409 7180 86
410 17596 40
410 33762 68
411 23790 3
412 12298 32
413 10566 42
413 29747 63
413 85996 89
414 60916 88
417 54016 45
417 84991 29
418 33912 42
418 60227 79
419 59254 55
419 63336 86
420 48494 41
422 18718 25
422 27536 23
422 95717 38
423 86406 40
424 39230 41
425 10902 74
425 37526 1
425 48508 52
426 93453 4
427 60214 82
427 96615 80
428 9044 51
428 95660 45
429 22933 2
431 30378 82
431 64452 93
431 87795 29
433 51579 93
433 59594 49
434 14802 82
434 22532 39
434 26569 4
435 53332 74
435 93311 2
437 74925 30
437 96237 36
439 26747 46
439 36157 45
439 55179 29
440 18164 14
440 31814 97
441 92845 28
443 1945 21
443 7522 82
444 14114 4
444 54978 12
444 80828 39
444 81029 78
444 98842 77
445 36395 19
445 54036 4
445 94187 29
446 31698 47
446 79038 25
447 62481 51
447 81086 40
448 30202 25
448 50126 53
448 71400 56
450 67605 4
450 81741 43
451 64517 66
451 67368 48
451 68433 94
452 66624 19
452 88774 98
452 92619 81
453 7452 100
453 75123 58
454 55579 99
455 3925 39
455 55696 5
455 83062 31
456 530 63
456 67623 93
457 66698 38
457 68960 72
457 82754 79
457 83810 54
458 57320 70
459 11051 43
459 16249 2
459 84641 2
459 97707 45
460 85745 2
461 27832 13
462 76781 93
463 93877 73
463 99238 90
464 51554 9
466 53032 55
466 66685 78
467 13034 71
467 33393 68
467 78135 56
468 17844 92
468 42395 82
469 52170 37
469 58316 20
469 63020 37
470 29225 46
470 69736 83
471 26462 16
471 30737 84
471 41022 5
472 39518 35
473 11171 77
474 14963 2
474 44258 51
475 1854 92
475 42271 69
475 78229 87
476 62540 87
477 58654 55
478 12173 65
478 78629 2
479 30285 45
479 34950 41
479 35300 13
479 35474 80
479 53344 41
479 66131 40
479 78453 33
479 93767 47
481 23763 77
484 39597 11
484 54441 77
486 89733 32
487 51938 57
487 85723 39
488 36498 93
488 97014 6
489 4775 89
489 23249 9
490 44589 49
491 11242 28
491 59604 51
491 83044 52
492 44926 53
493 39371 15
494 19947 19
495 37167 58
496 20948 13
496 77891 54
497 35389 82
497 60739 20
497 70573 31
498 54279 94
499 96802 68
501 5749 8
501 13948 65
501 57591 31
501 58657 60
501 69859 51
501 94892 22
502 27389 42
503 89073 29
505 21567 68
505 55619 69
505 85584 98
506 12284 36
507 51299 48
508 46443 7
509 53329 40
509 81631 37
510 16589 49
510 80177 70
511 16583 74
511 25650 65
511 49233 37
511 64987 9
511 69254 56
512 6946 38
513 52601 39
513 53713 12
515 15511 30
515 17743 88
515 57710 15
516 33925 98
516 53950 62
516 95290 85
517 25469 34
517 51010 49
517 71374 15
517 77883 29
518 13692 45
518 31281 19
520 16901 14
520 63104 90
520 70114 65
521 5833 42
521 38529 43
521 63260 86
522 44476 4
522 48929 77
522 60650 20
522 73200 38
523 26172 27
523 81083 77
524 80335 34
525 30467 52
525 90490 79
526 4334 6
526 5289 3
526 9371 71
526 10895 40
527 48418 3
529 30940 22
529 56662 83
529 82291 44
530 38007 92
530 77949 80
532 60263 52
532 73129 76
533 3619 82
533 43932 75
533 65491 77
533 73116 77
534 44933 54
534 47791 50
535 63981 35
537 26092 36
538 6425 42
538 10552 77
538 32171 93
539 47763 53
539 83064 78
540 46631 93
542 68072 37
543 86663 45
545 80838 43
546 3628 81
547 15714 82
547 70646 55
547 80989 33
549 98356 37
550 46181 88
550 94108 28
550 98267 91
552 3844 32
552 22698 80
552 23996 79
552 24039 29
552 63516 24
553 36356 31
553 68897 14
554 29101 2
554 92289 86
555 16958 58
555 97082 63
557 19868 81
558 17575 89
558 96943 29
559 7201 34
559 21100 42
559 52536 1
559 57666 42
559 83338 65
560 49524 24
564 2426 11
564 4123 88
564 38901 50
564 72596 89
564 92018 19
565 97627 67
566 65657 78
567 52146 43
569 16074 75
569 40126 24
569 85078 26
570 33213 70
572 26778 38
574 91991 93
575 87753 99
575 98793 13
576 16744 61
576 41398 66
576 44068 20
576 80355 22
577 32847 34
577 70628 17
577 79711 76
578 13528 46
578 42758 30
578 68735 87
579 22483 52
579 50938 41
579 93526 35
580 43241 83
580 45189 41
581 50601 59
581 56039 38
583 52769 88
583 64016 9
584 52369 1
585 69450 96
585 69719 32
585 70255 91
586 2200 19
586 15284 30
587 34344 76
588 14923 79
588 16182 83
589 27587 77
592 13409 39
595 82868 10
596 25318 27
596 97820 64
597 69169 28
599 28274 79
601 11087 47
601 89865 46
603 25530 93
603 54216 4
603 59588 15
604 16119 1
604 20667 100
604 98051 77
605 3416 12
605 65281 52
606 94794 33
607 71513 21
608 10685 5
608 34062 61
609 49642 76
609 68188 33
609 90168 21
609 93593 46
610 53216 24
610 78933 12
612 6272 51
612 34860 66
612 36899 27
612 86325 26
613 7984 72
613 65199 46
614 31573 46
615 16068 2
615 20650 38
616 4134 82
616 8497 76
616 9218 39
616 29569 46
616 65296 11
616 92148 45
617 11462 53
617 56743 48
617 59949 84
618 10007 60
619 25022 86
620 14334 95
621 20708 79
621 86406 82
622 4579 10
623 57548 72
623 64011 60
624 9231 22
624 62118 33
624 63674 60
625 16857 84
625 25406 93
625 96518 81
626 63343 25
627 13915 19
627 25706 45
627 68071 39
628 41087 36
629 79403 99
630 63308 85
630 70805 27
631 21353 79
631 62178 58
632 31624 35
632 59221 5
632 74563 68
633 62638 59
634 26904 11
635 40962 20
636 11211 61
637 7483 41
638 55943 51
638 64093 40
639 14632 72
639 67970 28
640 96812 93
641 92322 56
643 50077 49
643 52138 51
645 80268 16
645 95019 32
646 19726 43
647 84605 94
648 90217 48
649 53624 57
649 59229 31
650 42862 8
651 1557 94
651 26661 28
651 49210 83
653 5571 18
653 31670 62
653 32799 68
653 78372 95
653 83261 10
654 6530 30
654 37428 82
655 15683 50
657 2939 49
657 43356 93
657 59102 48
657 89046 36
660 17062 9
660 33205 24
660 54024 13
661 9577 84
661 25458 64
661 80517 97
661 89889 62
662 21199 82
662 64867 16
663 589 79
663 4752 85
663 49145 15
664 80305 94
665 9077 5
665 13275 12
665 20888 92
665 50805 74
665 60173 68
665 96796 26
666 78644 17
667 12522 68
667 67068 59
669 58465 100
670 34381 49
670 37491 24
671 46266 52
672 63165 64
673 44506 20
674 42595 41
674 95452 78
675 87135 68
676 51212 23
677 76505 10
677 83825 38
678 53461 64
679 6890 66
679 56686 68
680 36069 37
681 40880 16
682 1510 31
682 11699 8
682 21914 34
682 30252 24
682 53699 49
682 55470 99
682 81434 10
684 17978 23
685 28248 34
685 75591 25
686 52671 76
686 93265 17
687 70871 14
688 37457 65
690 25541 45
690 46522 27
690 53708 7
690 66546 78
691 36801 83
691 58758 11
691 82457 32
692 38213 30
693 44282 83
696 35725 100
696 44082 64
696 80391 43
698 31036 63
698 63901 36
699 46071 33
699 99531 33
701 33409 65
703 13973 62
703 90181 50
703 96190 89
704 10685 3
704 63104 69
705 64067 7
705 77951 98
706 24398 77
706 26519 26
706 57740 47
706 71620 41
707 54414 7
708 8485 82
709 8243 52
709 55889 84
709 89988 50
710 53868 67
710 75839 49
710 76052 29
711 12337 72
711 28954 18
712 41020 78
714 73603 99
715 83020 3
716 24785 64
717 37415 82
717 74348 91
719 12137 95
719 83069 78
720 31545 1
721 27937 48
722 19740 22
722 59668 46
722 98436 78
722 98935 58
724 18386 71
725 30034 46
726 72624 22
727 67323 56
730 25695 11
730 31854 27
730 34271 29
730 53737 37
731 57898 88
732 43884 11
733 1598 82
733 24553 46
735 30937 31
735 45276 18
736 39160 26
736 68015 99
737 1436 42
737 15599 10
737 62961 90
737 68243 71
737 76857 99
738 34297 18
738 36749 21
738 79354 11
738 81379 19
739 45142 97
739 74939 10
739 76587 98
740 41607 52
740 98285 87
741 76347 75
742 23952 33
742 78318 52
744 5922 43
745 48663 87
745 74872 17
746 25896 28
746 64958 59
746 82996 2
747 42861 85
747 81030 81
747 99621 10
748 44685 55
748 97623 68
750 3456 47
750 91427 20
750 91687 52
751 24193 19
751 30175 54
751 35208 3
754 61323 35
754 82159 31
755 87553 90
756 6782 54
756 27816 66
756 32389 20
757 5407 82
757 26871 40
757 35038 49
758 395 76
759 73510 2
760 5309 13
760 10528 16
760 19073 73
761 53057 79
761 68921 16
762 13472 55
762 16144 71
763 75822 92
764 20936 78
764 30978 18
764 49885 31
765 41805 17
765 54833 22
766 9193 30
766 95071 63
767 6230 18
768 71087 33
768 80778 62
769 11142 66
769 43359 91
769 58663 1
770 35027 31
770 53206 42
771 80054 75
772 52138 56
773 50921 83
774 2364 85
774 64914 70
775 41451 39
778 2823 23
778 47682 20
779 38118 80
781 36624 31
782 48514 95
782 85436 5
783 66866 52
785 26592 45
787 6859 42
787 42543 9
788 60772 16
789 12160 40
789 93030 15
789 97284 90
790 65160 43
791 22463 83
791 62019 10
792 61653 37
792 68791 49
792 79042 23
792 81217 18
793 69320 75
794 13986 12
795 30001 4
795 31968 10
798 18551 56
799 26685 23
799 62694 76
800 29281 75
800 30394 53
800 97718 50
801 33766 47
803 56184 92
804 71797 19
805 26725 57
805 67090 88
805 69138 6
806 11701 28
807 41499 71
807 77663 70
809 36353 96
809 64306 28
809 70389 87
809 97730 20
810 82624 27
810 92583 95
811 42661 53
813 12496 17
813 73141 11
814 98563 42
815 25346 16
815 62042 31
816 40407 19
817 46982 78
817 50458 48
818 65685 56
819 66433 95
819 71488 82
820 96595 3
822 9599 82
822 72756 84
823 54360 20
823 64599 92
823 75770 45
823 95650 96
823 96411 62
824 79078 27
825 45272 18
826 18173 18
826 19964 94
827 4315 17
827 42342 28
828 62568 41
828 83830 44
829 36909 88
830 65417 2
830 77308 99
830 90907 21
831 46540 39
832 31925 65
834 27241 73
834 48873 58
835 78894 37
836 1436 62
836 52332 28
836 99674 8
838 7575 36
838 17484 87
838 33293 59
840 39417 42
840 48056 50
840 79532 49
840 98361 77
841 54347 36
841 58630 62
842 64412 61
844 70077 4
845 29898 31
845 60533 13
845 62991 32
846 67812 78
847 50043 94
847 55224 37
848 1024 92
848 58727 5
848 64098 62
849 13940 85
850 97082 43
851 14567 49
852 3491 22
852 27618 95
852 67992 11
852 68594 45
853 73747 16
854 28808 28
854 30925 25
854 42828 14
854 48307 58
855 67048 19
856 54698 50
858 34665 39
858 78664 87
859 38644 98
860 56188 54
862 56119 61
862 75968 40
862 76717 3
864 98322 52
866 30138 48
867 12009 6
867 70300 81
867 98107 69
868 50079 10
868 69951 27
869 54967 21
870 81221 53
871 46531 51
872 53769 68
873 33406 18
873 51212 81
873 74669 98
875 36633 19
875 99269 6
876 6023 32
876 63251 67
877 8460 81
877 24146 30
878 56391 31
880 13173 66
880 76321 65
882 13478 42
882 84915 12
883 42330 50
884 37895 72
885 5914 83
885 85318 67
887 73524 90
888 46112 35
889 14435 85
889 17344 22
889 45926 3
890 29515 55
891 13291 52
891 55412 51
892 44650 14
892 83414 36
893 42755 44
894 30902 57
894 47271 59
894 51391 10
894 84908 13
894 87770 6
895 35064 33
896 4804 38
896 50344 6
898 3662 2
898 34029 12
898 41735 55
899 39747 89
899 46363 72
903 18395 55
903 33756 39
903 86642 28
903 94138 1
904 18290 82
905 5647 70
905 8867 58
906 59182 15
906 59531 11
910 47961 53
911 8128 55
912 89799 55
913 22825 31
913 94993 63
914 2456 8
914 70628 81
914 98417 50
915 49806 69
915 67628 3
917 9093 74
918 31281 30
918 97446 83
918 98576 8
920 25328 81
921 22694 63
921 50204 2
921 95499 2
922 5112 89
922 21397 1
922 46255 71
922 51893 31
923 17035 40
923 84004 74
924 16562 91
924 40741 70
926 10593 81
926 25997 27
927 2438 96
927 4792 11
927 14919 44
927 17347 63
927 56149 4
927 67330 93
929 14149 73
929 20619 69
929 41856 26
929 92189 25
930 81779 55
931 15715 82
931 45194 82
931 47070 57
931 87845 96
932 38672 67
932 79024 96
932 85873 56
933 30553 67
933 83694 82
934 49860 20
935 71956 45
937 19237 59
939 66650 59
941 37399 52
942 36043 5
942 95137 92
943 34440 46
944 7609 33
944 56145 71
944 73068 40
945 34869 49
945 36536 24
945 38606 99
945 67725 79
947 26889 32
947 44603 98
947 78297 56
948 79498 14
949 14715 44
949 63139 11
949 79252 85
949 88857 42
950 86419 39
950 93836 21
951 72055 3
951 89399 7
952 8164 83
952 24329 98
952 42853 11
953 52625 93
954 55160 66
955 1041 65
955 85984 69
956 9602 9
957 86669 5
958 38240 89
959 32902 33
961 14055 67
961 17671 68
961 34710 58
962 43648 47
962 70250 28
964 80084 58
965 1233 20
965 9263 1
965 18864 78
967 12432 13
967 24654 60
967 51822 4
968 12113 56
968 26609 64
968 48996 81
970 51455 85
972 69931 50
972 92512 97
972 94604 6
973 41821 81
973 73574 97
974 41288 66
974 72093 24
976 18411 53
976 95119 56
977 16453 46
977 46400 49
977 48972 47
977 61462 100
978 94105 46
981 60389 71
982 5679 55
983 24963 43
983 76839 67
983 79172 31
983 82013 59
985 49659 90
985 94067 66
986 10173 38
987 9652 44
988 12397 69
988 18037 40
988 38997 58
990 15022 49
990 28684 8
991 33342 100
992 36922 58
992 45670 24
992 50613 7
992 99768 56
993 39808 89
993 82623 27
994 14546 95
994 47409 100
995 61565 69
997 50105 62
997 61756 95
997 91956 2
998 23334 10
998 31276 55
999 51981 62
1001 18542 94
1001 45565 53
1002 13551 90
1002 88500 66
1003 19954 35
1003 42545 41
1004 2413 55
1004 85291 3
1005 59030 15
1005 71794 49
1006 3769 39
1006 32255 10
1006 99715 87
1007 92995 44
1008 23056 57
1008 23610 4
1008 68961 24
1009 33203 77
1009 44224 54
1009 61719 7
1010 31646 25
1010 90672 6
1011 3835 16
1011 59822 77
1011 64665 58
1011 76320 59
1011 97641 98
1012 41726 53
1013 41080 4
1014 40490 54
1015 12068 72
1015 27979 53
1015 35907 68
1015 44413 77
1015 70023 18
1016 30901 25
1018 7718 68
1019 42133 82
1021 9418 36
1021 13881 2
1021 36043 24
1022 48963 51
1022 96224 86
1025 59737 48
1025 78463 20
1026 22539 59
1026 23944 40
1028 38130 97
1028 88058 50
1029 7272 42
1029 8085 57
1029 62568 93
1030 10594 43
1030 97814 5
1031 51880 56
1031 65020 85
1032 68609 16
1032 87240 5
1033 61087 40
1033 96329 3
1034 2219 78
1035 37578 12
1035 95209 58
1037 73747 62
1037 81408 4
1039 2442 50
1039 90127 40
1040 44507 67
1040 48050 54
1040 69904 6
1040 73051 54
1040 99171 38
1043 47120 9
1043 64337 94
1045 73378 42
1046 3590 46
1046 57590 23
1047 67550 58
1049 71376 40
1050 2406 94
1050 77929 88
1050 99571 97
1051 7358 100
1051 55796 63
1051 91780 84
1053 15388 85
1053 24332 17
1053 75430 17
1053 77424 57
1053 91363 75
1053 92775 35
1055 8 57
1055 22534 52
1055 76083 19
1055 85049 22
1055 98564 30
1056 15936 79
1056 68609 52
1057 27586 37
1058 31255 10
1058 51219 3
1059 23931 64
1059 85503 23
1060 77080 20
1061 762 94
1061 73900 61
1062 12094 62
1062 26631 71
1062 55104 87
1062 57785 46
1064 14125 68
1065 20772 16
1066 15431 91
1066 94408 68
1068 8526 38
1068 19425 26
1068 39973 16
1068 91484 33
1069 73079 35
1070 23546 84
1070 34752 29
1070 76390 21
1070 83135 64
1071 51669 25
1071 75155 37
1072 35740 69
1073 88994 36
1074 48659 27
1074 58126 10
1075 24318 8
1077 46488 98
1078 59850 78
1079 21470 96
1079 94784 76
1080 45815 47
1080 67807 3
1081 31235 42
1081 70173 59
1081 82424 71
1081 91370 74
1082 176 42
1082 88589 92
1083 6878 33
1083 36663 90
1083 56100 48
1083 71677 75
1084 24316 26
1085 57643 50
1085 66942 3
1086 63 45
1086 23369 92
1087 49395 69
1087 50085 83
1088 88058 100
1089 612 96
1089 6332 100
1089 7325 59
1089 53878 99
1089 89613 61
1090 17921 31
1090 78137 39
1091 21906 85
1091 86889 1
1092 37793 44
1093 16765 10
1093 93992 13
1093 95137 89
1095 7330 30
1095 44092 21
1095 75673 75
1096 45922 54
1096 74756 13
1096 76122 52
1096 86379 64
1097 53760 73
1098 34752 94
1098 94563 79
1099 65420 76
1099 85003 19
1100 10464 57
1101 2343 11
1102 91356 3
1103 19420 57
1103 56162 99
1105 31613 58
1105 80195 88
1106 44610 7
1108 19870 77
1108 32656 100
1109 90613 67
1110 14782 97
1110 30323 23
1110 81310 63
1111 1880 100
1111 27521 61
1111 60589 69
1112 2467 46
1112 66799 93
1113 80503 78
1114 81845 82
1115 16847 79
1115 87913 20
1116 20639 4
1116 31443 46
1116 41503 52
1116 48514 89
1116 71421 29
1118 79745 7
1119 62914 29
1119 70345 81
1120 76482 62
1121 62192 60
1122 16861 64
1122 50838 26
1122 61499 6
1123 40959 23
1123 52801 56
1124 60047 43
1124 66822 98
1124 87377 69
1126 15161 52
1126 48581 16
1126 87656 93
1127 15128 85
1127 88665 19
1128 3207 57
1128 5999 99
1128 63119 72
1129 71752 27
1129 88196 33
1130 988 60
1131 75720 82
1131 77178 53
1131 77357 84
1132 68594 36
1132 81682 40
1132 90938 59
1132 95472 67
1133 63587 79
1133 90556 64
1134 48481 5
1135 19026 81
1137 35991 29
1137 39275 35
1137 85297 40
1138 1613 78
1138 34771 21
1139 59251 15
1140 36623 71
1141 16529 64
1141 57340 40
1141 60537 93
1142 1375 39
1142 5305 24
1142 61688 54
1147 56282 75
1148 73708 19
1148 80691 36
1148 83332 4
1149 2740 57
1149 31484 15
1149 39025 79
1150 37273 82
1150 45135 30
1152 16537 29
1154 49939 92
1155 29185 96
1157 72704 65
1158 26440 16
1158 75761 56
1158 80608 28
1159 12663 86
1159 38794 26
1160 19219 91
1161 41604 17
1161 53352 32
1164 82611 86
1164 86535 5
1165 61128 31
1165 64730 88
1165 83239 72
1166 54749 3
1167 48299 60
1168 2564 97
1168 54590 27
1168 56370 22
1169 29175 70
1170 30127 11
1171 7067 84
1171 26487 8
1172 24562 85
1172 31048 40
1172 40073 30
1172 77341 30
1173 24446 96
1173 77983 5
1175 35994 19
1175 85191 33
1175 93661 84
1175 98688 27
1176 13755 56
1176 44005 93
1177 11007 44
1177 38122 10
1178 17209 70
1178 30929 41
1179 21895 46
1179 83808 45
1180 56548 100
1180 62712 93
1181 27011 75
1181 28186 29
1181 62809 27
1181 87733 90
1182 28975 7
1182 59582 61
1182 68921 41
1183 2321 35
1183 5735 96
1183 73588 70
1183 99903 82
1184 42237 18
1186 33098 34
1186 77041 43
1188 86451 77
1188 92668 42
1189 14256 84
1189 54966 66
1189 65001 55
1191 10181 93
1191 44246 6
1192 5144 34
1192 73097 53
1193 3699 7
1194 52303 50
