99923 152883
240 87103 8
240 95633 7
241 67044 10
241 69043 8
243 34086 2
243 41385 4
244 49208 4
244 77640 6
245 715 1
245 67498 3
245 85494 2
246 42330 8
246 60414 8
247 11011 7
247 22323 6
247 34700 5
247 64206 9
248 74577 10
248 85093 9
249 2317 1
249 13883 1
249 14501 6
249 74210 5
250 48479 1
250 73084 6
250 90869 3
251 37535 8
251 84796 5
251 86898 1
252 49831 10
252 52977 10
252 91614 10
252 96989 6
254 9863 1
254 39839 7
255 74411 9
256 60196 5
256 68460 3
257 35540 4
258 46462 7
258 97203 5
259 21744 8
260 70710 7
260 98947 4
262 47374 6
262 66458 2
263 71649 9
263 74129 4
264 34110 2
264 98762 9
265 65626 6
266 45060 4
266 65258 7
267 44864 3
269 20668 4
271 17858 2
271 58454 7
272 60774 4
273 85655 9
273 90317 7
274 98416 3
276 39051 10
276 85829 8
277 48585 9
277 89197 10
277 95459 5
279 63811 7
280 6460 6
280 24602 7
280 65730 3
281 55004 3
281 55814 3
282 72426 10
282 76597 1
283 27395 9
283 50796 5
284 77386 2
285 27192 7
286 6900 1
286 14828 5
287 20167 7
287 62321 6
287 73206 9
287 94921 3
288 12807 10
291 66094 4
293 35946 5
293 91972 6
293 95193 7
294 39923 5
295 2563 4
296 96850 10
297 8971 4
297 89208 2
298 61270 10
298 87344 5
298 88453 8
299 895 8
299 2153 1
299 7358 6
299 58389 10
299 66328 5
300 5720 10
300 13409 9
300 49178 5
302 52436 8
303 98430 6
304 57447 6
304 69320 6
305 17148 6
305 95170 3
306 11012 3
306 24636 3
306 67066 3
307 32942 5
307 35224 5
307 77188 6
307 93168 1
309 25787 10
311 23314 3
311 97624 7
313 29738 6
313 55444 4
313 70346 10
314 50462 9
316 58948 5
316 71310 7
317 2145 6
317 88722 2
317 96127 7
319 82888 3
321 16720 4
321 35760 1
321 57773 2
321 69916 4
323 65967 7
323 88540 2
324 23735 9
324 61439 4
324 71443 7
326 38831 6
327 75245 6
327 87331 9
328 2589 1
328 16224 8
328 69426 6
330 20801 5
331 16054 4
334 4338 8
334 78650 6
335 95721 8
335 98579 5
336 61199 1
336 90291 3
336 98735 6
337 33433 1
337 69083 7
337 70218 2
338 43323 6
338 61824 10
338 77940 10
338 86207 10
338 97044 3
339 5693 10
340 71999 2
341 32318 7
342 363 8
342 29848 5
342 65332 7
342 90279 2
343 19638 1
344 36788 3
345 14601 7
345 17399 2
345 28029 3
346 27849 7
346 28497 9
346 61051 9
348 68563 2
349 72438 6
350 85547 4
351 30081 9
352 43634 2
353 25348 7
353 42535 3
355 93633 10
356 15064 7
356 29910 1
356 54527 1
357 5556 5
357 14844 10
357 34807 1
357 81474 4
358 64634 5
359 12477 2
359 94787 7
361 16375 3
361 43219 10
362 11624 1
362 49845 9
362 87825 1
363 95369 2
363 97478 3
364 11953 9
364 21361 5
364 60623 7
365 40256 7
365 70358 3
365 97199 5
366 8589 8
366 30696 10
367 3397 1
368 56742 8
368 79872 2
369 29048 7
369 45975 10
370 42340 1
370 59643 3
371 76700 10
372 68686 3
372 94913 9
373 14562 2
373 23075 3
373 25302 3
375 3978 6
375 9931 7
375 99286 1
378 47225 8
378 51230 8
378 55095 2
382 33095 8
382 41017 8
382 94592 5
384 24799 3
384 85305 8
385 62750 1
386 23360 1
386 38803 5
386 88266 3
386 95091 6
387 32227 2
388 64613 2
389 10211 8
389 14405 2
389 38387 5
389 39599 4
389 82044 1
391 27496 7
392 39305 8
392 47657 3
394 19946 10
394 56613 7
394 95572 6
395 15154 4
395 27506 1
396 5205 1
397 86241 10
398 30787 3
398 45382 10
401 31063 9
402 58958 6
402 78964 9
403 10384 8
404 42136 10
404 82623 1
405 33574 6
405 37343 2
406 98745 2
407 72835 2
407 77157 4
410 34996 9
410 48673 5
410 76329 8
410 77657 6
411 49421 6
411 84633 2
411 92790 1
412 95439 9
413 88153 9
414 73554 10
415 82 3
415 82946 10
415 83625 6
416 71116 8
416 74685 3
417 53402 8
419 54215 10
419 78437 5
419 80118 1
419 83858 9
421 18371 3
421 62630 6
421 81006 7
422 28311 1
422 40633 8
423 966 10
424 3095 8
424 36877 9
425 44011 1
425 45730 9
426 19963 5
426 40549 9
426 46377 5
426 72290 2
427 27103 6
427 76697 1
428 56033 5
428 87931 6
429 35707 1
430 38313 5
430 52276 5
431 36004 3
432 89331 4
433 56058 3
434 23072 2
434 37941 9
434 58483 2
434 72974 1
435 12852 5
435 28435 4
435 49998 1
435 92536 9
435 97063 2
436 7372 9
436 97894 1
438 69042 9
438 98304 8
441 27356 8
442 80027 9
443 25746 8
443 61502 8
443 68753 5
443 75728 8
444 60625 3
444 76181 6
445 61088 5
446 51366 3
448 25973 3
448 77673 10
449 69062 5
449 86426 7
450 43612 7
451 75952 7
452 23317 3
452 68056 1
453 1009 8
453 12447 3
453 35626 4
453 58435 10
454 18929 7
455 34550 8
455 44428 10
455 56481 5
457 97157 9
460 32361 8
461 24726 6
461 26410 9
461 48967 8
461 63120 5
462 60536 9
462 95663 7
463 51241 3
464 15283 4
464 16805 5
464 33443 5
464 37303 1
464 62578 9
465 32609 9
465 51168 3
466 24417 1
466 97436 3
467 10193 2
467 29176 9
468 53647 1
469 23694 6
469 57148 1
470 24227 10
470 90943 8
471 6478 4
473 8956 9
473 36446 6
473 59411 3
475 58790 10
475 66162 2
476 40087 3
476 69218 9
477 33299 9
477 40757 1
478 83008 6
479 3579 4
479 46664 2
479 82973 3
480 95709 8
481 856 5
481 9495 7
481 32517 4
482 5610 7
482 9623 7
482 67085 4
483 2808 10
483 56021 9
483 69215 8
484 2040 3
484 29759 7
484 31393 8
484 56675 8
484 96754 9
485 1150 9
485 65722 5
486 34994 5
487 80431 9
488 12136 2
488 16703 7
488 21755 8
488 69549 3
490 28404 10
490 82667 6
491 7385 2
491 96894 2
492 55816 2
492 82378 7
494 54628 3
494 56132 4
496 1577 4
496 18445 9
496 25186 2
496 97563 7
497 37606 6
498 3895 10
498 17999 10
499 3089 7
499 26641 9
499 29538 9
500 38372 9
500 52432 7
500 75614 6
500 86452 8
500 99217 6
501 12414 6
501 73400 4
503 56340 2
503 92272 4
505 39847 5
505 43420 8
506 12792 1
506 34593 7
506 44429 9
507 93424 6
508 43159 10
508 75272 3
509 43200 9
510 53317 6
511 67023 7
512 19521 4
514 76000 9
515 19013 6
515 38078 5
520 78884 7
520 82749 3
525 78626 5
527 9647 8
528 2509 9
528 43293 5
528 59038 6
529 61901 9
529 67654 1
529 73588 3
530 20173 6
530 35638 8
531 14610 8
532 45281 1
533 635 9
533 9949 3
534 78579 5
535 8794 9
535 95138 3
535 95976 3
536 24696 7
538 86527 1
539 5862 3
540 15967 1
542 1897 9
542 35312 8
542 90040 8
546 34138 3
546 76190 9
547 69831 5
548 42617 9
549 27814 5
549 67701 7
549 98119 5
550 17501 5
551 2807 7
552 50320 9
553 22485 10
554 4751 7
554 6232 2
554 9538 5
554 14360 4
554 76724 9
555 23979 4
555 68257 4
556 32388 10
556 77569 7
556 88456 10
557 95452 8
558 23694 9
558 75123 2
558 90155 6
559 63036 1
559 95511 4
560 41247 7
560 89246 2
561 20707 4
561 30139 4
561 42677 4
561 45645 2
563 41198 8
563 52860 4
563 73864 8
563 93936 6
564 11854 9
564 66894 2
565 85339 4
565 91249 9
566 91112 4
568 49929 10
568 82614 10
569 47755 8
569 72484 3
569 79170 1
570 42390 1
570 96137 8
570 99151 10
571 72466 7
572 85544 7
573 41143 9
573 77389 8
574 52989 8
574 63552 4
575 38708 8
576 64959 4
577 85525 2
578 70695 9
579 21991 7
581 15342 7
581 60410 4
581 74549 8
581 91875 6
582 118 8
582 7842 5
582 21329 1
582 99639 8
583 20919 7
583 23680 4
585 97198 6
586 54956 10
589 3401 5
589 65173 6
589 73338 9
590 42447 9
591 7344 6
591 25389 9
591 28152 6
592 28705 7
595 18054 6
595 24096 4
595 33515 5
596 14578 3
596 27476 4
596 68908 10
597 11956 2
599 60288 7
600 70874 2
601 25875 1
601 40670 3
601 70728 8
601 73449 4
602 22440 10
602 76423 4
603 29639 3
603 73595 6
605 6742 6
605 74538 2
606 46686 4
606 61779 2
606 63406 8
607 12277 5
607 16159 6
607 22425 5
609 18119 3
609 73862 7
610 6454 10
610 48209 2
611 46965 4
612 45308 6
612 52365 9
613 61146 8
613 62180 2
614 22521 3
614 66372 3
614 71897 1
614 83540 4
614 88301 9
615 58803 4
615 76815 6
617 44406 1
617 47176 2
618 37184 2
618 49724 2
618 75953 7
618 84143 6
618 91053 9
619 12215 4
619 57345 8
619 94825 3
621 5765 5
621 70835 5
622 87378 9
623 43572 3
623 55996 9
624 68296 2
624 82590 1
625 51967 10
625 52847 5
626 15065 4
626 55622 7
626 62215 3
627 41941 3
628 20098 8
628 83375 7
629 36392 5
630 32555 8
630 49308 2
630 58315 5
630 85737 2
631 56620 8
631 69991 5
634 61632 5
634 80758 9
635 9975 8
635 23396 3
636 25854 4
636 42536 9
636 97366 8
637 39482 3
638 21491 3
638 38249 5
639 6368 7
639 71201 1
639 92562 7
642 18685 7
642 26456 2
642 78305 9
645 33154 6
645 58089 6
645 67743 4
647 23943 2
647 31531 10
647 58036 7
648 58845 1
649 16183 8
649 54140 3
649 69123 9
650 73774 10
650 83615 8
652 10011 2
652 49934 7
652 59052 4
652 68667 8
653 69207 7
653 74775 4
654 6328 2
654 33589 2
654 75130 2
655 64392 9
657 48947 5
658 14504 4
658 76572 3
659 6858 3
659 23408 6
660 69522 1
661 47601 2
662 19206 8
662 72691 9
665 436 7
665 4821 5
665 7342 3
665 73999 1
666 42746 7
666 61334 1
667 9610 3
667 50091 4
667 57405 3
668 38384 1
668 40648 3
668 49248 2
669 35643 4
669 39784 9
670 7900 6
671 20509 3
672 15248 7
673 33615 9
673 82626 4
676 71717 9
677 45761 2
679 14287 3
679 29583 5
680 23277 7
680 80561 5
681 17831 7
681 20689 2
682 63773 6
683 57295 8
683 76114 1
684 46713 4
684 73171 7
684 95844 6
685 76219 8
686 38694 9
688 30151 4
688 70216 8
689 47491 1
689 88646 7
689 97888 1
689 98615 4
691 57837 10
692 35322 4
692 42205 9
692 71018 10
693 12412 9
693 75010 2
694 68768 9
695 29694 9
695 57185 5
696 93129 9
697 19265 2
697 77406 7
699 29515 3
702 17251 8
702 60671 4
703 80383 1
704 77499 2
705 19884 9
705 95495 1
706 52938 2
706 98417 4
707 3273 7
707 23429 7
707 74965 2
707 83258 7
708 2324 2
708 5080 1
709 44835 9
709 45660 9
709 74298 3
710 55829 2
710 59626 10
711 936 7
711 53583 3
711 99144 9
713 49788 5
713 98963 4
714 56676 9
715 46423 6
715 60455 10
716 16555 7
716 74321 7
717 69320 9
718 61814 9
720 48581 7
720 86898 2
721 81840 10
722 41703 8
722 74727 2
723 85858 2
724 30430 9
724 77872 5
724 97370 8
725 48529 8
725 52809 8
726 10750 6
726 31176 9
727 66109 9
728 70093 4
728 71181 7
729 31879 1
730 50063 8
730 54280 8
731 22778 9
734 52909 10
735 8371 7
735 96824 4
737 30112 5
739 21047 7
740 39638 1
740 48891 4
740 83807 4
741 75377 7
741 75943 2
742 56796 2
742 95795 3
743 62013 5
743 77998 3
743 97999 10
744 42417 6
744 88934 4
745 40816 1
745 84244 1
746 10747 3
746 54664 8
747 78397 10
747 83362 10
747 90774 6
748 191 10
748 75422 4
748 86905 5
749 33518 1
749 80888 3
749 82909 2
750 59978 1
750 72182 2
752 91513 10
752 96421 4
753 88425 8
754 19465 7
754 70232 6
755 15957 1
755 39401 2
756 22948 3
756 88944 5
757 46438 5
758 48463 7
759 4611 9
759 58897 8
759 58916 9
760 31812 5
760 82904 3
760 99218 9
761 80932 7
763 875 8
764 30621 8
764 39646 8
764 61755 7
765 65364 3
766 5418 8
767 91476 2
768 3546 9
768 12840 10
768 21911 4
769 51636 3
771 156 10
771 1290 7
771 85189 4
772 23075 6
773 88000 4
774 3950 10
774 46763 1
775 22624 5
775 26395 3
775 49729 3
775 51401 1
776 1776 8
777 30734 2
777 49858 9
778 8434 5
778 54626 10
778 63107 5
779 65921 9
780 15247 10
781 9466 1
782 45168 6
782 64003 7
782 97243 9
783 28698 5
783 94507 1
784 57807 6
784 57975 6
784 69456 2
785 43725 7
786 71798 10
788 37167 4
788 41735 6
789 93127 6
792 87463 7
793 3199 1
793 30818 10
793 41909 9
793 56784 2
794 10430 6
795 10026 1
795 85025 6
796 48935 6
796 77079 8
797 2057 7
797 20148 6
798 15219 4
798 48143 6
798 67360 1
801 30163 3
801 81578 7
802 39626 3
802 55937 10
804 28770 3
804 92909 3
805 11798 4
806 5736 4
806 53277 10
806 77130 2
808 95745 5
809 17644 6
809 83911 1
810 95611 10
811 4587 2
811 4629 8
811 28465 6
811 68188 4
811 73632 7
812 43054 6
813 61775 5
813 63560 4
814 72530 7
816 190 1
816 6822 1
816 48970 4
816 49684 7
818 45069 7
818 49735 10
819 10611 5
819 57562 9
819 58717 2
819 99241 3
821 26995 1
822 11248 3
822 57023 6
822 58641 4
823 61071 9
823 74866 1
824 76279 3
825 55533 10
826 19282 7
828 42416 1
830 9460 10
830 78524 6
830 99859 2
831 5453 7
831 91049 3
832 4051 5
832 43382 6
833 199 9
833 59895 2
833 61461 9
833 83318 7
834 33255 2
834 42999 2
834 72032 2
835 5625 10
836 95406 8
837 53375 1
838 31150 6
839 29986 6
839 47972 4
840 57853 9
841 16650 6
841 44271 7
841 71640 4
841 77640 1
842 10680 5
842 22535 6
842 94947 6
843 94985 4
844 94872 2
844 99568 6
845 3877 5
845 92798 9
846 27131 7
847 9554 3
847 30727 3
847 47593 3
847 47817 10
847 76449 1
848 50430 4
848 91481 1
849 26726 9
849 76921 7
850 23778 2
851 39464 1
851 49420 7
852 7484 9
852 21601 1
853 72491 4
854 3119 6
854 6655 5
854 23392 2
854 79450 1
855 63450 1
855 95661 7
856 43487 4
856 70531 7
857 70694 2
858 21187 9
859 53942 2
861 74690 5
862 12326 4
862 18729 8
862 26454 5
862 43853 2
862 77147 2
863 6476 8
864 98068 4
865 13058 2
865 17594 10
865 47251 10
866 50989 2
867 94707 9
868 82679 6
869 3425 3
869 22003 9
869 72799 4
870 46589 3
871 12974 9
871 25141 8
871 54904 8
871 90276 5
873 10255 1
874 16568 10
874 70120 5
875 29277 8
875 89144 3
876 64120 3
878 2711 1
878 42428 3
879 94997 6
881 25450 6
882 25719 6
882 81394 3
882 85332 10
883 32482 9
884 16732 5
884 62189 9
884 77622 5
885 5320 6
885 31134 9
886 25370 4
886 32428 9
887 3344 7
888 30448 1
888 58349 3
889 2321 5
890 17641 7
891 21783 5
892 38542 5
892 77565 6
893 15128 4
893 42700 10
893 67093 6
893 70186 3
894 48564 6
894 69345 5
895 11280 8
895 63962 9
895 95060 6
896 11503 10
898 886 6
898 11270 3
901 73442 8
902 71984 9
902 83618 4
904 51742 6
904 92268 5
906 49763 3
906 84624 10
907 8047 10
907 66008 1
909 21840 5
909 58376 10
909 86000 7
910 53628 6
911 31334 2
911 33694 3
911 79326 4
914 93193 6
916 81938 7
917 14327 9
917 60691 9
917 68044 8
918 15928 4
918 99472 3
920 93304 4
921 74298 1
921 91486 2
922 83403 4
923 690 6
924 35445 2
924 39692 9
925 29332 10
925 84406 1
926 2072 9
926 43273 3
927 5409 6
927 69632 3
928 19103 5
928 48399 8
928 79018 4
928 89150 5
929 67694 2
931 64892 3
931 67566 3
932 58544 9
932 71314 4
933 9963 5
933 17659 2
934 59238 1
935 7865 4
935 43199 2
935 70102 1
935 87673 1
935 98229 8
936 24665 4
936 38268 6
936 89992 8
937 36167 5
937 72753 9
937 82342 3
938 65032 8
939 48207 10
939 96347 2
941 15834 8
941 17596 8
942 60640 4
943 45551 6
945 39740 1
945 44320 1
946 60195 5
947 93134 4
948 1258 7
948 12221 8
948 94453 7
949 10161 10
949 45413 7
952 40694 10
952 73080 6
953 11778 10
953 21759 3
953 61535 9
953 79095 2
955 16338 3
955 17251 10
955 44413 9
956 45098 8
957 10339 5
957 68563 6
959 32536 5
961 6270 6
961 18343 10
961 60619 2
962 23259 5
963 21293 3
964 60301 2
965 51605 2
965 83722 8
966 75639 9
967 3004 4
967 13546 8
968 45873 3
969 10647 8
969 91942 5
970 40102 10
971 56706 4
971 64239 6
971 64448 8
972 44600 5
972 45865 1
972 83777 10
972 91494 9
973 17890 2
975 2751 1
976 15631 2
977 696 1
979 41713 1
979 88182 9
980 33561 7
981 50302 8
981 81107 3
981 85052 4
981 91035 9
982 22195 7
983 57897 8
983 86561 1
984 23291 8
985 44331 2
987 66372 10
989 33671 6
989 69191 5
989 98081 8
990 3010 10
990 94400 2
991 87295 4
992 55132 9
992 69977 7
993 14416 1
993 53322 9
993 58513 4
995 10687 1
996 14658 8
996 27434 2
997 10406 2
997 40502 8
997 93102 5
998 75847 4
999 3378 10
999 23986 6
999 26699 3
1000 5354 9
1000 39778 8
1001 9913 6
1002 16709 7
1003 21335 6
1003 84989 6
1004 12000 9
1005 46021 5
1005 72485 9
1006 20394 8
1006 75326 10
1007 94559 3
1008 7300 7
1008 56155 1
1009 59565 7
1010 42221 10
1010 97132 10
1012 85484 5
1012 95279 2
1013 20169 8
1013 41259 10
1013 54918 3
1014 4732 5
1014 48262 2
1016 2972 6
1016 9017 4
1016 68801 8
1017 75136 10
1017 79823 5
1020 2458 3
1020 7931 4
1020 13012 3
1020 60181 3
1020 60227 1
1020 96591 9
1021 16015 8
1022 1581 8
1022 67047 9
1026 9446 3
1027 81239 6
1028 54530 6
1028 73386 4
1029 42253 1
1030 81451 3
1030 98420 5
1031 12933 9
1032 55261 4
1033 15824 6
1034 9664 3
1034 32767 6
1034 56106 3
1035 33099 3
1036 62052 10
1037 40326 9
1037 78649 6
1038 99855 5
1039 42177 4
1041 25304 3
1041 41913 6
1041 81249 8
1045 37840 6
1045 56453 9
1046 36975 10
1046 37107 8
1046 56328 2
1047 14578 10
1047 73756 7
1048 35969 9
1049 56264 10
1050 12580 9
1050 67555 5
1051 48011 5
1052 73288 5
1053 782 5
1053 51530 9
1054 66919 9
1054 90558 3
1055 39854 3
1056 49705 6
1057 85157 7
1058 20598 10
1058 23077 8
1059 8962 1
1059 31729 9
1059 80050 8
1061 7608 6
1061 24469 5
1061 48216 1
1062 138 1
1062 64007 1
1064 23680 10
1065 42708 8
1066 72869 1
1068 42471 1
1068 54608 5
1069 21648 2
1071 22252 2
1071 51873 3
1071 81018 1
1072 32107 1
1072 49615 4
1072 90609 7
1073 77965 5
1073 87656 8
1075 30156 1
1075 52564 6
1076 9813 8
1077 55822 5
1079 17249 8
1079 31248 3
1079 36166 3
1079 36494 9
1079 60736 2
1079 89216 4
1080 9174 7
1080 27414 1
1081 35024 1
1081 52492 1
1081 60403 1
1081 69993 1
1081 89346 3
1082 39722 2
1082 69350 8
1082 78925 4
1083 11041 2
1083 67449 4
1083 69882 7
1084 48798 3
1084 88050 7
1085 73859 7
1085 85463 5
1085 95798 2
1086 51791 3
1086 64460 9
1087 7030 9
1087 22197 5
1087 28862 4
1087 86744 8
1089 41305 1
1090 47694 3
1094 3302 10
1094 17079 4
1094 57060 1
1095 42405 3
1095 54545 7
1096 5450 9
1096 16072 3
1097 48662 7
1097 52751 2
1097 71554 5
1098 37213 10
1098 48550 4
1098 78964 6
1099 2370 7
1099 19333 9
1099 79619 9
1100 30426 3
1100 53931 6
1101 87841 1
1103 10396 9
1103 11141 4
1103 36513 5
1106 60067 2
1107 74627 7
1108 89 5
1108 97404 10
1109 607 3
1110 23742 1
1110 83034 9
1111 52679 4
1113 9815 5
1113 12886 8
1113 17137 7
1113 95497 6
1114 45314 2
1115 778 3
1115 23015 6
1115 52595 4
1116 89004 1
1117 21803 7
1117 37276 10
1117 65833 10
1117 68801 3
1118 700 5
1118 61771 9
1119 77118 1
1119 93735 3
1119 96297 1
1120 48284 8
1120 84749 5
1120 97263 1
1121 21656 2
1121 93939 1
1123 79868 2
1126 1012 10
1126 64096 7
1127 12875 3
1127 35511 2
1127 53757 9
1127 64836 1
1128 34942 5
1128 55820 4
1128 75555 10
1129 32022 1
1129 77612 1
1130 3535 1
1130 43671 5
1131 37743 6
1131 67489 6
1132 24028 8
1132 48765 5
1132 81494 5
1133 3839 7
1133 97537 9
1135 7603 1
1135 94383 7
1136 69945 9
1136 93598 3
1136 96235 7
1137 19691 9
1137 22073 9
1138 29867 9
1139 1200 10
1139 13087 1
1140 16134 10
1140 47505 1
1140 48401 7
1140 87842 4
1141 10661 2
1141 34644 6
1143 76016 4
1144 25112 7
1146 21759 9
1147 55031 3
1147 94657 9
1148 656 1
1148 75318 3
1149 25749 6
1149 34924 6
1149 55543 8
1150 1277 3
1150 84270 2
1151 84090 4
1152 11581 1
1152 61781 10
1154 10575 4
1154 28206 8
1154 83925 1
1155 5427 8
1155 59888 6
1156 55047 9
1157 4634 6
1157 81629 7
1157 95290 10
1158 43713 6
1159 26720 6
1159 59396 10
1159 70936 5
1160 1895 2
1160 31258 3
1160 59049 2
1161 43935 5
1162 62553 1
1163 22153 2
1163 71764 8
1163 72904 10
1163 78003 2
1163 90269 2
1164 10224 5
1164 11340 9
1166 1900 2
1166 50302 9
1166 56217 1
1167 22971 5
1168 73606 9
1168 75291 2
1169 73020 1
1170 50279 8
1172 7114 2
1172 80879 8
1172 92096 4
1173 33450 2
1173 76566 6
1173 99445 2
1174 22833 3
1174 57952 1
1174 69802 9
1175 28395 4
1176 63088 7
1177 9916 10
1178 16743 7
1178 58937 8
1178 68488 5
1180 5157 7
1181 64087 9
1181 67229 4
1182 5449 8
1182 25410 2
1182 34815 5
1182 44328 4
1183 64021 1
1185 42108 8
1185 52121 2
1185 59844 3
1186 32779 5
1188 11528 1
1188 68491 4
1188 75717 5
1188 81451 10
1189 7701 8
1190 8295 2
1191 62422 5
1191 66705 1
1192 8591 7
1193 44861 6
1193 64738 4
1194 37740 10
1194 42281 5
1194 79857 9
1197 62613 6
1197 80762 4
1198 23567 7
1200 51169 6
1202 36474 8
1202 56975 4
1203 36951 6
1204 18049 1
1204 26677 3
1204 28671 8
1204 65037 8
1204 90197 7
1206 89002 8
1207 11044 5
1207 19029 8
1207 44741 2
1207 50290 9
1207 75921 10
1207 83842 5
1208 9513 5
1208 70576 10
1209 46731 4
1209 93358 7
1210 4708 4
1210 37516 5
1210 62193 5
1210 83403 10
1211 60135 10
1211 63706 4
1211 83157 4
1213 12577 8
1213 41107 2
1213 87877 7
1214 50453 5
1214 51296 9
1214 68964 7
1214 71616 10
1215 70576 4
1215 98996 9
1216 87759 2
1217 26693 3
1218 76612 6
1219 12106 8
1219 65832 10
1219 87785 3
1220 31894 8
1220 49391 3
1221 35225 3
1221 50889 9
1222 6178 8
1222 29027 8
1223 622 8
1223 9365 3
1223 23747 6
1223 29266 4
1223 48959 7
1224 74457 10
1225 46437 3
1225 60508 6
1225 81009 4
1226 40438 8
1226 55279 4
1227 39886 7
