99953 163923
208 66501 8
208 99437 10
209 19714 5
210 20299 9
211 33552 3
212 8266 4
212 30873 2
212 49989 7
212 94882 4
213 42869 4
214 78246 7
215 14266 1
215 61374 7
216 16510 8
216 67982 7
217 72418 5
218 11431 1
219 65179 1
219 69008 5
220 41 7
220 41983 4
220 72912 4
220 91738 9
221 49364 5
221 64533 1
222 20162 3
222 39641 7
224 21522 8
224 28842 4
224 52083 5
224 67928 2
225 86048 1
226 22400 4
227 3740 6
227 18679 2
228 45969 9
228 80694 10
229 2244 5
229 21271 5
230 60149 3
231 40776 8
234 43710 2
235 205 6
236 45856 7
237 23392 9
237 31685 2
237 44252 1
237 54365 2
238 58793 3
238 94613 8
239 15434 10
239 74172 6
239 80649 1
240 9915 8
240 39375 2
240 57299 2
241 9282 10
241 10877 1
243 28910 1
243 58590 5
245 19193 5
245 53389 2
246 5208 8
246 30637 10
246 42692 9
248 5241 9
248 35173 8
248 66932 8
249 3910 3
249 48176 5
249 85936 3
249 93861 3
250 12062 6
250 34430 10
250 67463 9
251 62120 6
251 74388 1
252 1379 1
252 22969 9
253 55684 5
253 58151 8
253 82010 8
253 97297 3
254 9422 9
255 8283 8
257 61391 6
257 89145 2
259 47368 9
259 91729 6
259 98269 2
260 5949 4
261 15458 10
261 45144 5
261 56812 1
262 46185 2
263 30788 3
264 4095 9
264 32359 9
266 11360 3
268 4222 3
268 22018 3
269 64132 7
270 16124 5
271 5031 10
271 74606 6
271 90956 5
272 2735 8
273 57902 8
273 79308 6
273 86080 6
274 30248 3
274 49187 3
274 68226 4
275 93677 7
276 11751 3
276 36539 1
278 90642 2
279 28067 4
279 60517 9
279 74863 8
280 5901 7
280 62124 4
280 62139 9
282 63542 1
282 77404 4
282 95068 10
283 31645 4
283 87482 4
284 90358 1
284 94754 6
284 98279 7
285 72682 5
285 79110 2
285 88388 3
286 69007 5
287 51242 9
288 28980 8
289 13471 4
289 57350 6
290 73479 3
291 6336 9
291 79115 10
292 33510 7
292 81091 4
293 35141 6
293 98101 10
295 769 6
295 42459 8
296 23448 5
296 70218 7
296 90832 7
297 61399 2
298 67113 10
299 74448 5
299 78384 4
301 29416 6
301 50218 7
301 61517 7
301 93908 9
302 6088 7
302 34539 4
302 35672 5
302 99806 1
303 31462 7
303 47906 10
304 51462 7
305 37048 7
306 7171 7
306 37481 10
306 84806 3
307 56569 1
308 38772 1
308 41162 4
308 57443 9
308 98613 6
309 71215 10
310 78286 8
312 32117 2
312 59965 9
313 47900 5
314 65066 10
314 85898 7
315 17447 8
316 59298 1
317 96562 1
318 9138 1
318 41075 6
319 45305 9
319 99440 10
321 88437 5
322 30061 5
322 43303 5
322 62005 1
323 27221 8
323 65878 4
324 33028 10
325 1813 4
325 67963 10
326 36451 6
327 1013 6
327 4271 4
327 57103 8
327 78826 8
329 76276 8
329 80303 7
330 76786 3
331 11804 9
333 14402 6
333 22413 6
333 75399 7
334 73044 10
335 63541 5
337 32563 3
337 72579 9
337 79471 6
338 64390 5
339 27434 10
341 8468 1
341 13233 4
342 56039 1
343 20266 7
343 25661 10
343 94618 7
344 8788 8
344 13358 9
344 31145 10
344 36665 7
345 26847 5
345 59436 10
345 63040 5
348 89292 10
349 78951 3
350 3544 2
350 22232 9
350 61517 2
351 78182 8
352 52220 1
352 86488 10
353 32141 4
353 80876 7
353 82302 8
353 86386 5
354 65293 3
354 81243 10
355 54195 4
357 327 10
357 49020 7
357 87637 5
358 14973 3
358 47439 2
358 79384 5
359 45158 9
359 75757 3
360 16507 3
360 85024 6
361 134 2
362 43589 3
362 58305 5
367 1628 6
367 7683 4
367 25565 9
367 62030 7
368 41753 8
368 82119 10
369 44403 5
370 33890 10
371 16127 10
371 28128 7
371 31593 9
371 99669 5
372 21050 3
372 32203 7
373 69444 9
374 12067 8
374 31095 8
374 71530 2
375 87627 7
375 91541 6
375 93123 6
375 96049 9
376 80950 7
377 189 2
377 2635 10
377 45973 10
377 50627 7
377 59186 5
378 3750 3
378 65715 9
380 56074 1
380 89321 8
380 94665 2
381 43490 9
381 57809 6
383 16966 9
383 48461 1
384 59011 10
385 32156 10
385 74062 10
386 49464 6
386 75113 9
387 73794 6
391 40160 1
391 42637 7
392 15084 4
392 62377 10
393 3640 4
393 10501 8
393 38242 6
394 43501 10
395 57555 5
396 23531 7
396 76208 8
396 77967 9
396 82021 8
397 70470 9
398 20505 5
398 31544 4
398 50433 1
400 81128 3
401 23736 5
401 66904 10
403 3138 6
403 29761 3
403 65109 5
403 76211 6
404 32442 5
404 88804 6
405 65721 6
405 70798 6
405 92731 4
405 94371 6
407 23023 1
407 51613 4
407 71768 2
411 74249 5
412 68861 3
413 18445 7
414 84673 4
415 21309 10
416 15043 8
416 98056 8
418 19321 8
418 85618 6
419 11228 6
420 47440 7
422 67275 6
423 38183 10
424 42459 1
424 77503 9
425 48741 4
425 53212 5
425 86485 10
426 50315 9
426 88071 9
427 75710 7
427 80511 7
428 1065 4
428 4149 2
428 14065 2
429 33242 9
429 85500 5
430 22590 9
430 74613 2
430 84524 10
431 18666 10
431 35495 8
431 71302 4
431 88886 8
431 98002 1
432 11413 6
432 38361 6
434 28673 8
434 38168 5
436 34003 3
436 55001 6
436 78468 2
437 40294 8
438 33938 5
438 38425 2
438 72855 8
439 27786 1
439 69303 6
441 96499 8
442 23144 9
444 12558 4
444 17440 4
444 59267 7
446 7860 9
446 48049 5
447 17833 10
447 93113 10
448 61462 2
449 71980 8
451 68818 1
453 15237 3
454 1647 9
454 23542 8
455 60508 7
455 79538 7
456 3986 10
456 34896 2
457 29076 4
457 44807 9
457 77522 8
458 14608 6
458 31360 4
458 95866 9
460 10967 5
460 41433 1
460 49186 10
461 63850 3
462 7036 1
462 44057 7
462 70153 2
462 84950 1
462 90574 1
464 12670 5
465 4186 8
465 18300 1
465 43994 1
467 71599 7
468 67952 10
469 50322 4
470 20011 7
471 18035 2
471 18889 7
471 44796 5
471 92159 1
472 68117 3
472 95436 1
475 12649 10
475 73412 6
476 30927 4
476 72380 9
477 10085 3
478 42697 1
478 43889 4
479 97960 2
480 49315 6
481 91153 4
482 17719 3
482 56023 10
482 90083 6
483 11008 10
483 32932 1
483 51213 7
483 68607 2
484 94601 7
485 66680 6
486 76769 2
487 85546 9
488 3978 4
488 81066 4
490 3973 3
490 32033 10
491 61969 5
491 86126 1
492 2408 5
492 21742 8
492 30055 3
492 35332 7
493 42880 7
494 3698 10
494 8898 3
494 32252 7
495 35691 4
495 37918 3
495 39375 1
495 86363 7
496 634 10
497 28166 6
497 42378 10
497 61646 1
498 10180 4
498 21783 1
499 4135 3
499 20268 10
499 55113 4
499 70279 9
499 76350 7
500 23382 7
500 55035 8
500 58749 10
501 4496 10
501 6753 2
501 39830 2
501 68159 7
502 64780 2
502 95478 8
504 22269 4
504 78340 6
505 20703 4
506 11653 2
506 50821 7
507 44136 8
507 52285 9
511 36168 10
511 79825 3
512 41714 1
513 28416 7
513 93552 4
515 8716 8
515 11153 8
516 55686 5
517 18619 1
517 33749 8
517 65004 7
519 14575 2
519 61433 1
519 93880 8
520 8660 8
521 29220 9
522 32301 5
522 42419 10
523 16693 9
523 39814 8
523 41983 3
524 28308 7
524 38072 1
526 90208 10
526 94298 10
527 97100 6
528 96903 5
529 20061 1
530 13213 2
531 25207 5
531 67509 1
533 17152 3
533 17271 7
533 63058 3
534 15918 9
535 42612 10
535 91921 1
536 64945 8
539 12072 6
540 76496 3
541 16985 7
542 33213 3
542 38653 5
543 17025 9
544 9966 10
544 47624 4
545 4002 8
545 8423 6
545 25323 5
545 49312 6
546 59725 3
547 49393 7
547 92197 2
549 30679 5
549 89496 8
550 37535 3
550 89058 10
551 68174 3
551 76623 5
552 43730 3
553 9761 7
553 35099 8
553 37357 5
557 45514 5
559 34153 10
559 87864 6
560 25069 4
560 42093 2
561 47429 3
562 20964 2
563 5345 7
563 12314 10
563 41745 4
564 12772 3
564 24461 8
564 35347 5
565 53392 6
565 86192 5
565 90589 10
566 40681 3
566 75676 2
567 3777 4
567 4255 1
568 3272 5
568 9167 8
568 13779 9
569 351 9
569 9159 9
569 10766 3
569 13233 4
569 76144 1
570 18987 1
570 77571 1
571 20207 5
571 41044 5
571 73503 2
572 5204 2
572 65794 10
573 38425 6
573 90168 5
573 93182 1
575 28223 2
575 86962 6
576 10452 6
576 48585 4
578 1063 3
580 79392 10
581 86307 1
581 92583 10
583 70207 9
585 52110 5
585 54642 1
585 72712 4
586 45503 6
587 30799 8
587 96913 3
589 62952 6
591 27286 6
591 42401 1
591 80354 10
592 4128 9
592 34044 1
592 44137 10
593 16257 1
594 29852 8
595 25806 6
596 78620 5
597 10361 9
598 33010 5
598 50005 10
598 78792 5
598 98059 8
601 26067 1
601 60433 10
603 75905 3
604 82604 6
605 56614 5
605 70493 5
606 4285 6
606 8746 4
606 45745 5
607 10989 1
607 72214 6
608 10222 9
609 83440 8
609 83523 3
609 93515 1
610 2513 5
610 26669 9
610 52686 4
611 19990 4
611 35149 9
612 61698 6
612 65608 3
613 68885 2
614 54903 3
614 91012 10
616 96898 6
617 3659 4
617 44734 6
617 54565 5
617 91708 10
618 41533 3
618 62925 7
618 70232 10
618 95646 8
619 2767 4
619 90996 6
620 55684 2
621 80056 9
623 49142 9
625 2185 6
625 68779 1
625 83559 6
627 1353 6
627 41036 8
629 44448 9
630 9659 9
630 68377 2
631 19343 9
631 43467 4
631 47367 7
632 32146 9
632 58892 9
633 16844 1
633 53316 10
633 70556 4
634 4433 10
635 10763 5
635 62057 7
636 5264 6
638 21285 1
638 40672 8
639 58418 8
641 30891 9
642 15493 9
642 31544 7
643 3979 2
644 43126 4
645 98224 10
646 10466 3
646 17406 4
647 17877 8
647 19968 3
647 50656 10
648 63597 3
649 58553 3
649 92550 10
650 69226 3
650 77222 6
651 54840 8
651 82638 6
652 87722 3
653 75957 6
655 51079 5
656 1703 3
656 54289 8
656 97401 10
657 6830 3
657 30921 2
657 38615 8
657 72752 10
657 86802 5
657 92627 5
658 7024 7
659 29985 3
659 35463 4
659 96968 6
659 98048 7
660 50999 9
661 8264 5
661 66781 9
663 77629 3
664 3537 2
664 22441 3
664 23135 2
664 90879 7
665 39077 5
665 56877 3
665 99815 9
666 19559 3
666 58661 10
667 41377 7
667 94157 7
668 53569 7
669 19135 3
670 17989 1
670 92130 6
671 76701 2
672 3763 5
674 60535 8
674 73723 9
674 92303 4
675 29550 4
675 44666 3
676 6791 3
676 32687 8
676 89696 8
677 22956 8
677 42459 4
677 55388 7
678 11244 4
678 64232 4
678 70121 9
679 28510 6
679 31104 7
679 65309 2
679 73039 2
680 9017 3
680 15333 4
681 19805 2
682 43035 5
683 3918 5
683 30792 10
683 54591 3
684 10257 3
684 88458 2
685 88708 4
687 6968 9
687 17472 3
688 90730 8
690 2427 8
690 16988 3
690 17543 4
693 89962 1
695 1638 8
695 16237 6
696 63197 10
697 66990 5
697 70471 5
697 82651 4
697 93024 1
698 69055 8
698 69398 9
698 75826 1
698 95858 3
699 93936 5
700 4359 2
701 26475 6
701 26559 8
701 61047 5
702 24339 10
702 59109 4
703 21369 1
703 22223 9
704 12638 7
704 78953 4
705 37286 3
705 38108 2
705 56808 4
705 90068 7
705 99058 1
706 67671 1
706 75311 10
707 45482 4
707 77416 3
708 19478 7
708 97851 9
708 99137 2
709 41550 1
709 59896 5
710 2937 7
711 34366 4
711 41308 3
711 71536 6
712 7205 4
712 77222 7
713 35949 10
714 78034 6
715 12542 5
715 26838 9
717 68823 2
717 74738 4
718 5780 5
718 68898 5
719 81831 4
719 83916 1
721 26514 10
721 77725 8
723 40809 4
724 21238 3
724 87101 5
725 53999 4
726 83132 3
728 71266 4
728 74780 10
728 78991 5
729 12449 2
729 13259 8
729 59639 8
730 5145 4
730 41863 5
732 14415 5
732 15084 7
732 20032 7
732 22091 10
732 30725 1
732 97902 3
733 5975 9
733 35562 8
733 74602 9
734 32456 10
734 43277 1
734 82368 4
735 7621 4
736 10870 5
736 65972 8
736 95479 6
737 19781 4
737 36153 5
737 38670 9
738 12319 8
739 52278 1
739 64987 4
740 1818 10
741 25456 4
741 55598 3
742 19476 6
742 22159 7
743 3454 3
743 46223 6
744 35004 1
744 85169 7
746 36123 10
746 46108 9
746 73371 3
747 3801 9
747 68444 9
747 98156 7
748 14097 9
748 31397 8
748 45325 6
748 81046 8
749 5524 1
751 5063 9
751 70095 3
752 5502 5
753 1518 8
753 9244 8
755 62797 1
756 51903 5
757 72271 8
758 59535 8
758 98205 5
759 29690 2
759 34388 10
760 41296 1
760 62990 6
761 33650 5
761 44438 7
762 46739 8
764 6330 10
765 58862 9
765 80366 6
766 21958 1
767 58599 8
768 36857 10
768 78541 1
768 86220 8
768 95481 9
768 99295 10
770 22920 8
771 20779 6
771 37498 9
772 36619 8
773 85454 6
773 96447 4
775 16364 2
775 72320 4
775 73501 1
776 22340 4
776 79129 10
776 98303 1
777 29613 2
777 41694 4
778 19608 2
778 36343 3
778 41079 6
778 72315 9
779 27666 9
780 2441 5
780 91365 9
781 46741 1
781 78537 3
782 88183 4
783 48163 1
784 25770 2
784 66453 6
785 42818 2
786 31634 10
786 90844 4
787 65172 3
787 86410 9
788 13499 9
788 35302 3
788 83125 6
790 39785 6
790 73096 6
791 42634 9
791 50433 9
791 74515 7
793 65051 3
795 59338 10
796 26251 7
797 69817 6
798 8226 6
798 84341 10
798 91732 8
799 31856 1
799 44141 10
799 56028 6
799 78386 5
799 90346 8
800 4821 6
800 46845 10
801 55376 4
801 58079 9
802 65132 3
802 65528 9
804 82444 10
805 49635 2
805 87699 4
806 91903 4
806 92738 10
809 64620 4
809 93705 6
810 54763 7
811 5367 9
811 46052 2
812 58240 6
812 86990 10
813 7750 10
815 76101 8
818 35081 9
819 35649 8
819 41479 5
819 60599 4
820 17896 9
821 72311 2
822 60204 7
824 76394 8
825 71841 9
826 34945 3
826 37495 6
826 86575 7
827 41130 4
828 44245 1
829 57756 5
829 81663 7
830 61794 9
831 18808 6
831 19448 10
831 27939 4
831 39694 9
832 28257 2
833 78656 7
834 17680 6
834 54067 8
834 68636 5
834 68999 9
835 54348 3
835 94134 4
836 4505 8
837 33810 2
837 43513 5
837 65048 7
838 42521 6
840 72246 10
841 21969 5
842 99373 9
843 38720 6
843 50578 3
843 67879 10
844 36914 9
844 90690 10
845 6360 8
846 6938 2
846 12284 10
847 8237 2
847 10848 10
848 92175 10
849 38964 9
849 76177 10
850 53902 3
850 87544 9
850 87589 1
851 53745 1
852 42111 6
853 78962 8
854 21616 5
854 78055 5
854 78226 3
854 86680 1
855 31429 2
855 34048 4
855 38353 7
856 8113 9
856 18696 2
856 57867 6
856 90562 3
858 2307 2
858 45750 4
858 81118 7
859 25246 3
859 39525 2
859 53715 6
860 17538 10
861 21866 5
861 58381 7
861 91697 3
861 98760 7
862 79235 6
863 74885 1
864 54199 6
865 33056 10
865 64689 1
865 93393 6
866 58587 10
866 73210 7
867 42960 5
867 66622 5
868 11974 1
868 95001 7
869 98860 7
870 5740 4
870 6331 3
870 59140 5
870 93568 2
872 32254 6
874 24274 10
875 10338 7
876 89260 7
877 12069 3
877 14060 5
877 60146 10
878 27866 6
879 74177 3
879 88330 1
880 61846 3
880 66668 9
880 94600 4
882 10058 9
882 88292 5
883 36710 6
886 21103 6
887 21854 4
887 45807 7
888 98314 1
889 15580 6
889 24425 5
890 52406 5
893 5165 2
893 39866 7
893 54213 4
893 89351 8
894 8049 10
894 62328 6
896 71307 2
896 95876 4
898 7841 3
898 22044 3
899 3391 2
899 40912 9
900 4966 8
901 31474 6
901 44508 10
901 46893 5
902 53868 8
902 78902 1
904 13357 7
904 62716 7
904 67279 6
905 55737 7
906 25424 3
906 51543 1
908 76504 2
908 80357 8
910 26824 9
910 48762 4
911 41001 3
912 1728 3
912 70693 1
912 99442 4
913 51442 9
914 61954 4
914 80349 3
915 10279 1
915 24866 1
915 39448 6
916 1855 4
917 47355 3
917 79155 1
917 80955 7
918 46641 3
918 97370 8
919 61831 2
920 13174 5
921 78190 2
921 94704 2
922 7699 5
922 22720 1
923 68867 10
923 84506 2
924 83219 7
924 99744 2
925 55053 2
925 72509 1
926 63919 1
926 75286 1
928 94860 4
929 1930 6
929 16017 5
931 43365 4
931 77762 1
931 82435 6
932 6552 9
932 97093 4
933 31797 8
933 38195 9
933 67268 1
934 93210 1
935 14590 3
935 30118 1
935 38806 9
935 61969 6
936 23024 10
936 46963 10
937 11765 10
937 26828 2
937 33683 3
937 63576 6
938 2144 2
938 34753 2
939 66828 7
939 85743 10
939 96212 5
940 10716 10
940 97817 10
942 17831 6
942 29907 2
942 44524 6
942 99048 3
943 71359 7
943 77037 9
945 29642 3
945 44380 4
946 9443 8
946 29134 6
946 32823 1
947 34974 8
947 73573 9
948 11554 3
948 62908 1
949 38669 9
949 88427 1
951 22269 6
952 30108 9
952 87903 2
953 39243 7
954 71459 2
954 81112 5
955 63140 2
956 11439 5
956 12744 6
956 73792 8
956 84137 6
957 36966 1
957 58899 9
957 96914 8
957 98888 8
959 1604 1
959 13234 3
960 17300 10
960 18264 9
960 23055 3
960 53999 2
960 85948 2
961 16498 10
961 26990 10
961 61051 4
963 2179 10
963 22590 8
963 98738 6
966 392 10
966 51083 8
968 17026 6
968 33420 7
968 67647 8
970 8484 9
970 21273 3
970 31866 1
970 65250 3
971 51022 4
971 70029 5
971 74073 1
972 78450 3
972 80042 1
973 20620 3
973 38360 1
975 43944 10
976 77900 2
977 57545 1
978 19608 2
979 27643 1
979 49755 9
980 10421 4
980 67522 4
980 83481 2
984 22168 6
984 96855 5
985 9881 5
986 14407 5
986 61385 4
987 82269 10
988 89133 6
989 56900 4
991 91500 7
993 10144 2
993 38814 1
994 20444 8
994 59662 4
994 73228 2
996 25543 10
996 35735 9
996 46001 8
996 59408 10
997 43966 1
997 46212 10
997 73252 4
997 94644 3
998 60194 9
999 62084 5
1000 28245 6
1000 50459 2
1001 55113 5
1002 25218 4
1002 37542 8
1002 53935 1
1002 79654 8
1002 92418 3
1003 11704 7
1004 43415 2
1004 77976 9
1005 58149 1
1007 32163 4
1008 71853 4
1009 71593 4
1009 84709 2
1009 91768 7
1011 69433 6
1011 76154 9
1012 5038 10
1012 94248 9
1013 18853 1
1014 40322 10
1014 73744 7
1015 53049 2
1015 76638 2
1016 42939 8
1017 31677 6
1017 98812 4
1018 30527 9
1018 58272 10
1018 84693 9
1021 33928 10
1022 26264 7
1022 64911 5
1024 21447 9
1024 68170 9
1025 2776 4
1025 36684 1
1026 3632 5
1028 20199 5
1028 39118 1
1030 27264 5
1030 42442 10
1030 56756 4
1031 46275 10
1031 49560 4
1032 9186 2
1032 9360 6
1032 44805 4
1032 51643 3
1032 95399 4
1033 1599 4
1033 6213 2
1033 94612 2
1034 29960 8
1034 53094 3
1034 81961 2
1035 24572 3
1036 12424 9
1037 59389 10
1037 86926 4
1038 62689 9
1040 61443 1
1040 63920 2
1041 45948 5
1041 47464 10
1042 57098 10
1044 12178 8
1044 45172 2
1044 88804 7
1044 99533 5
1045 2080 3
1045 67539 1
1045 85481 4
1046 29581 8
1047 16691 3
1047 97550 9
1048 29601 10
1048 48330 8
1048 54782 3
1049 9175 4
1049 53496 3
1049 67887 8
1049 95832 6
1050 41196 5
1050 91924 7
1051 66448 10
1052 4315 8
1053 20525 9
1055 52817 8
1055 58489 9
1055 59633 5
1056 9712 7
1056 65931 9
1057 36530 6
1057 47141 1
1057 57049 10
1058 26843 8
1059 4882 9
1061 43880 4
1061 45734 4
1062 62854 5
1063 11791 8
1063 98781 6
1064 41017 10
1064 53835 7
1065 11095 8
1065 42368 9
1066 30699 6
1066 86166 5
1067 59193 3
1069 3783 10
1069 36768 8
1070 14671 2
1071 32354 7
1071 64134 4
1072 41669 9
1073 48878 6
1074 19084 1
1074 31931 7
1074 88494 4
1075 18896 9
1075 39107 3
1078 69840 2
1078 85490 9
1079 42952 9
1079 94160 4
1079 97281 1
1080 69661 8
1080 91822 4
1081 10876 6
1081 39837 1
1081 94843 8
1082 10730 3
1085 87611 6
1086 47888 8
1088 31952 9
1090 13699 4
1090 74602 6
1091 50986 7
1093 22084 10
1093 32880 10
1094 28815 8
1094 35986 9
1094 92214 1
1096 91407 4
1097 41487 2
1097 73994 9
1097 88452 1
1098 51057 4
1098 53984 8
1098 89285 6
1098 90143 4
1099 54497 10
1103 85172 7
1105 38988 5
1105 77744 10
1107 3702 3
1107 61232 7
1107 62673 7
1108 22202 6
1108 64621 2
1109 69780 7
1110 20329 4
1110 21429 6
1110 74878 5
1110 99387 1
1111 39491 4
1112 66190 8
1113 73896 8
1113 75063 2
1114 39460 7
1115 8274 7
1115 35530 9
1117 29152 6
1117 66693 7
1117 66929 4
1118 2039 9
1118 24642 8
1119 5795 5
1120 20435 5
1120 33290 5
1120 52757 2
1121 76777 10
1122 19412 6
1122 35332 9
1122 78537 4
1122 81573 8
1122 93290 1
1123 4917 2
1123 18042 4
1123 99270 8
1124 53541 3
1124 60530 3
1124 60845 1
1125 71452 8
1126 57329 7
1126 57971 1
1127 34308 4
1128 94808 6
1129 22988 8
1130 32021 5
1130 50252 2
1130 53923 6
1132 20134 6
1133 56274 9
1133 67514 3
1133 78716 9
1135 2867 10
1135 37271 2
1137 2088 5
1139 69635 4
1139 71535 6
1140 19056 7
1140 25517 3
1140 98434 3
1141 40381 7
1141 63592 9
1142 59846 10
1143 51370 9
1143 53826 10
1144 15056 6
1144 18436 6
1145 27695 5
1145 88667 10
1146 31392 7
1146 84601 4
1147 94739 8
1147 96242 9
1148 32241 7
1149 1409 3
1150 34886 7
1150 85439 4
1151 32994 6
1152 40330 4
1154 48003 1
1156 50034 7
1157 14140 8
1157 16566 9
1157 29246 6
1157 57579 9
1159 64062 6
1160 31068 9
1161 98018 4
1162 24009 2
1162 96466 3
1163 15392 9
1164 40868 8
1164 61894 1
1164 64185 8
1164 69871 6
1164 84058 3
1165 91851 5
1166 31615 3
1167 78732 7
1167 92601 4
1168 63630 9
1169 33254 10
1170 13664 1
1173 41856 8
1173 46819 9
1174 16903 5
1174 83829 6
1175 69266 4
1176 4339 3
1176 4918 9
1176 21672 4
1176 26962 9
1176 85028 7
1178 499 4
1179 38560 4
1179 83937 5
1179 96382 9
1180 3811 4
1180 44182 1
1180 69856 10
1181 15343 8
1181 50651 9
1181 81528 9
1182 89440 9
1182 97374 8
1183 20453 6
1183 57892 1
1183 73385 3
1184 63106 9
1184 69243 9
1185 35902 6
1187 27786 7
1187 57473 10
1187 78951 9
1187 84058 6
1188 28257 10
1189 68792 3
1190 7653 1
1192 56673 3
1193 10026 5
1193 13598 2
1194 62179 8
1195 67034 5
1195 77827 10
1197 5033 2
1197 62716 10
1198 44946 6
1198 52625 10
1198 60664 3
1200 6031 6
1200 33398 2
1200 55956 1
1201 66027 6
1201 94105 2
1201 97223 1
1202 18490 4
1203 83975 8
1205 64267 3
1206 65743 8
1206 68280 6
1206 88338 3
1207 10060 5
1207 73736 4
1207 76285 2
1208 66412 3
1209 17578 10
1209 37663 2
1209 47544 8
1209 84064 2
1210 46833 6
1210 51116 4
1210 68426 3
1211 17170 6
1211 79858 9
1211 98245 4
1212 8177 7
1212 22812 10
1212 52237 10
1212 61981 8
