99932 196866
270 26 2
270 7960 2
270 36265 2
270 45202 2
271 51931 4
271 93066 5
272 53802 9
272 65593 10
272 83999 5
274 85015 6
275 39655 8
275 46661 7
275 77142 7
276 49506 3
277 74224 4
277 81558 8
277 94618 5
278 35614 9
282 77813 9
283 45083 2
283 62916 6
284 84223 1
286 19510 3
287 6001 2
287 26636 5
287 70442 7
288 912 10
288 21326 4
288 23100 6
288 98686 5
289 70454 6
290 10689 9
290 78217 8
291 16299 9
291 28334 10
292 3260 1
292 48308 4
292 66695 1
292 71500 3
294 38593 8
295 10719 8
295 83213 10
295 83397 7
296 36397 4
297 11529 4
297 79403 10
298 27525 4
298 44321 1
298 61518 10
299 77351 2
300 13765 2
300 36027 5
301 4073 2
301 24683 7
301 52008 8
301 77114 9
301 78208 3
301 80070 7
302 9510 4
302 33353 8
302 93136 3
303 12110 1
303 20473 6
303 35014 10
303 58227 10
303 98706 7
304 39411 3
305 21496 3
306 2819 9
306 9689 5
306 63941 2
306 64848 7
307 99787 6
308 74618 8
309 5144 2
309 29286 10
309 49272 9
310 6011 5
310 14850 10
310 52362 8
312 72095 9
313 28511 3
313 43823 2
314 18037 2
314 47039 9
314 62497 9
314 75033 10
315 31422 3
315 72925 8
315 76728 5
316 2425 10
317 21831 10
318 19252 6
318 56932 7
320 2964 10
321 49963 7
321 82085 6
322 5331 2
323 29083 1
323 30427 4
323 49800 8
323 77281 2
324 93304 2
324 95458 3
325 731 2
325 26753 4
327 4518 2
327 57775 10
327 75902 10
327 80705 3
327 85393 8
328 42559 10
328 45824 6
328 66720 1
328 85257 2
328 88809 6
328 96250 2
329 7911 3
330 25800 9
330 32135 9
330 63332 8
331 4204 10
332 13582 10
332 53381 5
332 80825 9
332 87558 9
333 62671 1
334 365 4
334 8859 2
334 38901 1
334 78034 9
334 95145 9
335 53846 4
336 36992 1
336 74819 2
336 76178 7
337 64178 6
338 6855 5
338 44595 9
339 53851 7
340 19348 10
340 68316 8
340 83222 7
340 99904 5
341 50850 10
341 84808 10
341 87323 2
342 35747 1
343 39084 2
343 53961 2
343 86253 1
344 26645 1
344 29025 4
344 39616 1
345 66123 7
345 71377 4
346 15362 1
348 4619 7
348 6854 7
348 39115 3
348 44442 9
348 50452 7
349 48524 1
349 94136 5
349 98530 7
350 22432 4
350 56996 1
351 33926 4
351 34901 9
351 79810 1
351 96766 1
352 38411 8
352 68679 8
352 79362 9
352 89180 4
353 9827 8
353 16742 8
353 73990 7
354 58837 10
355 9688 1
355 13204 9
356 4451 3
356 14508 4
356 37285 4
356 37482 5
356 83257 10
357 17624 7
357 41212 5
357 55988 9
357 58996 5
358 28774 7
358 80650 7
359 33168 1
359 33436 10
359 85555 1
359 93562 10
360 63919 3
361 39140 4
361 87590 3
362 6666 3
362 14942 4
363 23896 5
363 55727 2
363 90379 4
364 8333 3
364 36473 5
364 48704 3
364 64060 2
365 71737 4
366 21535 4
366 29331 5
367 6674 4
368 47984 6
368 78876 8
368 89049 7
369 13725 10
370 52145 9
370 97501 3
372 29737 5
372 30840 7
372 56897 9
372 69240 3
372 76326 4
373 32119 9
373 75422 2
373 84815 6
374 12708 8
374 59505 7
374 92417 1
375 93462 3
376 16469 9
376 27538 5
376 56005 7
376 59453 1
376 79638 10
376 82617 2
377 20449 7
377 33744 2
382 19201 5
382 54497 10
382 54596 7
383 44848 1
384 10960 3
384 67224 3
384 68914 8
384 69379 1
385 39290 4
385 69041 9
386 29745 5
386 49909 10
387 4737 5
387 11585 3
388 74916 3
388 80333 8
389 45605 2
389 51471 6
389 56493 6
389 77917 1
389 82361 2
393 17879 6
393 69940 3
394 61421 3
395 39920 10
395 54574 2
395 74109 5
395 81867 1
396 8092 5
397 5983 1
397 8580 4
397 20859 1
398 77876 3
399 51402 1
401 35078 2
401 54952 7
402 95253 5
403 16772 1
403 93849 8
404 31120 8
404 47417 9
405 6220 2
405 26116 8
405 56081 4
405 80872 5
406 410 10
406 13126 1
406 66012 8
408 35839 7
409 56515 6
410 63654 8
410 97651 9
411 5698 4
412 1229 3
412 49391 3
413 1735 3
413 30900 6
414 12929 7
414 42190 6
414 45914 10
414 49884 9
416 16485 9
416 44893 10
416 65246 1
417 98983 1
418 97260 1
419 5258 8
419 26370 5
419 85415 4
420 8413 5
420 12878 3
420 54375 2
420 65597 8
420 75960 10
421 24760 5
422 11866 2
422 20084 1
424 46522 8
424 91298 1
425 91258 7
426 31906 5
427 44902 1
428 3092 7
428 31470 8
428 57860 3
429 57002 9
429 60740 3
429 99160 10
430 1756 7
430 26541 8
430 64046 9
433 56748 6
433 87541 8
435 67454 10
436 9054 8
436 15590 9
436 50323 3
436 69159 5
436 77300 5
436 88914 6
437 7811 1
438 14868 7
438 43102 7
439 5923 9
440 14881 8
440 15443 4
440 16424 2
441 12935 8
441 97470 1
442 22004 5
442 82183 7
442 93810 7
443 50540 5
443 51995 3
443 69354 5
443 98463 9
444 34945 4
447 6950 7
447 20473 8
447 54240 2
448 14891 6
448 35314 8
448 37480 9
448 63457 5
448 93355 7
449 66942 7
449 82494 5
449 98504 1
450 45346 1
450 74572 10
451 70417 6
453 7045 4
453 40472 6
454 82005 5
455 37617 4
455 91580 6
456 85847 8
457 29822 7
458 22853 3
458 91824 10
458 92542 1
459 6946 1
459 83503 6
460 74033 7
461 16799 4
461 40423 2
461 45424 5
461 62637 9
462 33397 10
462 76060 4
463 56971 2
463 73338 5
465 48437 1
465 52969 1
465 85619 2
465 92713 10
467 54219 7
467 71937 6
467 85735 10
468 54207 9
468 66619 5
469 58393 8
469 69496 2
470 8209 3
470 11265 2
470 15936 7
470 96325 8
471 2078 1
471 64953 4
472 47121 2
472 48130 2
473 59884 6
474 36346 3
474 38425 9
476 22577 3
476 77621 8
476 99314 1
477 41571 9
477 94158 6
478 32489 10
478 34057 3
479 87201 9
480 36500 7
481 10125 3
481 33761 9
482 57690 8
482 83591 4
482 99833 5
483 68371 5
484 53761 4
484 66760 6
485 81971 10
485 99444 1
487 12247 9
488 20842 4
488 28382 4
488 33260 6
488 54327 1
488 58429 6
488 71793 1
489 84909 2
491 32955 7
491 44677 8
492 81620 6
492 84055 5
493 49632 10
493 57567 3
493 61025 5
494 63845 9
495 3029 10
495 76731 7
497 3519 3
497 88687 9
498 97752 5
499 12081 7
499 30953 7
500 92724 4
501 33680 1
501 94964 4
502 76370 8
502 76555 4
503 56150 1
503 83171 9
504 4568 6
504 84566 9
505 6285 2
505 97227 1
506 28100 6
507 10350 4
507 69981 6
507 75793 8
510 9859 6
510 46046 2
510 89562 6
511 29559 1
511 34258 8
512 12764 5
512 69006 6
513 19811 5
513 38873 5
514 35756 5
514 76608 1
515 35564 9
515 47632 3
515 72421 7
516 72035 6
517 12195 2
518 856 10
519 30201 6
519 54830 7
520 2438 7
520 82414 1
521 19838 7
521 72680 8
522 34234 8
522 73803 7
523 2939 9
523 9558 8
524 11641 3
524 62470 3
524 90062 5
525 17653 10
525 20757 10
526 35098 8
526 96391 5
527 3201 2
527 53585 5
528 36069 2
528 72929 7
529 63720 9
529 84312 8
529 88722 2
530 58141 1
530 62795 7
532 16469 6
532 92120 9
533 16496 2
533 30412 9
533 49567 8
533 62903 9
533 78357 5
534 22860 7
534 33204 9
535 39197 1
535 61271 4
535 82677 8
536 6995 10
536 9573 2
537 40192 5
537 54918 2
538 45901 6
538 63971 1
538 98793 1
539 1633 5
539 1891 8
539 82775 8
540 19219 9
540 26142 2
541 38145 9
542 8955 5
542 45892 3
543 27917 8
544 41336 8
545 24329 5
545 31052 4
545 38814 6
545 80255 4
547 864 5
547 7866 4
547 54008 1
547 96623 3
547 98489 9
548 69962 9
549 18105 3
551 42277 1
551 49336 2
551 77398 10
552 10578 10
552 29943 6
552 31488 6
552 46413 3
552 88062 3
553 51389 6
553 58608 6
553 68311 10
553 70632 3
555 22883 3
555 24416 8
555 53675 7
555 57809 3
555 61648 4
555 72196 9
556 49882 2
556 90057 4
556 92111 5
557 65946 6
557 66076 9
559 5819 8
559 13336 2
559 35227 2
559 57014 1
560 18936 7
560 61112 2
561 19716 9
561 37410 9
561 51830 5
561 57705 3
561 73856 1
562 93853 6
563 99779 10
564 2089 6
564 6053 9
564 37859 4
564 88744 2
565 4544 4
565 5004 3
565 24684 6
565 99546 8
566 4897 10
566 99797 2
567 36382 2
567 43639 6
568 11543 2
568 60485 3
569 18302 9
569 68612 7
570 14504 10
570 25672 7
570 57736 4
570 74888 2
571 26238 10
571 27618 6
571 59506 8
571 78158 4
571 97101 7
572 2846 6
572 3812 8
572 72396 1
573 81629 6
575 31785 3
575 56245 10
575 58333 4
575 67813 3
575 84145 3
576 18212 5
576 65647 8
576 73039 8
576 77370 2
576 85518 7
576 98734 9
577 67642 4
578 23109 10
578 82841 4
580 34685 5
580 91242 3
580 97330 2
583 45998 3
584 35470 2
584 66186 10
585 74029 9
585 99358 5
586 33243 2
586 50767 4
586 75019 2
588 16656 5
588 38602 10
589 58915 10
590 50331 4
590 57373 10
590 73285 7
591 36760 8
592 33620 1
592 78017 10
592 80995 1
593 88880 6
594 67157 6
595 38244 8
595 39292 3
595 44446 8
595 79294 7
595 85028 3
595 91261 3
596 13721 6
596 77732 7
597 95273 7
597 99789 10
598 23823 10
598 53211 10
598 71341 2
599 5002 2
600 18746 8
601 40952 8
601 78863 3
601 85786 3
602 17 10
602 33019 7
602 55602 5
603 19305 1
603 50524 2
604 21486 6
604 70018 7
605 23246 9
605 61189 7
606 88388 9
606 91312 9
607 34075 4
607 40505 4
607 41408 9
607 84473 8
607 90432 3
608 4935 5
608 22649 10
609 51218 5
610 41476 10
610 71911 6
610 85547 4
611 1929 2
611 44030 8
611 64375 5
612 44559 5
612 83091 9
613 57123 4
613 67235 2
613 92720 3
615 25167 6
615 37081 3
615 88196 9
616 93369 10
616 95031 3
617 55660 10
619 16527 8
620 58514 2
620 67299 8
620 83310 4
622 32825 10
622 79516 9
622 84914 9
622 88290 5
622 99454 7
624 40990 6
624 60347 10
624 72426 3
626 25039 7
627 55624 6
628 14998 4
628 85991 5
629 1712 9
629 9453 5
629 61107 2
629 93111 5
630 59048 9
630 84131 2
631 21915 8
632 78099 3
632 86700 4
633 88122 6
634 67845 5
634 82949 4
635 1542 7
635 79490 8
637 8075 5
637 26029 4
637 42886 1
638 8835 4
638 27157 9
638 53594 2
638 70152 2
639 3489 7
639 98709 8
640 46209 10
640 73222 4
640 92860 7
641 30668 4
641 89343 1
642 74655 3
642 81060 8
643 48572 5
643 77418 3
644 78829 4
644 95364 8
645 41716 8
645 95248 5
646 14306 9
646 25854 5
646 46863 7
647 26426 4
648 33449 2
649 6440 1
649 28139 7
649 48526 9
649 70417 10
649 75515 1
650 27977 2
650 60656 10
651 39657 6
652 92632 1
653 64037 1
653 84871 8
654 21663 9
654 89527 9
654 91478 9
656 2160 3
656 53480 7
656 74611 3
657 60639 5
658 39564 1
659 16320 2
659 30963 1
659 38480 4
659 51641 7
659 67940 10
659 76419 1
660 85604 1
660 97462 8
661 18990 7
661 49429 7
661 92383 3
662 16174 9
662 43630 10
664 80463 9
665 82334 9
665 88658 9
666 94366 1
667 13470 10
667 51319 1
669 31422 6
669 63601 2
669 97690 3
670 75163 5
671 65418 1
671 72621 3
671 72781 4
671 82699 5
673 16415 10
674 6168 8
674 25377 9
674 83888 10
675 5850 1
675 6010 1
675 91913 5
676 28044 7
676 90384 10
680 7222 7
680 38273 8
680 78272 9
681 16742 6
681 24440 6
681 24905 1
683 21046 4
684 73619 5
686 28854 1
687 53832 4
687 54761 6
689 3360 3
689 10594 3
689 88304 6
690 45018 10
690 88849 7
691 88645 8
691 90597 5
692 42102 7
692 68173 1
693 36624 10
693 98981 3
694 4919 2
694 17006 9
695 93859 1
696 7611 3
697 20815 9
697 32041 1
698 35938 8
699 37981 5
700 75058 10
701 10352 6
701 83940 2
703 31634 8
703 55537 1
704 11684 10
704 63373 10
704 77848 6
704 79780 4
705 30407 10
705 66780 9
706 45772 9
706 92782 2
707 3609 4
707 39312 6
708 62274 1
709 65005 10
710 67931 4
711 41795 7
711 49537 8
711 68264 6
713 40614 8
714 5045 10
714 97976 7
715 67871 6
717 75361 10
717 77036 9
718 26041 4
718 40188 2
718 67499 8
718 85555 9
719 4556 3
719 5639 4
719 44020 2
719 54907 2
720 68436 4
721 81895 1
721 86248 3
723 11807 2
723 24953 5
723 33052 2
723 57521 10
723 82328 5
723 92485 5
723 98425 3
725 16829 1
726 1160 7
726 18100 2
726 46384 6
726 79124 6
727 384 1
728 8742 1
728 47870 3
730 25657 10
731 26376 7
733 20368 9
734 6920 1
734 36746 7
734 67441 2
734 95344 2
735 38985 7
735 68478 2
736 93216 6
737 30281 10
738 18053 4
738 84325 9
740 51647 5
740 90118 4
741 63143 1
742 43730 6
742 81029 10
743 22340 4
743 27759 8
744 23407 5
744 27877 10
744 46367 2
744 61518 7
745 39548 7
746 16191 6
746 69677 2
746 94937 2
747 37705 6
747 56005 4
748 76315 6
748 80077 6
748 91959 2
749 62020 4
749 69580 6
749 85075 8
750 8914 8
750 14504 10
750 74257 4
750 98364 9
751 82860 7
752 85047 5
753 38280 2
754 72372 6
755 16126 2
755 21155 8
755 40314 8
756 5050 9
757 48865 7
757 62181 2
758 1394 6
758 10431 3
758 33771 1
758 91117 8
759 68713 9
760 14200 9
762 10432 3
762 74038 2
762 75306 10
763 7949 8
763 18606 5
763 52191 8
764 2802 3
764 10307 6
764 40845 1
764 58316 1
765 1865 6
765 73281 10
765 75985 10
766 4487 1
767 20261 9
767 36475 6
767 40167 6
769 1990 2
769 63120 3
772 12222 9
772 46421 1
773 5074 1
773 25889 7
773 87677 8
774 29907 2
775 56941 3
776 5124 2
777 35940 2
777 53946 2
778 7542 1
778 44068 1
778 82651 4
781 10725 4
781 54581 2
781 92935 3
782 67934 9
784 24126 9
784 61713 8
785 29612 6
786 10301 2
787 34116 8
787 94109 1
787 97627 3
788 31131 9
788 55911 2
788 72761 3
789 19461 4
789 55602 9
789 64803 5
790 53771 7
790 97141 7
790 97891 7
791 91561 9
792 6403 3
792 12422 4
793 38760 10
793 50572 7
793 56677 6
793 81816 3
793 95138 8
795 11139 8
795 15188 5
795 29588 3
795 38185 1
795 73448 9
796 97391 8
797 94322 1
798 9670 9
798 22520 5
798 45891 7
798 47363 2
798 84020 2
799 64545 9
799 98804 5
800 17303 10
800 51455 10
800 52628 7
800 63253 5
801 17884 10
801 84038 3
802 4828 3
802 59293 6
802 70027 10
803 38222 1
804 5387 9
804 72640 5
805 52353 2
806 24375 7
806 27592 2
806 37224 5
806 85228 7
807 8322 9
807 18994 9
807 82907 9
807 90154 2
807 91504 7
807 99652 6
808 7705 4
808 15191 8
808 76110 2
809 90071 2
809 96694 9
810 19483 3
810 24920 1
810 38848 3
810 72623 4
810 91920 2
811 27106 10
811 28059 1
811 57300 2
811 84533 4
812 97833 5
813 39424 7
813 41535 3
813 61157 6
814 17398 7
815 96758 10
816 63751 7
817 22459 4
817 56955 1
817 78753 3
817 99906 10
819 78353 2
821 18240 4
821 89953 10
822 7057 3
822 41735 2
823 44413 8
823 61013 6
825 40861 9
825 53804 9
825 69030 8
827 62542 8
828 20527 4
828 23581 10
828 70498 10
829 72324 9
830 98925 1
831 34762 1
831 37370 9
832 74301 2
833 26992 7
833 54674 6
833 95953 9
834 70542 1
835 960 1
835 59628 7
835 88250 10
836 30850 9
836 39526 2
837 321 1
837 26208 4
837 26535 3
839 60643 2
839 60926 7
840 8974 3
840 22981 6
840 30116 10
840 62363 10
840 75030 3
840 93061 9
840 97748 10
841 20303 2
841 98284 6
843 81225 3
845 7516 1
845 89121 7
846 4315 2
846 42001 2
846 66649 10
847 9783 2
847 12970 5
847 26756 6
848 1665 7
848 43669 5
849 7756 6
849 8759 9
849 63864 2
849 81728 6
850 44946 10
851 13187 3
851 83198 8
852 10101 3
852 22523 8
852 36330 1
852 43799 1
852 73506 10
853 12088 6
853 89384 10
853 91737 1
854 11655 10
854 68787 8
854 80687 10
854 85000 2
855 36561 5
855 69172 5
857 74419 4
857 90568 4
858 46511 6
858 81301 7
859 2847 3
859 8192 9
860 52174 2
860 68351 10
860 75302 6
861 48052 6
862 1071 5
862 29393 6
863 13028 9
863 84457 2
863 86347 5
864 15498 4
866 25597 1
867 19237 9
867 28602 1
867 55798 1
868 10099 9
868 11371 10
868 34162 8
868 87012 1
869 91089 2
870 4425 8
870 37510 10
870 72185 3
871 4432 1
871 6008 5
871 80501 7
872 16927 4
873 663 10
873 30116 4
873 65992 1
873 99441 2
874 16728 3
874 63791 4
875 6076 1
875 7180 10
875 15675 9
875 87297 7
876 5109 7
876 75258 10
876 88347 1
876 94357 2
878 68873 3
878 69418 1
878 76846 2
878 99528 3
879 67117 2
880 99531 3
881 16607 4
882 10083 1
882 28464 3
882 51861 7
882 61953 10
883 21146 2
883 64536 9
883 73917 10
885 27451 8
885 47289 8
887 37372 4
888 4813 7
888 40540 1
888 56815 6
888 81076 10
889 23639 5
889 59495 9
889 63576 2
890 31440 6
890 44707 9
890 81955 1
891 45248 3
892 79713 8
893 3910 1
894 76324 6
895 35064 10
896 45318 1
896 52890 7
896 84949 4
897 17397 4
899 80192 9
900 13773 7
900 24661 5
900 52187 1
900 75356 3
902 33950 4
902 41325 5
902 93795 4
902 99833 6
903 7175 2
903 10388 1
903 35089 9
904 17316 1
904 32982 1
904 76234 6
904 89972 10
905 19535 8
905 46942 4
905 47435 4
905 69667 3
905 74663 2
905 89129 4
906 73799 5
908 574 2
908 787 4
908 1905 10
908 88744 1
909 16018 4
909 60319 9
910 2921 5
910 82549 10
910 94585 7
910 99213 3
911 20974 6
911 31217 10
911 35008 6
911 49428 9
911 56160 4
913 88999 1
914 40285 4
914 41079 7
916 41060 1
917 46998 4
917 67520 7
918 18234 3
918 19060 9
918 45613 9
919 12754 10
919 19509 4
919 37202 2
920 18012 5
920 72461 8
920 89241 5
920 90922 9
920 97293 9
921 48472 10
921 69473 1
921 80489 1
922 50910 5
922 75947 1
922 89781 7
924 1190 4
925 68294 7
926 15225 10
926 40423 9
927 66417 8
927 79868 7
928 37467 10
928 37950 3
928 64917 7
928 74638 3
929 10388 10
930 37935 9
930 84864 9
931 88900 8
932 22946 1
932 69884 9
932 95354 6
933 17629 3
934 5638 5
934 39416 9
934 64490 7
934 79477 2
934 99446 5
935 53597 7
935 83784 2
936 16708 4
936 27977 9
936 80545 4
936 82578 9
937 42677 9
938 47411 1
938 52410 2
938 52695 8
939 54870 2
940 2442 3
940 83113 5
941 33262 8
941 46924 2
941 85712 8
941 93963 6
941 94646 6
943 35264 9
943 67581 4
944 37902 4
944 89572 6
945 16388 4
945 41526 5
945 80255 4
946 54929 8
946 60988 9
947 13346 2
947 49217 4
948 52227 2
948 77205 9
949 35976 3
951 4032 3
951 96720 2
952 17687 1
952 20092 8
953 8503 10
953 40299 10
953 80132 8
954 36013 4
954 70896 7
954 80424 9
954 99487 6
955 81376 3
956 33363 8
956 37006 9
956 92731 2
956 95273 3
957 45507 4
957 49391 10
957 77621 8
958 37078 8
959 25746 8
959 64247 2
959 84943 2
959 88333 1
960 30938 9
960 45482 2
961 42599 4
961 80310 5
962 30204 3
963 30595 2
963 48773 7
964 34515 7
964 46377 6
965 49652 7
965 85318 4
967 65665 5
968 19989 8
968 29320 4
968 66374 10
968 82227 6
968 93026 4
970 18124 5
972 56929 1
972 61226 2
973 97764 3
974 5913 2
974 20571 6
974 44151 9
974 82474 2
974 87155 4
974 87600 6
975 12459 9
976 89666 7
977 34689 9
977 46909 1
977 81800 7
978 21150 2
978 21620 4
978 66116 1
978 88227 4
980 65322 8
980 84893 7
981 30480 10
983 97301 3
985 47688 6
985 50540 3
987 18096 9
987 45720 5
988 783 6
988 13696 9
988 15246 1
989 2082 10
989 36812 5
989 45657 1
989 69632 3
989 78780 10
989 82294 4
989 96571 8
989 99483 8
990 30239 5
990 55026 3
991 47861 5
991 91713 5
991 93738 9
991 98804 5
992 12145 5
992 18362 6
992 42333 6
992 52758 1
992 59991 8
993 27990 9
993 95408 10
994 12726 7
994 56419 10
994 62543 4
994 81262 2
994 90695 2
995 9705 2
995 15642 8
995 65207 10
996 66433 2
997 7451 10
997 23352 1
997 38867 7
997 47933 10
997 93903 5
998 9459 8
998 60149 6
998 68227 4
999 5807 5
1000 2905 10
1000 19218 7
1000 19341 1
1000 42097 7
1000 91617 5
1001 4344 5
1001 78218 3
1002 14350 2
1002 82485 2
1002 99489 3
1003 14468 10
1003 28703 10
1003 36521 4
1004 28387 6
1004 75551 9
1005 8156 7
1005 69502 9
1005 92906 2
1007 56804 1
1007 63392 6
1007 93645 3
1008 23000 2
1008 39045 6
1008 42491 3
1008 48406 8
1008 65530 7
1008 86744 7
1011 40377 5
1011 59195 2
1012 56144 1
