99939 176892
85 74876 5
85 83797 3
86 64029 7
86 70532 2
87 53384 9
87 65592 7
88 59281 3
88 96710 5
89 73762 2
89 94795 10
90 9870 6
90 35485 1
92 27104 4
93 6641 2
93 82921 1
94 49200 3
94 72688 2
95 62359 8
95 78414 10
96 48095 5
96 60271 6
97 1833 9
97 23736 5
97 84458 2
98 33719 4
98 76088 10
99 44033 2
99 97864 5
100 11827 5
100 86459 9
102 24288 9
102 49951 1
103 40894 3
104 26419 6
106 17603 2
107 31861 1
107 31939 4
108 65751 5
108 77535 5
109 18678 5
110 5799 6
111 27791 2
111 28021 7
111 74705 9
112 51502 4
112 80358 7
112 81818 1
113 37244 7
113 56178 7
114 51451 2
114 98534 4
115 10578 4
115 58896 2
115 72030 8
116 63411 5
117 74588 7
118 30772 7
118 40805 8
118 60437 1
119 12646 4
119 62309 8
120 31504 10
120 85087 4
120 91799 10
120 94137 7
121 23768 6
121 54017 10
122 15093 2
123 80494 2
124 30653 6
124 33552 8
124 70145 7
125 69107 8
125 95343 4
125 98534 8
126 82406 3
127 99850 3
128 23549 10
128 30431 1
128 39610 9
131 49033 4
132 14006 4
132 51139 2
133 16591 7
133 43372 4
133 48678 8
133 64072 4
133 89056 2
134 8788 6
134 42738 4
135 73602 5
136 31021 5
136 36710 5
137 39960 9
137 42168 5
137 46234 3
138 63057 6
138 75239 6
140 72494 4
140 79224 7
141 34378 2
141 63669 1
142 42200 5
143 43753 1
144 79283 7
145 54084 2
146 34167 5
146 71732 9
146 81738 4
147 16209 5
147 64553 7
148 46735 7
150 7859 1
150 11987 10
151 46422 3
151 92570 4
152 49235 7
153 6271 6
154 32969 5
154 33098 4
154 37500 2
155 36653 2
155 85275 9
156 39485 6
157 25675 2
158 77403 3
160 47768 9
160 55273 7
160 84089 8
162 4542 4
163 36606 5
163 37409 1
163 52371 7
163 64711 9
163 96435 1
164 21217 3
165 2917 3
165 11752 5
166 16767 1
166 68960 6
166 97728 2
167 9805 7
167 63523 4
168 33576 2
168 48286 6
168 51692 6
168 73213 5
169 9487 4
169 55566 4
169 96963 1
170 51364 8
170 54439 7
170 93394 4
171 34838 6
171 64486 2
171 90151 5
172 54952 10
172 71874 2
173 20710 3
174 1193 9
174 32930 8
174 48570 7
174 85323 10
175 63537 4
175 64076 8
176 24852 2
176 78453 6
177 12319 10
178 35831 7
179 42347 8
179 96745 7
181 61997 10
182 94239 6
183 90983 10
184 271 1
184 11160 3
186 69611 7
187 7993 7
187 58813 6
188 15385 2
189 15222 9
189 52898 3
190 513 8
190 16929 3
190 44160 10
190 53255 2
193 17670 9
194 60245 1
194 93404 5
195 43250 2
195 56192 10
196 231 2
196 16307 10
196 29745 9
196 57995 7
197 20943 7
197 73790 10
197 98604 4
198 13044 8
198 83851 8
199 86535 1
199 97173 4
200 10245 7
200 26112 6
200 84619 5
201 12074 9
201 43236 8
202 8608 2
202 64217 7
203 59794 6
204 63326 5
207 7826 6
207 34417 8
208 53880 5
210 16036 10
211 20993 10
211 59769 6
211 62544 8
213 14548 10
213 33262 2
213 40374 1
214 22111 1
214 22726 6
215 28084 1
215 32857 9
215 63589 2
216 21139 7
216 54392 1
216 98855 6
217 61159 5
217 81181 10
218 39349 8
218 47704 10
218 95892 7
219 6374 4
219 8858 5
219 27540 7
219 61730 3
219 70300 8
219 93400 4
220 66533 8
221 42989 2
221 59302 9
221 79935 8
222 70509 8
223 185 10
223 44510 7
224 36629 3
225 19651 7
225 70766 8
225 78267 7
226 32283 8
227 25641 9
227 52956 2
227 95188 10
228 33627 9
228 72046 3
230 35416 6
231 50525 9
231 65143 10
232 27426 2
232 70238 9
233 61392 8
234 94987 4
235 20307 7
236 6549 3
236 18359 8
237 7312 3
237 20032 5
237 36489 7
237 44444 8
238 74734 3
239 56677 10
239 92236 6
240 16194 10
241 42617 8
241 67327 7
243 4594 8
243 10115 10
243 46395 4
244 43081 5
244 46540 8
244 51756 3
245 16883 5
245 61256 9
245 83230 2
247 4014 4
247 42251 2
247 92533 9
248 32159 4
248 70840 3
249 40373 3
249 81640 2
250 44035 10
250 67408 6
250 83766 10
250 90135 2
251 21903 5
251 29112 5
252 99072 9
253 81650 1
255 28621 2
255 32786 1
255 36965 10
255 85214 10
256 12809 2
256 71042 7
256 90105 6
257 9762 9
257 48088 9
258 72534 9
259 52104 5
260 5475 6
260 31040 3
261 59815 10
261 71171 5
262 15103 6
262 59102 5
263 14097 8
263 17383 7
263 92309 8
264 979 10
264 85276 9
264 95022 2
265 86179 2
266 56979 6
266 59350 1
269 27002 5
270 41119 10
271 88396 5
273 14854 3
274 22144 10
275 59664 9
275 62921 3
275 76869 9
275 82917 8
276 21632 6
277 23745 6
277 41400 3
278 17840 4
278 56930 4
278 92936 4
280 10438 9
280 45522 1
280 73029 6
281 27575 10
281 78465 5
281 98552 4
282 49605 4
282 56921 4
283 42256 10
284 394 1
285 5123 4
285 43007 10
286 28662 2
286 45849 7
286 55041 5
286 79516 5
287 49176 1
288 15730 6
288 35492 1
288 71671 6
288 81446 5
289 9042 9
289 42264 10
290 61275 3
290 96067 8
291 10835 6
291 28026 10
291 79404 1
292 7864 1
293 71634 5
293 74484 4
294 24814 1
294 42435 6
295 20457 1
295 23946 10
295 89020 2
296 67727 6
296 86372 5
297 40277 6
297 66378 7
298 42487 6
298 75843 1
298 96323 6
299 13194 9
299 27780 7
300 15876 2
300 32323 5
300 36545 9
301 60683 7
301 61211 8
301 66098 4
302 19224 3
302 27662 6
302 35842 4
302 54463 8
303 48702 4
304 90048 1
306 40726 7
306 46298 6
307 51053 1
308 48193 2
308 98638 9
309 49347 2
310 39496 9
311 51360 1
311 80680 1
312 14967 10
312 67918 7
312 90633 8
313 69501 5
313 72111 5
314 5793 5
314 35812 5
314 47232 3
314 75239 3
315 63725 3
316 64409 6
317 345 10
318 10909 2
318 66176 5
318 70249 7
319 40906 7
319 57627 7
321 75617 4
321 81377 2
322 24962 4
322 94749 9
323 22309 2
325 3160 3
325 81784 4
326 32179 3
326 80854 4
327 6119 4
327 43135 6
327 81359 4
327 99153 7
328 15821 8
328 77800 3
329 93426 5
330 5186 5
332 17639 10
332 82667 9
333 11459 9
333 23554 4
335 2678 1
335 36899 4
336 26732 9
336 29841 7
336 32621 3
336 40713 10
336 56216 1
337 83524 1
339 50780 6
339 94967 7
340 78647 4
340 97199 10
341 47501 3
341 63457 5
342 84849 1
342 90135 5
342 95221 8
343 83013 5
344 595 10
345 29515 4
345 33609 10
345 41326 3
346 55273 10
347 45537 8
347 46883 7
347 82308 4
348 1873 4
348 37933 6
348 74690 2
348 79690 3
349 9347 2
349 80999 5
349 85149 6
350 38290 10
350 55858 1
350 59318 10
350 87103 1
351 41742 3
351 67120 10
352 4710 8
352 63581 1
353 31428 5
353 73420 7
354 66482 3
355 87631 9
356 3828 10
356 11591 9
356 28038 9
356 48375 4
356 96016 8
357 4730 2
357 58800 6
358 56408 2
358 70112 1
359 75393 5
359 88055 1
360 24897 6
361 8373 8
362 38250 8
362 85941 9
364 641 10
364 79414 1
364 99763 3
365 71533 7
365 76034 10
366 42311 5
366 60885 8
366 65492 2
367 11696 7
367 78808 7
368 97636 10
369 82316 10
369 83348 4
370 14536 8
371 58748 4
373 166 2
373 1189 7
373 3821 3
373 6033 2
373 27829 3
373 34989 2
373 82548 3
373 82863 8
373 88028 6
374 18438 5
375 26560 2
375 95563 6
376 61872 10
376 95349 9
376 97085 3
377 14649 9
378 27423 1
378 57153 4
379 82019 3
379 99545 9
380 1809 5
380 8181 8
381 59733 7
382 13194 7
382 67309 6
384 86614 5
385 10165 8
385 24828 5
385 64782 8
386 11714 7
386 65078 9
386 89114 2
387 19749 4
387 53795 3
388 3707 3
388 4159 6
388 9173 4
389 65850 8
390 10792 5
390 32885 9
391 19077 2
391 31973 6
392 59733 6
393 27315 4
394 8570 6
395 30726 9
397 6977 4
397 17668 8
397 24856 4
397 61133 6
397 85088 9
397 91824 10
398 11214 3
398 12485 5
398 20060 8
398 51472 9
398 73398 9
402 22129 5
403 424 5
403 32790 9
403 63920 2
404 78224 3
404 91246 2
405 1024 7
405 8947 5
405 81274 4
406 38209 4
407 59506 1
407 60342 3
407 72871 8
408 54072 9
408 81549 5
409 732 3
409 4530 7
409 7246 10
409 83008 10
409 95278 5
410 12051 3
410 32441 10
411 47063 10
411 59289 8
412 50003 8
412 99886 9
413 55637 3
413 70914 2
413 94736 7
415 84294 3
416 27726 2
416 68133 3
417 39642 7
418 24824 2
418 26063 6
418 54970 10
418 81187 3
419 200 4
419 24258 6
419 97784 9
420 22666 7
420 45989 6
420 68710 1
421 61287 4
422 46679 7
422 95800 7
423 18108 8
423 72579 3
424 10983 6
424 39875 8
424 72421 9
425 25566 8
425 89554 9
426 24306 8
426 46592 8
427 91141 6
428 83370 8
429 29633 10
431 79492 9
431 97878 6
432 75553 2
433 36214 10
433 41554 1
433 57731 8
434 62834 4
434 92553 6
435 22013 9
435 53836 6
436 35433 10
436 55515 5
436 81060 6
436 98574 8
437 1835 2
437 13725 7
437 22977 2
437 42854 8
439 43164 5
440 31965 1
440 97703 10
442 86486 1
443 18280 10
443 22359 10
443 56286 10
443 70796 8
443 73464 9
444 21652 9
444 69316 3
445 59170 7
445 72874 8
445 80389 1
446 35071 4
446 62309 1
447 29101 3
447 49010 4
447 95802 1
449 32661 6
449 66613 2
450 86396 1
451 85634 3
452 99873 3
454 95205 7
455 20262 9
455 27902 10
455 47728 9
455 56127 5
456 14648 3
456 45279 6
456 85682 9
457 30829 4
457 44915 8
457 60922 1
457 93848 3
458 25143 9
458 61318 1
460 8076 1
460 34299 8
460 62743 1
460 82780 5
461 50366 6
461 53738 1
461 92861 6
462 31969 1
462 84364 1
464 14042 8
465 25528 5
465 26141 3
465 37385 5
467 57600 8
468 41476 4
468 43344 7
469 85926 2
469 96304 10
470 5424 5
470 59380 1
471 39473 10
472 85802 9
472 87319 6
474 86805 8
475 70189 10
476 8212 9
476 29543 7
476 89876 10
478 70634 1
480 51552 5
481 88553 2
483 60081 3
483 74588 4
483 97952 3
484 35599 8
484 78621 9
485 50665 3
487 25068 5
487 25390 10
487 38935 5
489 62868 2
491 2684 6
491 54078 10
491 60964 8
492 27892 3
492 64184 5
492 68038 4
492 75117 4
494 1614 6
496 49941 9
497 27270 6
498 70323 6
498 74371 9
499 73050 1
499 76062 3
500 60770 10
502 40269 1
502 86250 1
503 68144 2
504 76509 4
505 41669 5
505 74532 3
506 65914 6
506 92552 9
507 21561 7
507 69158 5
507 91645 9
508 33087 1
508 51968 9
508 82723 8
509 52870 6
510 26289 2
511 6090 5
511 7840 7
511 20816 9
511 21567 9
511 25154 1
511 69895 3
512 73912 4
514 76766 6
514 94532 3
514 98488 10
515 25608 1
515 93553 3
516 75308 2
516 88100 5
516 91732 3
518 29097 5
518 64057 5
518 64855 4
519 1918 8
520 49081 10
520 76706 8
520 78616 5
522 9448 10
523 28222 5
523 76585 10
525 32757 8
525 44652 7
525 75763 8
526 2414 8
526 23049 4
528 8199 10
529 19968 4
529 33158 10
530 25718 10
530 33600 3
532 12201 10
532 27568 4
532 30241 6
532 37680 6
532 56784 6
532 59210 7
532 99355 8
533 5983 9
533 34933 9
533 70024 3
534 17571 3
534 57642 3
535 4652 9
536 7603 6
536 21860 2
536 88934 8
536 93356 5
537 21308 6
538 70578 9
539 21858 9
539 30339 5
540 2055 9
540 2087 6
540 3031 5
540 47138 8
542 28008 9
542 71940 6
544 41724 1
545 55049 1
546 2104 5
546 97554 3
547 61728 10
547 73400 9
547 78070 9
548 29392 7
549 509 4
549 39924 5
550 12438 5
550 63942 4
551 48104 5
552 17446 9
552 47957 6
552 67526 9
553 92069 7
555 25129 3
556 33586 10
556 59664 7
556 60020 8
558 35623 6
558 77929 5
559 79535 8
560 25706 2
560 73023 5
561 14040 5
561 30119 6
561 45204 2
562 91048 6
563 17088 1
563 99352 3
563 99583 6
564 53844 8
566 10983 5
566 73478 5
567 91095 6
568 13048 3
568 20099 2
569 71109 1
569 82344 10
569 89787 8
570 71071 7
571 47276 6
573 29460 6
573 57814 4
573 79005 5
574 761 4
574 12355 7
574 19523 6
576 31006 10
576 32913 6
576 50615 1
577 4952 7
577 62089 5
577 62826 5
578 4128 1
578 30532 10
578 38619 10
579 60515 3
580 43121 5
580 56769 3
580 78655 5
581 14163 10
581 56870 10
582 23392 9
582 58772 6
583 68341 7
583 86587 4
584 24952 9
584 30127 7
584 68710 5
585 7207 8
585 38157 5
585 50916 10
585 65148 5
585 82340 9
587 46367 4
589 34949 9
589 66199 5
590 27300 10
590 89501 8
591 8596 2
591 39651 2
592 7911 4
592 23663 6
592 43583 8
592 64960 5
592 89001 7
594 82248 8
595 60301 7
596 18256 1
597 95024 2
598 5144 1
598 13300 2
599 24992 3
600 99883 1
601 73799 10
602 35836 1
603 44751 4
603 85455 10
604 21221 9
604 72332 10
605 37258 8
605 43927 4
606 2926 10
606 62878 2
607 15781 2
607 81324 5
609 18416 10
610 74946 8
610 77580 6
610 95880 10
612 8424 9
612 11405 10
614 21460 3
614 71303 6
615 26870 7
615 84996 9
616 72888 3
616 86913 6
617 2583 7
618 72867 5
618 74586 7
619 10844 9
620 32228 9
620 39054 1
621 12524 10
621 25114 10
622 72426 1
624 63051 5
624 83779 9
627 7203 2
627 25031 5
628 6884 8
628 13342 5
628 15904 4
628 72765 10
628 79736 6
629 17322 10
630 80451 1
631 15146 3
632 13105 6
634 33899 10
634 85595 3
635 31397 5
636 89332 5
636 94487 10
637 19785 1
637 79190 5
638 58110 4
639 19725 9
639 61431 2
641 1896 9
641 38992 5
642 42227 10
642 59707 9
642 90739 8
642 98162 1
643 7558 8
644 29658 10
644 39568 6
644 42119 8
646 11932 1
646 35061 10
647 777 6
647 47311 5
647 55921 5
647 84937 5
649 63643 2
650 43590 6
650 71800 7
651 33277 6
651 72052 1
652 46997 9
653 22115 10
653 25633 7
653 59986 5
654 9660 10
654 24728 10
655 28061 9
655 58527 3
656 67361 8
656 79382 2
656 83369 3
656 95860 4
657 25311 4
657 28171 1
657 31068 3
658 27409 4
658 39760 10
660 34596 3
660 50702 9
661 51712 8
662 27134 5
663 72520 10
664 49702 3
665 88321 2
666 29744 6
666 57568 9
667 22662 3
667 51488 2
667 66776 5
668 26345 1
668 91973 2
668 95518 5
669 56896 10
670 25902 1
670 37873 9
670 46491 1
671 23636 10
671 56462 10
672 4300 4
672 5268 9
672 27501 1
672 28826 8
672 28908 2
672 87137 4
674 2808 9
674 89744 5
676 6855 8
676 84330 10
676 96284 9
677 29162 8
677 43861 7
677 47554 3
677 65160 8
678 5924 9
678 33709 4
679 41314 3
679 47957 7
681 89170 9
682 55821 4
682 82067 4
682 94413 1
683 70892 8
683 77530 8
685 25301 10
688 56674 8
689 9313 7
689 25897 1
690 17332 9
690 47115 8
690 63895 6
691 11595 7
691 60810 8
691 99527 3
693 54332 10
693 65308 4
693 82761 3
693 83159 6
693 99559 3
694 95321 3
695 44371 6
695 76669 10
695 89335 1
696 21408 1
696 73144 7
696 78123 10
697 17342 6
697 22763 2
697 30089 8
697 46057 4
697 47999 5
697 50985 3
698 70218 4
698 76072 4
700 6248 1
700 19128 6
700 46488 1
701 57554 9
701 80438 8
703 19742 1
704 99371 6
705 87738 3
707 51827 9
709 17557 5
710 39180 7
710 66014 1
710 80028 10
710 93807 2
711 23105 6
711 41182 2
712 26141 4
712 29619 4
712 62700 2
714 67415 4
714 96621 4
715 32652 10
715 88456 5
717 99061 9
718 12201 1
718 82486 5
719 39203 5
719 41403 6
720 39524 7
720 55881 10
720 97349 9
721 91190 9
722 30444 5
723 81238 2
724 47245 9
724 48892 4
725 51136 2
725 52731 6
725 56474 6
725 74353 1
726 81338 1
727 79769 5
728 69035 3
728 90943 10
729 6210 6
729 13273 8
730 18686 4
730 32240 1
730 47986 3
730 83718 5
731 73626 6
732 3466 6
732 3493 4
732 63011 1
732 97982 5
733 49909 5
733 64558 7
734 48630 9
736 7930 2
736 51196 5
736 51245 8
738 15538 2
738 83704 4
740 10292 5
740 68040 5
740 74661 2
740 96911 8
741 7315 7
742 31613 8
743 11154 6
743 71247 9
744 6404 10
744 15932 10
745 7191 1
745 72417 1
746 63849 7
747 2155 10
747 11438 4
747 18178 9
747 86276 3
748 23369 10
749 58776 4
749 83886 10
750 33488 4
751 76285 6
752 5359 4
752 58231 10
753 36747 2
753 88443 4
754 11128 3
754 33765 7
755 19081 4
755 40648 4
756 90469 2
757 21646 8
759 63661 9
759 70109 5
760 38481 5
761 45792 7
763 98756 4
765 6766 2
765 28445 7
765 96200 5
766 19749 3
766 21244 7
766 30866 6
766 83766 9
766 95074 8
768 13732 1
768 29127 7
768 66418 2
768 85820 3
768 95025 3
770 1848 2
770 16304 8
773 77531 8
774 88459 7
775 34401 7
775 69820 2
776 56495 1
777 15220 9
777 26289 10
777 46097 4
777 92510 4
778 15417 3
779 40538 1
780 46954 4
781 55478 7
782 3238 7
782 39489 10
782 88040 1
782 88419 9
783 23435 6
784 73976 5
786 12634 1
787 22119 4
787 40354 2
787 58818 2
787 61806 4
788 6089 5
788 21775 10
788 55273 5
788 90557 7
789 34008 2
789 41629 8
789 61637 6
790 80973 2
791 25631 5
791 63167 2
792 13553 5
793 85087 5
793 91396 2
794 83761 6
795 76234 10
795 88815 7
796 81841 8
797 17007 2
797 18488 1
797 70518 4
798 41321 8
798 65510 10
799 863 4
799 53373 8
800 2878 8
800 28410 1
800 62438 1
800 67804 1
800 68846 2
802 30871 2
802 86743 6
803 36062 8
804 26753 1
804 69321 1
805 6516 4
805 13537 5
806 44081 10
806 67732 1
806 85500 6
807 19414 4
808 3504 2
808 99508 2
809 30485 10
810 46942 5
811 7254 7
811 68932 9
812 16148 4
812 26447 4
814 89082 10
815 69712 4
815 84186 9
816 72583 10
817 40330 5
817 55524 3
817 57718 9
817 60301 2
818 95793 5
821 56991 9
823 35489 5
823 78294 8
824 9405 10
824 36938 10
826 27722 6
826 65773 3
827 50822 2
827 64240 1
828 17517 7
828 24451 2
830 42212 2
831 46902 4
832 107 7
832 11229 5
832 44883 5
832 93413 7
833 97268 2
834 13248 1
834 53980 7
834 93345 5
836 25825 6
837 6116 9
837 83960 10
839 55615 4
840 62597 10
840 88708 4
841 45692 8
842 26908 8
842 49374 8
842 79870 2
843 32279 7
846 48152 4
846 70117 10
847 5002 6
847 11424 5
847 55379 7
848 80806 8
848 80844 9
849 6437 7
849 79379 6
850 74006 2
851 20431 10
851 22569 9
851 49296 8
851 76886 5
852 49148 5
853 29947 6
853 64401 6
855 71962 5
855 83569 3
855 98789 2
856 7041 2
857 47688 3
858 64029 1
858 84647 6
860 4081 2
860 36407 6
861 13534 5
861 72954 9
861 82055 3
862 85755 7
863 66587 5
863 67810 8
863 76960 8
863 98436 3
864 17648 3
864 67323 6
865 76428 10
866 23956 1
866 49262 4
866 63553 8
866 85996 2
867 113 4
867 71660 6
867 82460 1
868 402 8
868 35307 3
869 42537 7
869 59213 5
869 64319 9
870 19152 1
870 71862 8
872 94253 1
874 62355 3
874 66956 8
875 10088 8
876 91903 4
877 37547 3
877 54065 2
877 82487 2
878 20778 8
878 35228 10
878 60641 9
879 58049 5
880 2126 9
880 9519 1
880 34326 9
880 62252 4
881 13613 2
882 8760 9
882 28244 8
882 48518 9
882 81092 2
883 2222 1
883 7883 7
883 56675 3
883 98752 10
885 46118 9
885 54371 9
885 77740 6
886 77088 7
887 14285 1
887 55786 3
887 65409 7
887 77197 3
888 54714 2
888 69346 4
889 91329 8
890 10382 6
890 47632 8
890 93267 9
891 6762 3
892 5996 7
892 50262 9
893 57680 10
895 24073 6
895 37505 9
895 50915 8
895 65501 1
896 37927 1
897 10881 9
897 26473 8
897 73087 1
898 42728 10
898 68309 10
898 92685 7
899 8466 2
899 97724 9
900 58590 5
900 79564 2
901 95631 6
903 21790 4
903 43939 2
903 57114 8
903 61040 10
905 69754 4
906 58841 1
906 76436 6
908 17673 1
908 39105 7
910 68940 5
910 94832 2
911 52216 1
911 83013 1
912 4724 2
912 87563 2
913 8838 8
914 24293 1
914 94980 10
915 1377 9
915 2046 3
915 48525 8
915 93670 6
916 6425 3
916 56744 9
916 97540 6
917 7158 10
917 10404 1
918 9176 6
918 72914 6
919 26240 4
920 5473 2
920 32701 9
920 67727 6
921 12877 1
921 57091 1
922 15754 1
922 34274 2
923 47395 8
923 63077 4
923 64925 8
924 29991 2
924 33753 7
924 91311 10
925 26252 4
925 45702 8
925 83894 2
926 89056 2
927 20401 10
927 21644 1
927 35122 10
927 36060 2
927 50610 10
927 76146 7
928 30072 5
928 46789 8
928 72067 4
929 1088 6
929 35377 10
930 44637 10
931 32431 3
932 631 4
932 61141 1
933 60705 2
934 71028 1
934 94221 3
936 14005 4
936 67561 1
937 46046 4
937 62639 3
937 74901 6
938 65646 3
939 75232 6
940 71798 2
942 89890 3
943 16121 9
943 76598 2
944 83120 4
944 97188 10
945 14003 1
946 11458 6
946 38384 1
947 75526 3
948 46213 7
949 27244 8
949 27710 9
949 64208 6
950 23726 3
951 22753 4
951 45454 6
951 71306 2
952 97456 6
953 28790 1
953 74031 4
953 78308 9
954 61297 1
954 70234 7
954 76725 4
954 96175 3
956 5120 2
956 24985 8
956 52371 1
957 46107 5
958 32176 3
959 46110 2
959 80680 9
959 92695 2
961 3984 5
965 1228 2
965 84179 3
965 87821 6
966 70775 9
967 6256 6
969 59396 10
969 76126 7
970 67929 5
971 1879 8
971 37507 2
971 55290 7
971 61855 1
971 78530 7
972 84529 9
972 92924 8
973 1521 9
973 7300 4
973 72200 9
974 59232 1
974 70101 10
974 90807 4
975 10839 6
975 23378 4
976 56310 2
977 34364 6
977 92421 8
978 10309 4
978 27276 9
978 88753 6
978 96296 7
979 37715 4
979 52277 9
979 53866 10
979 65628 1
980 80383 9
981 60167 7
981 89232 10
982 25824 5
982 77561 1
982 89357 7
982 99309 6
983 51353 7
984 36071 9
985 22256 5
985 59982 7
985 61638 8
986 42597 5
987 31060 1
987 63861 6
988 80882 6
990 33118 2
990 34638 2
990 63213 1
990 67274 5
991 92050 3
993 36409 6
993 64003 4
993 77838 8
993 93498 4
994 63624 9
996 5775 5
996 35322 9
996 42413 9
996 54115 6
996 57369 9
997 15138 7
997 25203 2
997 66022 8
998 3112 3
998 17782 2
999 70368 4
999 78942 1
999 90514 10
1002 22554 4
1003 17038 5
1003 35576 9
1005 15253 2
1005 17908 9
1005 39766 1
1006 50580 9
1006 98964 6
1007 27305 4
1008 1327 10
1008 51345 6
1008 84215 9
1009 69599 2
1009 75117 3
1010 10288 4
1010 67877 10
1011 7139 9
1011 29825 5
1011 78310 6
1011 83338 7
1012 48185 3
1012 82996 1
1013 23761 6
1013 53076 2
1013 85220 2
1014 12652 5
1015 14880 4
1015 31702 5
1015 36378 1
1015 85457 4
1016 64987 6
1017 21217 4
1018 43441 10
1018 90530 4
1019 2930 5
1019 25878 1
1020 178 4
1021 66179 6
1021 95969 6
1022 77241 8
1023 16816 5
1023 94218 2
1024 24646 8
1024 82541 9
1025 80455 6
1025 94616 1
1026 30697 8
1026 41891 4
1026 55998 5
1027 65472 3
1027 95996 1
1028 80958 10
1028 88003 5
1029 15404 8
1029 18860 1
1029 21248 6
1029 51194 4
1030 34825 6
1030 39743 2
1031 34598 4
1031 47167 2
1031 82300 7
1032 12650 10
1032 23329 1
1032 74188 1
1032 74946 4
1033 23125 1
1033 84152 6
1034 66905 1
1034 86390 9
1034 94770 5
1035 60665 6
1035 93398 2
1037 54993 2
1037 97183 4
1039 13538 7
1039 42877 5
1039 53727 3
1040 25582 1
1040 95690 1
1042 91547 7
1043 50332 3
1043 91399 10
1043 93789 1
1044 29029 2
1044 48148 2
1044 52099 8
1044 98134 5
1045 98924 8
1046 7468 9
1046 7548 9
1047 44204 9
1047 53998 5
1049 7227 8
1049 67483 1
1049 89151 7
1050 49292 3
1050 53560 4
1050 56941 3
1051 14566 4
1051 72529 2
1051 87515 7
1051 93014 1
1052 85959 3
1054 18539 1
1054 46678 4
1055 54392 9
1056 21672 7
1056 29670 8
1057 81975 1
1058 19873 7
1061 32202 4
1064 11756 3
1064 60792 9
1064 69958 6
1066 32603 4
1066 37305 10
1066 72654 3
1067 97372 1
1068 18019 9
1068 27067 1
1068 60004 9
1069 9619 9
1070 10960 5
1070 12184 8
1072 6285 10
1073 77383 4
1074 11233 2
1074 74921 3
1076 62924 6
1077 37686 7
1078 63141 6
1079 51805 4
1080 59040 7
1080 75636 8
1080 86123 6
1081 36191 2
1082 8653 8
1082 25176 4
1084 8962 9
1084 50989 1
1084 86446 1
1085 27071 4
1085 28176 3
1085 39719 9
1086 66082 9
1087 31161 9
1087 59721 10
1088 933 1
1088 43378 9
1089 23549 9
1089 40720 3
1089 43435 9
1089 87671 7
1089 92218 10
1090 41115 8
1090 94704 8
1091 30829 3
1091 85954 9
1092 46160 10
1092 57679 10
1093 2203 6
1093 61499 5
1095 46815 5
1095 71362 4
1095 90240 4
1096 20542 1
1096 64817 6
1097 11620 4
1097 14849 4
1098 41210 4
1099 98 4
1099 46987 6
1100 16397 8
1100 44099 8
1100 89330 6
1102 48578 8
1103 56058 8
1103 70751 6
1103 88761 1
1105 87460 8
1106 17184 6
1107 35427 3
1107 76412 8
1108 41288 4
1108 78604 2
1109 2507 5
1109 21207 2
1109 45671 6
1110 59468 6
1111 5819 1
1113 38390 5
1114 45916 3
1114 86671 8
1115 8883 10
1115 49215 6
1115 88707 3
1116 5760 2
1116 28628 1
1117 81574 6
1117 99721 5
1118 13105 7
1118 27230 1
