99991 152986
138 85603 8
138 94522 7
140 8530 4
142 19624 9
142 33190 6
142 60411 3
142 83051 2
143 27340 5
144 68212 8
145 37239 1
145 73139 7
145 85467 1
146 20655 9
146 30737 5
146 48258 10
146 73298 1
148 8931 6
148 21675 4
148 32913 1
149 33966 8
149 50835 6
151 33429 6
151 44194 1
151 60629 9
152 57222 1
153 30838 7
153 34805 8
154 60884 3
154 92890 1
155 46787 4
155 81405 6
156 12004 8
156 20874 3
157 80416 1
161 68149 9
161 73849 8
162 21536 5
162 61345 10
162 96890 2
164 6516 5
164 53303 2
165 2253 1
165 34945 5
165 39738 2
166 32811 7
168 35127 6
168 40215 2
168 71111 5
168 81167 1
168 82928 2
169 1564 2
169 64951 6
169 70849 9
169 92866 2
170 92508 6
171 54097 9
172 31760 10
174 8198 3
177 89726 1
178 57435 10
178 63752 9
178 72041 8
179 83622 10
180 75382 1
181 22743 9
181 74419 10
181 90526 10
182 26751 3
182 30384 1
182 47844 3
182 48903 7
183 72057 2
183 85184 5
183 93058 3
184 214 5
184 13269 2
184 22506 1
184 97629 6
185 11192 6
186 43064 1
186 45298 9
186 69548 9
186 92918 9
187 27043 9
187 39350 1
187 45152 4
187 82503 7
187 85936 2
188 28493 9
189 16420 9
190 28435 4
190 80610 7
191 10936 7
191 40770 3
192 73134 9
192 99132 7
193 97409 4
194 44141 10
194 64761 1
194 97392 4
195 11642 2
195 20059 8
195 56116 5
195 61995 7
196 12734 2
196 24847 9
197 38916 10
197 50932 2
198 47992 6
199 38277 7
199 60778 5
200 50954 6
201 48515 5
201 59100 3
202 70082 4
205 36311 7
206 75160 8
208 57319 2
209 36977 9
209 41893 6
209 91766 2
211 74160 2
211 82837 4
212 4408 10
213 26448 6
215 43341 4
215 83249 6
216 36100 9
218 37942 3
218 48057 7
218 62007 2
219 5606 5
219 9725 6
220 48260 8
221 34207 3
222 37029 9
223 26896 8
223 80266 2
223 81675 1
225 11180 3
225 23255 10
226 43704 7
226 48640 10
226 64485 4
226 99094 1
227 86683 5
227 95964 3
228 89307 8
229 74139 8
229 96015 1
230 39212 4
230 85389 9
231 38720 2
232 59634 9
232 65466 9
232 86665 9
232 92695 3
233 23252 6
233 36666 7
234 40821 5
235 87251 4
235 96981 10
236 7294 1
237 54797 9
238 44923 7
238 57126 3
238 88403 8
239 58158 4
240 41014 6
240 42430 10
240 80183 8
244 61419 5
244 64778 8
246 64218 9
247 68177 1
248 48903 8
248 63315 3
248 94658 3
249 1105 5
249 42726 2
249 99118 5
253 59345 10
253 90442 10
254 480 8
254 27033 9
254 84026 10
255 25826 6
255 58762 1
255 94575 6
255 95818 4
256 35789 7
256 52731 1
256 56051 3
258 78613 8
258 97587 10
259 744 1
259 9524 2
259 57133 9
259 69238 6
259 70027 8
259 91828 10
260 13595 5
261 14892 4
261 65844 7
261 70033 3
261 82164 4
262 54827 6
263 96769 7
264 22743 8
264 22743 10
264 25983 10
264 79543 2
266 7914 2
266 21693 9
267 13248 9
267 27168 10
267 27270 1
267 48776 6
267 92676 2
271 3512 8
271 4535 9
271 30009 10
272 1896 8
272 5086 3
272 48345 9
272 71153 9
273 44484 3
273 85318 1
274 47396 7
275 37463 10
275 49868 10
276 12139 6
276 89159 4
277 28125 3
278 60832 4
279 86221 8
279 94030 9
279 99588 9
280 6707 6
281 89877 6
282 56486 1
283 21029 5
283 45426 10
283 63732 2
284 18419 6
284 71176 8
284 84534 3
286 4008 8
286 63340 4
287 92133 6
287 95131 5
288 19123 4
288 85949 7
289 9025 4
289 79505 7
290 32053 6
291 8453 3
291 92879 1
293 26648 6
294 67441 9
295 46540 1
296 28959 7
296 32614 7
296 33864 6
296 60247 9
297 95837 2
299 41926 6
300 22861 9
300 56867 1
301 12538 3
301 74188 5
301 89338 3
302 13766 10
302 87776 6
303 32025 4
303 92746 7
304 35410 3
305 73683 8
309 71548 4
311 5748 8
311 57123 5
312 36674 10
312 41057 2
312 85355 1
313 28017 3
313 65902 10
313 93848 6
314 88626 5
315 2565 10
315 69200 3
315 77932 4
316 38722 2
318 7454 1
319 80770 2
320 10408 8
320 33820 2
321 6724 3
322 16477 5
322 61926 10
323 19714 5
323 65874 7
323 68169 6
324 18529 7
326 3489 8
326 45873 1
328 27208 2
328 31253 4
328 78737 4
329 71593 1
329 83056 7
330 56317 3
332 10767 5
333 15869 6
333 36017 6
333 81417 8
334 16426 1
335 14303 5
335 30923 5
335 34057 5
336 16537 7
336 16756 10
336 20002 10
336 20639 8
336 43280 10
336 73594 1
336 78638 7
338 11125 1
338 38113 6
338 46123 3
338 86426 1
338 86679 10
339 86767 10
340 15165 6
340 48885 9
340 71592 9
341 14144 7
341 42167 10
342 91443 3
342 97040 2
343 35741 3
345 76769 1
346 4984 6
346 10020 7
346 83271 9
347 16623 2
348 58798 4
350 11876 9
350 29724 8
350 87589 9
351 1724 3
351 23127 4
351 71608 8
352 49501 3
353 28483 4
353 57919 9
353 59202 5
354 14336 10
354 73476 10
354 98453 2
356 12363 5
356 56931 2
359 30942 4
359 95235 4
361 23008 7
361 54256 2
361 62023 4
362 98311 5
363 6667 3
363 29421 6
363 98003 6
364 5654 5
364 10486 9
364 95891 2
364 99809 4
365 77076 7
366 74114 5
367 19645 7
367 75653 5
368 11240 2
369 11516 7
370 53187 7
370 97358 8
371 29296 6
371 44594 1
371 84264 1
372 94852 7
373 83955 8
374 81361 2
374 86948 6
375 71713 9
375 84241 6
376 66817 7
378 1390 2
378 58633 1
378 81983 5
379 26283 3
381 62727 5
382 5968 10
383 52638 8
383 59291 2
385 40830 7
386 67725 4
388 4014 10
388 27540 8
388 49939 7
390 62010 6
391 17519 4
391 40561 6
392 65625 2
393 56193 6
394 11673 4
394 30690 1
394 44120 5
395 31134 10
395 83504 1
396 11089 5
396 76548 6
397 62928 8
399 6667 8
399 10661 3
400 83215 9
403 3675 6
403 49713 1
405 68407 10
405 72493 6
407 114 5
407 73519 5
412 14967 2
412 39549 4
413 6205 4
414 9967 6
415 82329 3
416 56266 7
416 85986 5
417 73323 10
419 17831 4
419 63559 3
419 72488 6
420 12476 1
420 69615 4
421 86082 3
422 39143 4
423 15291 4
423 99053 7
424 14402 5
424 29848 7
425 56905 3
426 9462 2
426 70900 6
427 27516 10
428 80683 4
430 4958 4
430 91154 7
431 35468 4
431 47224 6
431 56918 5
432 17387 1
433 23900 10
433 36617 6
434 38215 6
435 13268 5
435 41705 1
437 35502 8
437 73101 1
438 15312 8
438 57108 10
438 78929 6
439 10891 2
441 25732 5
441 50625 6
441 82939 5
442 15463 7
442 17186 10
443 22948 1
443 58697 3
445 46919 4
445 68408 7
445 76635 7
446 563 6
446 69230 4
448 64872 8
450 94493 1
451 20549 8
451 64170 5
452 19899 5
452 81182 5
453 31923 9
453 64661 7
453 77151 6
454 39969 6
454 46508 2
455 17509 10
456 54579 9
456 76672 10
457 2857 10
458 13570 6
458 15399 9
458 39078 6
459 64316 7
460 19432 5
460 33584 1
460 86673 3
461 64933 1
462 8733 2
463 63173 3
464 18691 5
464 58491 6
464 91929 1
465 29828 1
465 31165 3
466 99810 5
468 24938 8
469 10136 3
470 10722 4
470 44286 4
470 80771 9
471 73985 8
472 35825 2
473 38978 5
474 67574 3
475 84960 8
476 94564 7
477 64088 2
478 9681 6
478 41656 8
479 16022 3
479 89815 3
480 23211 6
480 34958 10
480 50843 1
481 61011 10
481 97529 3
482 41504 3
482 45234 2
482 58828 4
483 27969 8
483 64332 8
487 98929 1
488 99649 8
489 3613 8
489 21656 3
489 45171 4
490 18914 7
490 79427 8
491 21619 7
492 86920 1
493 24528 6
493 58009 6
493 72083 4
493 84335 1
495 2930 10
495 42289 3
495 86793 9
495 89020 1
496 36231 8
496 61049 6
496 61801 6
496 68171 2
497 54854 3
498 46912 5
499 11023 2
499 75336 4
500 17681 7
500 57773 5
500 86609 5
501 44417 3
501 70790 2
502 72989 2
503 33545 3
503 87101 1
504 58255 1
504 77254 8
505 77183 5
505 79360 9
506 3429 5
506 68262 3
506 86226 9
506 99098 2
507 18425 1
507 25135 5
507 40883 2
507 78486 10
508 50450 7
508 78701 2
508 95178 1
509 44166 7
510 31724 7
510 50831 8
512 24896 8
514 32173 9
515 3179 2
516 67036 10
518 13780 4
518 25916 1
519 40323 6
519 64201 8
521 40027 3
521 72646 9
522 58960 1
522 81118 7
523 5378 1
523 20159 1
523 30441 4
524 4331 7
524 40220 10
524 52398 10
524 76983 10
525 11723 10
525 11958 2
525 13394 10
525 17218 4
526 96011 5
527 40394 9
528 38689 3
528 80534 7
529 19724 1
529 20084 9
530 48202 5
530 61580 10
531 80289 6
532 42347 6
532 42453 2
536 51302 7
537 37624 9
538 20873 4
538 50246 4
538 74207 9
539 27862 8
539 61251 2
540 28502 9
542 8827 4
542 69331 3
542 95617 2
543 2882 10
543 80719 9
544 3877 1
544 63605 1
545 61848 10
548 4713 2
548 45720 2
552 24460 1
552 85067 8
552 96817 9
553 53117 2
554 71536 10
555 93803 7
556 27687 4
556 89261 10
557 66421 1
558 88146 4
560 9504 5
560 15223 8
560 60370 7
561 26930 4
561 28554 7
561 98623 2
562 59688 7
562 75866 5
562 92626 9
563 79902 1
564 11807 5
564 45171 2
564 46619 5
566 46860 6
567 10408 3
567 64441 5
567 74362 8
568 13882 4
570 7848 5
570 87482 2
571 85015 7
572 8137 7
572 38153 9
572 44964 5
572 50864 8
573 90428 10
574 81079 1
575 49348 4
575 77070 9
576 610 4
576 4644 7
576 83339 5
577 70257 1
578 79808 5
579 5785 8
579 33758 9
580 8208 6
580 35404 7
582 87532 5
583 22008 4
583 34111 7
583 44364 10
583 91097 7
586 59202 1
586 69977 7
586 75198 2
586 92963 5
587 19091 5
587 85106 5
588 15383 1
588 95835 6
589 76327 3
590 24058 8
590 60676 6
592 1194 10
594 6353 7
595 504 5
597 27625 10
597 51624 10
597 57753 5
598 9678 5
598 65566 8
598 81511 9
599 47130 6
599 71480 2
600 54992 9
601 31838 4
601 53635 9
601 88044 5
601 89008 9
602 29193 2
603 86012 1
604 64355 10
605 56030 1
606 69226 3
607 27345 6
607 36632 2
607 98206 9
608 55563 2
608 84156 8
609 26089 2
609 69689 9
609 80887 10
609 95654 9
610 21625 4
610 28986 1
612 81992 7
614 18323 10
614 36311 3
614 72468 9
614 79570 4
615 28094 7
615 97454 6
616 14144 5
617 76825 4
617 96746 10
618 66751 3
618 99898 10
620 81975 8
621 33860 7
622 33110 10
622 52328 2
622 60022 9
622 84806 9
623 19239 2
623 99118 3
624 56973 6
624 78473 5
624 97481 1
625 39401 8
625 78476 2
627 62222 2
628 1801 6
628 60114 3
628 96431 2
629 56428 2
629 63402 4
630 54713 9
631 3773 3
632 16719 8
633 52843 9
633 74316 7
633 75105 4
635 46783 4
636 75710 1
636 85760 8
637 10402 5
637 23545 5
637 67557 7
638 33372 3
638 68145 1
639 18465 6
639 67049 4
639 68550 9
643 33406 6
643 80894 7
645 10352 1
646 56893 1
646 84357 1
647 44404 3
647 65237 10
648 17246 4
648 61387 7
649 12995 6
651 89848 8
654 33378 8
654 34382 9
654 88069 3
655 1096 8
655 46244 1
655 59365 10
655 84335 6
656 59585 9
656 66291 6
657 79539 2
660 65012 9
660 67567 3
660 70406 6
663 6569 3
663 92304 1
665 24951 8
668 5092 5
668 21927 8
668 23578 3
670 73261 5
670 89124 3
672 6278 1
673 43916 7
674 9243 5
674 33039 3
674 46084 10
675 12284 5
676 25353 8
676 75307 6
677 62486 2
678 4431 6
678 38901 5
678 62738 10
679 77148 8
681 84229 5
681 85577 10
682 31602 10
682 60861 10
683 40085 9
684 80813 5
687 55853 3
688 8967 9
688 82251 9
689 1187 9
689 9610 4
689 56339 1
690 12677 8
690 38169 10
690 73124 8
691 78038 3
692 39361 5
693 16306 2
693 52507 3
694 36487 1
695 7620 8
695 17395 6
695 77754 2
696 54695 2
697 32925 3
697 48972 7
698 23986 3
700 26102 10
700 53605 4
701 54987 4
701 85936 10
701 93803 8
703 15519 6
703 32463 9
704 35202 9
704 55352 4
704 84825 5
704 98644 2
705 62420 4
706 97844 5
707 24740 10
708 93905 9
709 46671 5
709 98398 7
710 43603 9
710 63055 4
710 86891 9
711 33113 3
712 7159 5
712 17976 4
712 23119 5
712 29061 2
712 46719 9
712 55987 7
712 63990 6
713 5297 3
713 11547 5
713 68381 10
714 43310 3
715 5296 10
715 12725 4
715 52526 4
716 57863 7
716 58787 9
718 8703 2
718 22502 6
719 82117 4
720 56931 8
720 76400 7
723 90526 9
723 96105 2
724 7790 8
724 23339 8
724 32782 8
724 47621 4
724 57383 8
725 30526 1
725 35280 5
726 14364 10
726 33972 5
726 58035 8
726 66128 6
726 80807 8
728 86893 8
728 94127 4
730 35874 3
730 48286 2
730 81117 1
730 87730 5
730 90278 6
731 18536 10
731 31290 8
731 68997 9
731 93656 7
734 21808 8
735 51922 2
736 44271 4
736 47332 3
737 45382 9
737 70462 2
738 2204 1
738 4807 2
738 5129 9
738 26240 8
738 35353 9
738 96786 4
739 17968 5
741 22733 9
741 49984 8
743 67591 6
744 16440 5
744 46026 7
745 85592 4
746 97303 3
746 99011 6
747 22956 7
747 28106 7
747 69848 8
749 83778 7
750 10747 1
751 81029 3
752 13158 7
752 63396 10
753 86126 4
754 47652 5
755 49822 9
756 7165 5
757 2528 8
757 26525 1
757 51469 6
757 53971 9
757 61159 4
758 13019 9
758 52844 9
758 53886 3
758 97687 8
759 414 2
759 38471 10
762 32860 8
764 29608 2
765 98170 5
766 19973 3
767 32708 8
767 49586 10
768 12236 7
768 19889 4
768 69493 9
769 34575 5
769 99189 3
772 29423 5
774 52958 8
775 62993 7
775 80924 3
777 9654 9
777 11397 10
778 8769 9
778 95477 8
780 21490 7
780 87553 8
782 49435 10
783 36693 2
783 62749 6
783 97023 3
784 23395 10
785 2639 4
785 17521 6
786 42256 9
787 31556 8
787 88071 5
788 27500 9
788 48307 9
788 64085 1
790 16063 1
790 72949 6
791 17206 1
792 19459 9
794 65958 1
795 49839 1
796 81403 5
797 41027 5
797 52528 7
797 94563 2
798 6795 2
798 58162 10
799 12429 1
800 4721 1
801 2714 10
801 70535 10
801 72680 7
802 69833 8
803 8997 1
803 35871 10
803 80963 5
803 96484 4
804 46411 2
804 61603 1
807 28129 1
808 8008 10
808 64476 8
808 86450 7
809 60714 8
809 91159 6
810 25019 7
810 34326 10
810 53542 3
810 78893 9
813 17354 10
814 95289 6
814 96267 9
815 41613 5
818 38955 10
818 58142 6
818 86501 8
819 89407 1
820 29957 7
820 94763 8
821 77677 4
822 21403 6
823 10775 9
823 15614 2
823 43956 5
824 85415 10
824 92084 2
825 46084 10
826 535 5
827 10720 3
828 60168 10
829 46257 7
829 48140 4
829 50475 9
829 89074 3
831 1801 2
831 47299 6
831 95632 1
832 49678 3
833 21059 8
834 96952 10
836 333 3
836 57683 5
836 61257 10
837 66109 7
838 42716 5
840 41746 7
840 93952 4
841 43528 5
841 72166 5
841 72533 4
841 88205 10
842 37118 3
843 89414 4
844 22867 2
845 24768 7
845 27336 5
845 79491 3
846 97923 6
847 18383 1
848 25273 7
848 52938 7
849 321 7
849 51901 10
849 81444 7
849 91219 9
850 46763 1
851 46919 2
851 70089 10
854 28371 6
854 79175 2
855 98793 1
856 13 8
856 2783 6
856 68470 10
857 69553 6
858 27680 10
858 97173 9
859 17071 1
860 45468 7
861 85072 3
861 87574 6
865 37199 6
865 46372 5
865 97859 2
866 3564 9
866 89757 4
866 94020 6
867 95504 3
869 23506 1
869 64967 7
869 76492 9
870 15510 8
870 53525 3
871 42247 9
871 64987 6
871 70964 2
871 93517 1
872 67901 8
872 69106 3
873 43427 6
873 87031 1
874 28733 3
874 76066 5
877 43935 6
877 44715 4
878 80428 10
879 5243 8
879 40314 2
879 88156 3
881 33599 4
882 19753 7
882 73095 8
883 51397 1
883 52390 1
884 44399 9
884 57634 10
885 278 6
885 10591 5
885 43023 4
886 2418 7
886 63984 3
886 98676 3
887 53734 6
887 79485 5
887 86251 3
889 80999 1
891 74480 8
891 81354 3
892 60669 10
893 50167 2
893 74209 1
894 60012 10
894 64453 4
895 79502 5
896 68930 6
896 94760 10
896 97365 7
897 34271 3
898 59915 1
898 99910 9
899 99182 8
900 70541 9
900 99230 6
902 58285 10
902 86188 2
903 42318 7
904 77761 1
904 84843 7
905 60944 3
905 76037 5
906 28255 3
906 82008 5
906 94196 7
908 2233 8
908 66645 1
909 23394 9
909 31812 9
909 61706 1
911 71873 3
913 19098 8
914 63746 2
914 88123 3
915 46559 8
916 31215 8
916 55608 8
916 96436 5
917 48868 7
917 67246 6
918 9462 9
920 69339 9
921 83802 4
922 61203 8
923 94995 8
924 5520 1
925 80430 7
926 1763 1
926 27032 7
927 5205 8
927 10349 7
927 25481 9
927 53702 2
927 72964 10
927 92377 3
928 4640 10
928 28610 7
928 62377 6
928 65155 10
928 93452 7
929 5298 6
929 57435 2
930 17683 7
931 15899 9
931 60126 7
931 60236 6
931 75343 6
931 85933 6
932 23244 10
932 59078 4
934 939 1
934 63563 10
935 40071 5
936 7472 4
936 71190 7
937 14654 2
937 82598 4
937 86686 3
938 50697 2
940 20585 1
940 67014 2
941 15508 10
941 63703 1
943 61640 5
943 78719 9
943 93405 4
944 45103 4
944 75915 8
945 59708 1
945 77183 5
945 92368 6
946 68493 6
946 69509 9
946 69797 2
948 18277 6
948 72160 5
949 13770 7
949 21625 2
949 65278 10
949 70037 8
949 95428 7
950 8348 10
950 94751 7
952 68848 1
952 87668 5
953 88801 5
953 93934 4
954 29526 8
954 56940 8
954 66768 7
955 47029 10
955 59398 9
956 28770 7
957 10523 1
958 43792 6
959 31607 7
960 8529 6
960 13035 1
961 14559 4
961 54424 6
962 5759 6
962 26762 2
963 27969 3
964 39017 4
964 98886 3
965 60545 8
966 55701 8
967 35913 2
967 57653 1
967 60531 9
968 11287 1
968 39472 10
968 43348 8
968 77812 10
973 8498 10
973 33218 4
974 46508 4
978 54037 4
979 24173 3
980 13204 1
980 40346 10
982 21131 3
982 89713 2
983 23370 8
983 25098 5
984 32100 7
985 6432 5
985 61627 2
985 93668 7
987 16331 10
988 6834 9
989 25085 4
989 81407 1
990 29442 1
991 1750 7
991 31979 6
993 34724 10
993 50801 6
994 38439 9
994 47567 3
994 90873 4
995 3320 9
995 36867 2
995 47481 3
995 73369 8
997 38706 3
998 25812 6
999 7765 2
1002 57490 6
1004 20367 9
1004 47531 4
1005 24528 8
1005 53290 3
1005 98944 5
1007 71333 5
1007 92723 7
1008 37985 3
1009 36411 1
1011 24597 10
1011 95026 2
1012 81911 1
1013 24691 8
1013 70435 5
1013 98497 1
1014 20172 10
1014 26136 2
1014 76932 6
1014 94589 1
1016 9152 9
1017 64231 4
1017 76827 3
1018 9717 3
1018 38735 5
1019 73446 6
1020 59589 7
1021 15312 2
1021 81287 9
1022 9472 3
1022 45702 3
1023 7340 6
1024 44317 3
1027 47425 7
1028 23093 5
1028 25923 5
1028 28477 3
1028 67206 2
1029 19645 3
1029 75894 6
1032 24072 2
1032 53779 2
1032 56365 7
1034 26934 2
1034 78613 1
1035 286 3
1035 33021 3
1035 78641 10
1036 77537 4
1037 86582 10
1038 26680 10
1038 26924 5
1038 85417 6
1040 5238 5
1041 24008 7
1041 68915 10
1042 68517 2
1044 16268 5
1044 36337 1
1044 45460 10
1044 49617 7
1044 57634 6
1045 28746 8
1045 47122 9
1045 72883 4
1047 35874 2
1048 91329 5
1049 84665 8
1050 51171 3
1051 15273 9
1051 42827 3
1051 49083 7
1051 83878 10
1051 96751 1
1053 7176 8
1053 44598 2
1054 8325 4
1054 23165 2
1054 27524 3
1054 83823 9
1057 41964 2
1058 26567 5
1058 31200 3
1058 41894 9
1058 69837 9
1058 95923 1
1060 46537 8
1061 82054 10
1061 84063 6
1063 35283 10
1066 69319 2
1067 2321 4
1067 16191 7
1067 42822 9
1068 89577 5
1070 28523 2
1070 49855 2
1070 64546 9
1071 78688 10
1073 16281 7
1073 99442 8
1075 35713 4
1075 69620 3
1078 77320 9
1080 22837 5
1080 84153 2
1081 74057 1
1081 87817 10
1081 91153 4
1082 23777 5
1082 30315 8
1083 13508 7
1083 90428 9
1084 23328 3
1085 57762 5
1085 96899 9
1086 37197 5
1087 39850 4
1089 16253 9
1089 75745 10
1090 37319 5
1091 27365 2
1091 51948 4
1091 60585 2
1092 20156 2
1092 77148 10
1092 83692 3
1093 6521 5
1093 42326 8
1093 44507 2
1093 89791 1
1093 92368 7
1093 96419 6
1095 14364 5
1095 35917 8
1096 22043 2
1097 21877 7
1097 76127 10
1097 88228 1
1098 4508 10
1098 36546 4
1099 4 10
1100 35981 8
1100 74549 3
1102 5908 4
1102 64089 2
1102 83325 1
1103 54190 9
1105 24065 7
1106 26418 1
1107 25333 10
1107 65166 1
1107 85587 2
1108 23596 5
1111 72715 4
1112 7765 5
1112 22202 4
1113 27021 7
1113 35406 10
1114 3737 2
1115 77550 10
1115 99674 2
1116 38884 10
1116 47922 7
1116 88067 7
1117 49354 7
1117 93899 10
1118 5779 5
1118 42352 6
1119 39037 2
1119 82559 6
1120 11738 10
1122 44105 4
1122 79229 3
1123 5418 2
1124 4949 7
1124 52962 6
1124 62615 4
1126 74408 5
1126 80077 2
1128 69263 5
1130 30880 7
1131 11952 4
1131 23012 8
1131 53150 1
1131 77511 8
1131 81508 5
1132 72677 5
1133 59428 6
1135 17938 4
1135 25964 6
1136 89879 7
1137 79891 7
1140 87060 5
1142 48190 4
1145 37034 5
1145 47318 4
1146 47705 5
1146 68980 9
1147 32817 9
1148 18685 7
1148 54425 4
1150 51178 8
1150 54458 10
1151 47927 8
1151 47966 1
1151 54818 6
1152 29934 3
1153 39850 7
1153 64305 3
1154 28341 6
1154 95056 1
1157 81255 9
1157 91013 10
1159 11246 10
1159 21355 9
1159 73053 9
1159 83586 4
1161 38184 3
1161 53060 4
1162 29654 9
1162 84607 10
1163 68171 10
1163 85070 6
1163 91244 7
1165 42462 5
1166 14141 10
1166 58347 10
1166 69601 10
1166 91346 9
1167 72832 8
1168 55191 8
1169 6355 4
1169 27753 8
1171 75937 7
1171 95654 2
1172 32100 10
1172 36217 4
1173 27147 6
1174 9268 6
1176 30572 8
1176 82270 2
1177 19461 8
1177 50955 6
1178 35694 1
1180 18111 8
1180 35529 7
1181 63229 1
1181 91075 3
1182 11420 1
1183 16595 4
1183 23240 2
1184 17815 3
1185 4480 5
1185 13218 7
1185 28611 9
1185 56740 10
1186 56422 6
1186 89789 10
1187 87325 1
1188 17846 6
1188 63380 9
1189 66477 10
1190 93208 10
1193 20944 8
1195 47308 6
1195 81047 3
1196 18559 8
1196 73908 1
1197 13322 8
1197 16877 5
1197 67295 9
1197 80499 9
1197 92648 3
1199 11157 6
1200 78893 1
1201 17772 2
1201 89971 4
1202 15392 1
1202 39626 4
1202 98609 5
1204 18302 6
1205 45758 7
1205 64985 7
1206 30132 1
1206 74528 3
1206 82307 7
1207 70674 2
1207 90163 1
1209 10614 6
1209 90432 4
1210 33722 6
1210 56391 4
1210 66840 3
1210 74692 7
1210 97746 2
1212 93916 10
1213 69902 9
1215 57509 1
1216 26049 10
1217 21001 9
1217 84005 5
1217 84877 8
1218 63961 7
1220 38516 9
1220 66169 4
1220 82402 10
1221 88779 2
1223 5018 7
1223 32719 10
1224 92289 8
1224 95861 3
1225 66542 8
1225 92299 4
1226 24124 1
1226 53702 8
1226 88252 7
1227 71380 7
1230 30279 9
1230 87552 9
1231 11698 4
1231 57180 4
1231 69087 6
1233 5570 10
1233 20697 6
1233 88058 5
1235 26806 1
1235 45417 5
1236 19798 5
1236 52987 3
1236 78275 4
1236 95403 3
1237 52370 9
1238 99474 4
1239 15133 2
1241 60347 10
1242 2018 9
1242 38569 1
1242 59817 1
1244 9951 7
1245 92310 2
1246 44016 8
1248 5669 10
1249 3250 9
1249 71068 4
1250 95772 10
1251 6725 8
1251 27157 2
1251 81318 9
1253 39521 6
1254 178 10
1254 73759 2
1254 87402 9
1254 88125 5
1255 56765 3
1255 62315 6
1256 4453 1
1256 62752 3
1258 40760 10
1258 63116 6
1259 16537 7
1259 26973 6
1259 61376 8
1259 65195 6
1260 14583 9
1260 39450 9
1261 46312 5
1264 68511 7
1265 94296 1
1266 6747 7
1267 31422 3
1268 37930 3
1268 69275 5
1269 41545 4
1270 79841 3
1270 84566 10
1271 22890 4
1271 77228 1
1271 83950 1
1271 90421 4
1271 99590 8
1274 4165 10
1274 17231 7
1274 69001 9
1275 54482 6
1277 6544 10
1277 48845 4
1277 59268 9
1277 91461 4
1278 69714 6
1279 82808 4
1280 13884 1
1281 45519 1
1282 43683 1
1284 4511 8
1286 5882 9
1286 8499 2
1286 42750 2
1286 51726 5
1286 84136 2
1288 88371 8
1289 57890 9
1289 98556 6
1291 7017 4
1293 58388 3
1295 2458 9
1295 67162 3
1297 28866 8
1298 54552 1
1299 67161 5
1300 14668 1
1303 68961 8
1303 81073 6
1304 64459 9
1305 2086 8
1305 11705 4
1305 64127 8
1305 71011 2
1305 99562 2
